index,ATM ID,Category,Description,Title,_id,raw_result,key_0,key_1,key_2,key_3,text,key_4
1071,RFT 035-2009,Engineering and Research and Technology Based Services,"The Commonwealth represented by and acting through the Australian Taxation Office (Tax Office), invites Tenders for the provision of suitably qualified personnel (Specified Personnel) to work at the Tax Office's premises within a team known as ICT to perform ICT Services.   The Tax Time 2010 Project Team in the Enterprise Solutions and Technology business line has a requirement for two Senior Microsoft Programmers to develop and support its mid-range applications.These positions are based in our National Office and require a Highly Protected security clearance, or the ability to acquire this clearance.",Senior Microsoft Programmers,6162aa1fe1b7f5c73e6fe3ff,"[('project team enterprise', 0.5073), ('clearance senior programmers', 0.5043), ('australian office office', 0.4579), ('services time 2010', 0.4381), ('qualified personnel specified', 0.4821)]",microsoft,tax,ict,ation,"the commonwealth represented by and acting through the australian   ( ), invites tenders for the provision of suitably qualified personnel (specified personnel) to work at the  's premises within a team known as  to perform  services.   the  time 2010 project team in the enterprise solutions and technology business line has a requirement for two senior  programmers to develop and support its mid-range applics.these positions are based in our nal  and require a highly protected security clearance, or the ability to acquire this clearance..senior  programmers",offic
1072,RFT 037-2009,Engineering and Research and Technology Based Services,"The Commonwealth represented by and acting through the Australian Taxation Office (Tax Office), invites Tenders for the provision of suitably qualified personnel (Specified Personnel) to work at the Tax Office's premises within a team known as the ICT Sourcing Program to perform ICT Services. The Tax Office has commenced an ICT Sourcing Program (ICTSP) to establish replacement contracts for IT services.The ICT Sourcing Program has a requirement for one (1) Project Manager who will be responsible for planning, executing and finalising various projects within the Managed Network Services transition team, specifically managing telephony projects including telephony IP networks, speech recognition, CTI, PABX, voicemail and contact centres.These positions are based in our National Office and require an In-Confidence security clearance, or the ability to acquire this clearance. ",ICT Telephony Project Manager,6162aa1fe1b7f5c73e6fe400,"[('australian taxation office', 0.5383), ('requirement project manager', 0.5099), ('qualified personnel specified', 0.5264), ('office premises team', 0.4277), ('clearance project manager', 0.5288)]",ict,telephoni,sourc,servic,"the commonwealth represented by and acting through the australian taxation office (tax office), invites tenders for the provision of suitably qualified personnel (specified personnel) to work at the tax office's premises within a team known as the   program to perform  . the tax office has commenced an   program (sp) to establish replacement contracts for it .the   program has a requirement for one (1) project  who will be responsible for planning, executing and finalising various projects within the managed network  transition team, specifically managing  projects including  ip networks, speech recognition, cti, pabx, voicemail and contact centres.these positions are based in our national office and require an in-confidence security clearance, or the ability to acquire this clearance. .  project ",manag
1073,AC20091,Strategic planning consultation services,"Consultation and Evaluation Process   The relevant Australia Council tender process will be employed to select a consultant, with proven track record in critical evaluation and knowledge of and credibility in the sector, to undertake the consultation process, the evaluation and finalise the report. ",Evaluation Report Visual Arts and Craft Strategy Stage Two,6162aa1fe1b7f5c73e6fe401,"[('report visual arts', 0.6512), ('relevant australia council', 0.5292), ('undertake finalise report', 0.5737), ('credibility sector undertake', 0.4734), ('craft strategy stage', 0.4229)]",consult,evalu,tender,process," and     the relevant australia council   will be employed to select a , with proven track record in critical  and knowledge of and credibility in the sector, to undertake the  , the  and finalise the . .  visual arts and craft strategy stage two",report
1074,DAFF 169/09,Engineering and Research and Technology Based Services,Request for tender for the provision of laboratory analytical services for the National Residue Survey,RFT for the provision of laboratory analytical services for the National Residue Survey,6162aa1fe1b7f5c73e6fe402,"[('services national rft', 0.7087), ('request tender provision', 0.6649), ('provision services national', 0.6408), ('national rft provision', 0.6905), ('services national', 0.6034)]",residu,analyt,laboratori,survey,request for tender for the provision of   services for the   .rft for the provision of   services for the   ,nation
1075,RFT 039-2009,Engineering and Research and Technology Based Services,"The Commonwealth represented by and acting through the Australian Taxation Office (Tax Office), invites Tenders for the provision of suitably qualified personnel (Specified Personnel) to work at the Tax Office's premises within a team known as ICT to perform ICT Services.  The Enterprise Applications (EA) – Program Management Office team within ATO-IOCT provides support for and delivers applications for the ATO.This Team requires the services of a Quality Improvement Officer who will be responsible for implementing and delivering continuous improvement strategies throughout Enterprise Applications.This existing position is located in our National Office in Canberra and requires a Highly Protected security clearance. ",Quality Improvement Officer,6162aa1fe1b7f5c73e6fe403,"[('ato ioct provides', 0.5504), ('acting australian taxation', 0.5022), ('quality improvement responsible', 0.4449), ('perform services ea', 0.4715), ('management team ato', 0.5089)]",applic,enterpris,offic,ict,"the commonwealth represented by and acting through the australian taxation  (tax ), invites tenders for the provision of suitably qualified personnel (specified personnel) to work at the tax 's premises within a team known as  to perform  services.  the   (ea) – program management  team within -ioct provides support for and delivers  for the .this team requires the services of a quality improvement r who will be responsible for implementing and delivering continuous improvement strategies throughout  .this existing position is located in our national  in canberra and requires a highly protected security clearance. .quality improvement r",ato
1076,CRS RFT 02/2009,Education and Training Services, This Request for Tender seeks Tenders from suitably skilled and experienced persons or organisations who are interested in entering into a Deed of Standing Offer for the provision of Coaching and Mentoring Training to CRS Australia.,Provision of Coaching and Mentoring Training,6162aa1fe1b7f5c73e6fe404,"[('mentoring training provision', 0.7089), ('training provision coaching', 0.6863), ('provision coaching mentoring', 0.684), ('coaching mentoring training', 0.6491), ('offer provision coaching', 0.635)]",seek,tender,australia,cr, this request for    from suitably skilled and experienced persons or organisations who are interested in entering into a deed of standing offer for the  of coaching and mentoring training to  .. of coaching and mentoring training,provis
1077,RFT 038-2009,Engineering and Research and Technology Based Services,"The Commonwealth represented by and acting through the Australian Taxation Office (Tax Office), invites Tenders for the provision of suitably qualified personnel (Specified Personnel) to work at the Tax Office's premises within a team known as Applications and Information Architecture to perform ICT Services.The Applications and Information Architecture Team forms part of Strategy, Planning & Assurance (SP&A) and is focussed on the Enterprise and Solution Architecture aspects relevant to the Tax Office’s work program.The Program has a requirement for two (2) Enterprise Architects (Specified Personnel) to work closely with a wide range of Tax Office business and IT staff to advise on modelling at our National Office in Canberra.",Enterprise Architects,6162aa1fe1b7f5c73e6fe405,"[('enterprise specified personnel', 0.5404), ('australian taxation tax', 0.5083), ('ict services applications', 0.5241), ('information architecture forms', 0.5231), ('work tax premises', 0.5161)]",architect,offic,team,act,"the commonwealth represented by and  through the australian ation  ( ), invites tenders for the provision of suitably qualified personnel (specified personnel) to work at the  's premises within a  known as applications and information architecture to perform ict services.the applications and information architecture  forms part of strategy, planning & assurance (sp&a) and is focussed on the enterprise and solution architecture aspects relevant to the  ’s work program.the program has a requirement for two (2) enterprise  (specified personnel) to work closely with a wide range of   business and it staff to advise on modelling at our national  in canberra..enterprise ",tax
1078,RFT 49-2009,Healthcare Services,Provision of Forensic Medical and related services to the AFP,ACT Policing Forensic Medical Services,6162aa1fe1b7f5c73e6fe406,"[('medical related services', 0.7644), ('provision medical related', 0.7088), ('services medical services', 0.721), ('related services medical', 0.7356), ('services medical', 0.7044)]",forens,act,polic,afp,provision of  medical and related  to the .   medical ,servic
1079,DAFF 170/09,Engineering and Research and Technology Based Services,Request for tender for the provision of analytical testing for the National Residue Survey - herbicides in grains.,RFT for provision of analytical testing for the National Residue Survey - herbicides in grains,6162aa1fe1b7f5c73e6fe407,"[('testing survey rft', 0.7223), ('provision analytical testing', 0.6846), ('analytical testing survey', 0.6768), ('survey rft provision', 0.6715), ('testing survey', 0.6143)]",herbicid,grain,residu,nation,request for tender for the provision of analytical  for the   survey -  in ..rft for provision of analytical  for the   survey -  in ,test
1080,RFT SEA1000-2009-011,Engineering and Research and Technology Based Services,"Project SEA 1000 covers the proposed acquisition of the Royal Australian Navy’s Future Submarine, to replace the Collins Class submarines as they are withdrawn from service from 2025.  Preliminary work is aimed at supporting future project submissions to Government.",Domestic Submarine Design Capability Review,6162aa1fe1b7f5c73e6fe408,"[('australian navy replace', 0.5825), ('sea covers proposed', 0.5482), ('navy replace collins', 0.5323), ('royal australian navy', 0.5543), ('domestic design capability', 0.3985)]",submarin,1000,futur,project," sea  covers the proposed acquisition of the royal australian ’s  , to replace the collins class  as they are withdrawn from service from 2025.  preliminary work is aimed at supporting   submissions to government..domestic  design capability review",navi
1081,09/3556,Management advisory services,"The Department wishes to engage the services of a suitably qualified and experienced provider of specialist advice for its annual insurance reviews of the 21 leased federal airports, as well as provision of advice on wider aviation insurance issues and general developments/trends in the broader insurance industry as required.  ",RFT for the provision of insurance advisory services relating to leased federal airports.,6162aa1fe1b7f5c73e6fe409,"[('services relating federal', 0.5722), ('advice annual reviews', 0.4568), ('reviews 21 federal', 0.5286), ('advisory services', 0.5292), ('department wishes engage', 0.4709)]",insur,rft,airport,leas,"the department wishes to engage the  of a suitably qualified and experienced provider of specialist advice for its annual  reviews of the 21  federal , as well as provision of advice on wider aviation  issues and general developments/trends in the broader  industry as required.  . for the provision of  advisory  relating to  federal .",servic
1082,ComSuper RFT 09/09,Strategic planning consultation services,ComSuper requires a Consultant to undertake benchmarking services to demonstrate competitiveness to its trustees and other stakeholders. The services will aim to demonstrate efficiency and to identify avenues for process improvement.,Benchmarking and Ancillary Consultancy Services,6162aa1fe1b7f5c73e6fe40a,"[('undertake demonstrate trustees', 0.6096), ('comsuper requires', 0.4921), ('process improvement', 0.4789), ('demonstrate trustees stakeholders', 0.5954), ('demonstrate trustees', 0.598)]",benchmark,consult,servic,competit,comsuper requires a  to undertake   to   to its trustees and other stakeholders. the  will aim to  efficiency and to identify avenues for process improvement.. and ancillary  ,demonstr
1083,CS 03/09,Healthcare Services,VVCS – Veterans and Veterans Families Counselling Service is seeking to form a panel of appropriately qualified professionals to provide clinical supervision and related services to VVCS counsellors in the proximity of 15 VVCS centres.  ,VVCS Clinical Supervisors,6162aa1fe1b7f5c73e6fe40b,"[('clinical related counsellors', 0.6797), ('veterans families seeking', 0.5969), ('centres clinical supervisors', 0.5428), ('related counsellors', 0.6183), ('counsellors', 0.5732)]",vvc,counsel,servic,supervis, – veterans and veterans families   is seeking to form a panel of appropriately qualified professionals to provide clinical  and related s to   in the proximity of 15  centres.  . clinical supervisors,counsellor
1084,FaHCSIA/09/RFT667,Social policy services,"The Australian Government Department of Families, Housing, Community Services and Indigenous Affairs (FaHCSIA) invites suitably qualified organisations to tender for the provision of consultancy services to develop National Standards for Out-of-Home Care.The National Framework for Protecting Australia’s Children was endorsed by the Council of Australian Governments (COAG) on 30 April 2009. The development of National Standards for Out-of-Home Care is one of the key, early actions under the National Framework. ",To develop National Standards for Out of-Home Care,6162aa1fe1b7f5c73e6fe40c,"[('council governments coag', 0.5232), ('services develop standards', 0.5047), ('framework protecting children', 0.4792), ('2009 development standards', 0.5029), ('qualified organisations', 0.4678)]",care,home,australia,nation,"the n government department of families, housing, community services and indigenous affairs (fahcsia) invites suitably qualified organisations to tender for the provision of consultancy services to develop   for out-of- .the  framework for protecting ’s children was endorsed by the council of n governments (coag) on 30 april 2009. the development of   for out-of-  is one of the key, early actions under the  framework. .to develop   for out of- ",standard
1085,OPC 04/09,Healthcare Services,VVCS is seeking appropriately qualified professionals to provide Outreach Program counselling services ,OUTREACH PROGRAM COUNSELLORS,6162aa1fe1b7f5c73e6fe40d,"[('vvcs seeking appropriately', 0.7451), ('qualified professionals provide', 0.6459), ('vvcs seeking', 0.7027), ('seeking appropriately qualified', 0.6081), ('vvcs', 0.6297)]",outreach,program,counsel,counsellor, is seeking appropriately qualified professionals to provide    services .  ,vvc
1086,RFT CA01/0910,Healthcare Services,"Establishment of a Standing Offer for Stakeholder Consultation, Literature Review and Data Collection Services as well as an initial project: Consultation Process and Literature Review – Role Redesign Primary Care","Establishment of a Standing Offer for Stakeholder Consultation, Literature Review and Data Collection Services",6162aa1fe1b7f5c73e6fe40e,"[('review data collection', 0.6244), ('data collection services', 0.6205), ('standing offer review', 0.5094), ('offer review data', 0.5946), ('collection services', 0.5706)]",consult,care,literatur,stakehold,"establishment of a standing offer for  ,  review and  collection services as well as an initial project:  process and  review – role redesign primary .establishment of a standing offer for  ,  review and  collection services",data
1087,PMC 2009 P0034,Management advisory services,Review of Government Port Reviews,Consultancy services for Review of Government Port Reviews,6162aa1fe1b7f5c73e6fe40f,"[('review reviews review', 0.863), ('reviews review reviews', 0.838), ('review reviews', 0.8302), ('reviews review', 0.8161), ('review', 0.765)]",port,govern,consult,servic, of   s.  for  of   s,review
1088,RFT 2009/1109515,Engineering and Research and Technology Based Services,"Command, Control, Communications and Intelligence Division (C3ID), Defence Science and Technology Organisation (DSTO) at Edinburgh, South Australia, has a requirement for the provision of engineering support.",Provision of Engineering Support Minisec3,6162aa1fe1b7f5c73e6fe410,"[('provision minisec3', 0.5972), ('communications intelligence division', 0.4741), ('minisec3', 0.5571), ('organisation edinburgh south', 0.4535), ('defence science technology', 0.4178)]",engin,dsto,c3id,support,"command, control, communications and intelligence division (), defence science and technology organisation () at edinburgh, south australia, has a requirement for the provision of  ..provision of   ",minisec3
1089,09ACMA072,Economics,A Request for Tender in Relation to Inclusion in a Multi-Use List for the Provision of Economic Consultancy Services.,Economic Consultancy Services,6162aa1fe1b7f5c73e6fe411,"[('multi use list', 0.7407), ('inclusion multi use', 0.7259), ('use list provision', 0.5607), ('multi use', 0.5962), ('inclusion multi', 0.5566)]",consult,servic,econom,tender,a request for  in relation to inclusion in a multi- list for the provision of   ..  ,use
1090,0910/019,Engineering and Research and Technology Based Services,The National Film and Sound Archive (NFSA) is seeking to engage the services of a suitably qualified company to undertake supplying the NFSA’s online publishing and website development requirements.,Website Content Publishing System and Development Services,6162aa1fe1b7f5c73e6fe412,"[('national sound seeking', 0.6197), ('content development services', 0.5955), ('supplying online website', 0.4978), ('website development requirements', 0.4968), ('qualified company undertake', 0.4022)]",nfsa,publish,archiv,film,the national  and sound  () is seeking to engage the services of a suitably qualified company to undertake supplying the ’s online  and website  requirements..website content  system and  services,develop
1091,RFT CDSS 05-2009,Specialised educational services,"The Centre for Defence and Strategic Studies (CDSS), Australian Defence College, is seeking tenders from suitable institutions to accredit the coursework Masters program, and provide academic assistance and advice to the Masters and Graduate Diploma programs of the Defence and Strategic Studies Course (DSSC).The Centre for Defence and Strategic Studies (CDSS) and its predecessor organisation have offered a 12 month intensive Defence and Strategic Studies Course (DSSC) since 1999.  The course is delivered by a range of academics from both Australia and overseas. Retired and serving practitioners, from both the public and private sector, also support the academic program.  These senior practitioners have vast experience in the national and international security policy field. ",Academic Support Services Contract,6162aa1fe1b7f5c73e6fe413,"[('course centre studies', 0.6694), ('centre studies australian', 0.6113), ('academic support services', 0.5327), ('studies course centre', 0.6205), ('studies australian college', 0.5732)]",cdss,defenc,strateg,dssc,"the centre for  and   (), australian  college, is seeking tenders from suitable institutions to accredit the coursework masters program, and provide academic assistance and advice to the masters and graduate diploma programs of the  and   course ().the centre for  and   () and its predecessor organisation have offered a 12 month intensive  and   course () since 1999.  the course is delivered by a range of academics from both australia and overseas. retired and serving practitioners, from both the public and private sector, also support the academic program.  these senior practitioners have vast experience in the national and international security policy field. .academic support services contract",studi
1092,RFT 041-2009,Engineering and Research and Technology Based Services,"The Commonwealth represented by and acting through the Australian Taxation Office (Tax Office), invites Tenders for the provision of suitably qualified personnel (Specified Personnel) to work at the Tax Office's premises within a team known as ICT to perform ICT Services.  The Tax Office is seeking two (2) Specified Personnel who will be engaged to provide technical support for SAP versions ECC6.0 and SAP BI 7.0 and to undertake project work.The Specified Personnel will be engaged to perform the services in the Tax Office’s Canberra location and require a Highly Protected Security Clearance. ",SAP Developer,6162aa1fe1b7f5c73e6fe414,"[('ecc6 undertake', 0.5606), ('ict services', 0.5403), ('qualified personnel specified', 0.523), ('australian ation invites', 0.444), ('work premises team', 0.4583)]",sap,offic,tax,bi,"the commonwealth represented by and acting through the australian ation  ( ), invites tenders for the provision of suitably qualified personnel (specified personnel) to work at the  's premises within a team known as ict to perform ict services.  the   is seeking two (2) specified personnel who will be engaged to provide technical support for  versions .0 and   7.0 and to undertake project work.the specified personnel will be engaged to perform the services in the  ’s canberra location and require a highly protected security clearance. . developer",ecc6
1093,FWA-09/10-6,Strategic planning consultation services,"The objective for the project is to develop a research framework that is relevant to the objectives of Fair Work Australia (FWA) (addressing economic, social and workplace relations matters) and review available sources of information.",Research Framework & Data Strategy Development,6162aa1fe1b7f5c73e6fe415,"[('objectives fair addressing', 0.6664), ('project develop research', 0.5479), ('research relevant objectives', 0.5582), ('objectives fair', 0.6052), ('fair addressing economic', 0.5423)]",work,australia,fwa,frame,"the objective for the project is to develop a research  that is relevant to the  of fair   () (addressing economic, social and place relations matters) and review available sources of information..research  & data strategy development",object
1094,AFMA 2010-1,Fishery research or experimentation services,Improving the economic efficiency of the Southern Squid Jig Fishery,Call for research proposal,6162aa1fe1b7f5c73e6fe416,"[('efficiency research proposal', 0.8261), ('economic efficiency research', 0.7518), ('improving economic efficiency', 0.7314), ('efficiency research', 0.7137), ('research proposal', 0.6131)]",jig,squid,fisheri,southern,improving the economic  of the    .call for research proposal,effici
1095,2009/1100454,Engineering and Research and Technology Based Services,Software Engineering Support for Shapes Vector Network Management Activities.,Software Engineering Support,6162aa1fe1b7f5c73e6fe417,"[('engineering support vector', 0.848), ('vector activities engineering', 0.8139), ('support vector activities', 0.8069), ('engineering support', 0.6796), ('vector activities', 0.682)]",network,manag,softwar,shape, engineering support for     activities.. engineering support,vector
1096,EOI TGA 07/0910,Medical science and research,Expertise and services for assessment of technical information.,Request for expression of interest for the provision of expertise and services for assessment of technical information and/or performance evaluation of IVD's on a fee for service basis,6162aa1fe1b7f5c73e6fe418,"[('evaluation fee service', 0.6657), ('services information', 0.6223), ('fee service basis', 0.6156), ('fee service', 0.6207), ('information performance evaluation', 0.5005)]",expertis,ivd,assess,technic, and services for  of  information..request for expression of interest for the provision of  and services for  of  information and/or performance evaluation of 's on a  for service basis,fee
1097,MDB8,Natural resources management or conservation strategy planning services,The aim of this Tender is to establish a panel of appropriately accredited and experienced service providers to undertake a range of Water Resource Management and Ecological Services in support of the activities of the MDBA in its development and implementation of the Basin Plan. The panel arrangement will be known as the Water Resource Management and Ecological Services Panel.,Provision of Water Resource Management and Ecological Services under a Panel arrangement,6162aa1fe1b7f5c73e6fe419,"[('water ecological provision', 0.6654), ('implementation basin plan', 0.5971), ('mdba development', 0.4931), ('provision water ecological', 0.6568), ('ecological provision water', 0.6505)]",panel,resourc,manag,servic,the aim of this tender is to establish a  of appropriately accredited and experienced service providers to undertake a range of water   and   in support of the activities of the mdba in its development and implementation of the basin plan. the  arrangement will be known as the water   and   ..provision of water   and   under a  arrangement,ecolog
1098,MDB8-1,Natural resources management or conservation strategy planning services,"The aim of this Tender is to establish a panel of appropriately accredited and experienced service providers to undertake a range of Monitoring, Evaluation, Enforcement and Quality Assurance services in support of the activities of the MDBA in its development and implementation of the Basin Plan. The panel arrangement will be known as the Monitoring, Evaluation, Enforcement and Quality Assurance Panel.","Provision of Monitoring, Evaluation, Enforcement and Quality Assurance services under a Panel arrangement.",6162aa1fe1b7f5c73e6fe41a,"[('activities mdba basin', 0.5635), ('quality provision monitoring', 0.5256), ('tender establish appropriately', 0.5038), ('service providers undertake', 0.4567), ('mdba basin plan', 0.5625)]",panel,implement,develop,assur,"the aim of this tender is to establish a  of appropriately accredited and experienced service providers to undertake a range of monitoring, evaluation, enforcement and quality  services in support of the activities of the mdba in its  and  of the  plan. the  arrangement will be known as the monitoring, evaluation, enforcement and quality  ..provision of monitoring, evaluation, enforcement and quality  services under a  arrangement.",basin
1099,MDB8-2,Natural resources management or conservation strategy planning services,"The aim of this Tender is to establish a panel of appropriately accredited and experienced service providers to undertake a range of social, economic and cultural services in support of the activities of the MDBA in its development and implementation of the Basin Plan. The panel arrangement will be known as the Social, Economic and Cultural Services Panel.","Provision of Social, Economic and Cultural Services under a Panel arrangement",6162aa1fe1b7f5c73e6fe41b,"[('activities mdba development', 0.6065), ('tender establish', 0.4747), ('mdba development', 0.603), ('support activities mdba', 0.5932), ('service providers undertake', 0.4227)]",panel,provis,servic,basin,"the aim of this tender is to establish a  of appropriately accredited and experienced service providers to undertake a range of social, economic and cultural  in support of the activities of the  in its development and implementation of the  plan. the  arrangement will be known as the social, economic and cultural  .. of social, economic and cultural  under a  arrangement",mdba
1100,FWA-09/10-10,Strategic planning consultation services,Panel of experts to support Fair Work Australia (FWA) to review the research undertaken by the Minimum Wages Branch.,External Academic Referees (Panel),6162aa1fe1b7f5c73e6fe41c,"[('experts support work', 0.6409), ('external academic referees', 0.6032), ('work review research', 0.6035), ('undertaken minimum wages', 0.4881), ('research undertaken minimum', 0.5056)]",fwa,panel,australia,fair, of experts to support    () to review the research undertaken by the minimum wages branch..external academic referees (),work
1101,FIN09/FMG001,Education and Training Services,Finance is seeking offers from organisations with the capacity and capability to provide the development and delivery of basic training in public sector financial management and budgeting.,Provision of the appointment of training providers to develop and deliver financial management and budgeting training to Australian Public Sector (APS) staff and other interested parties.,6162aa1fe1b7f5c73e6fe41d,"[('australian sector aps', 0.5825), ('finance seeking', 0.5479), ('offers organisations capacity', 0.5765), ('management provision appointment', 0.5269), ('delivery basic sector', 0.4977)]",financi,train,budget,public,finance is seeking offers from organisations with the capacity and capability to provide the development and delivery of basic  in    management and ..provision of the appointment of  providers to develop and deliver  management and   to australian   (aps) staff and other interested parties.,sector
1102,RFT MBIT/6180/3/0010,Management advisory services,To Provide Logistics Information Systems Support Services Under A Standing Offer Panel Arrangement.,To Provide Logistics Information Systems Support Services Under A Standing Offer Panel Arrangement.,6162aa1fe1b7f5c73e6fe41e,"[('support services panel', 0.687), ('systems support', 0.657), ('panel arrangement provide', 0.6094), ('services panel arrangement', 0.6698), ('systems support services', 0.6514)]",logist,stand,offer,inform,to provide   systems support  under a   panel arrangement..to provide   systems support  under a   panel arrangement.,servic
1103,AGD 09/2407,Engineering and Research and Technology Based Services,"The Commonwealth of Australia represented by the Attorney-General's Department is requesting Expressions of Interest from organisations with the capability to conduct modelling and/ or analysis of Australia’s infrastructure, networks and systems as part of the Critical Infrastructure Protection Modelling and Analysis (CIPMA) Program. The Department is looking to establish a Panel of specialist organisations to provide services to the CIPMA Program as needed.","Request for Expression of Interest to Establish a Panel of Specialists in Infrastructure, Networks and Systems Modelling and/or Analysis",6162aa1fe1b7f5c73e6fe41f,"[('specialist organisations provide', 0.5582), ('systems modelling analysis', 0.4801), ('analysis program department', 0.5013), ('specialists networks systems', 0.511), ('commonwealth represented attorney', 0.422)]",cipma,infrastructur,australia,panel,"the commonwealth of  represented by the attorney-general's department is requesting expressions of interest from organisations with the capability to conduct modelling and/ or analysis of ’s , networks and  as part of the critical  protection modelling and analysis () program. the department is looking to establish a  of specialist organisations to provide services to the  program as needed..request for expression of interest to establish a  of specialists in , networks and  modelling and/or analysis",system
1104,0910-0740,Education and Training Services,NATIONAL SOLAR AND HEAT PUMP HOT WATER TRANSITIONAL PLUMBERTRAINING PROGRAM,NATIONAL SOLAR AND HEAT PUMP HOT WATER TRANSITIONAL PLUMBER TRAINING PROGRAM,6162aa1fe1b7f5c73e6fe420,"[('hot water program', 0.7401), ('national heat pump', 0.6767), ('water program national', 0.6725), ('program national heat', 0.6413), ('pump hot water', 0.6285)]",plumber,transit,solar,train,national  and heat pump hot water   .national  and heat pump hot water    ,program
1105,2009/1121502,Engineering and Research and Technology Based Services,Provision of Industrial Design Services. ,SIATM Industrial Design Services,6162aa1fe1b7f5c73e6fe421,"[('provision', 0.8416)]",design,servic,industri,siatm, of   . .   ,provis
1106,Comcare T09-15,Strategic planning consultation services,Provision of Consultancy Services for the Comcare 2015 Strategic Plan,Provision of Consultancy Services for the Comcare 2015 Strategic Plan,6162aa1fe1b7f5c73e6fe422,"[('services plan provision', 0.8919), ('provision services plan', 0.8446), ('plan provision services', 0.8219), ('plan provision', 0.7476), ('services plan', 0.7371)]",comcar,2015,consult,strateg,provision of  services for the    .provision of  services for the    ,plan
1107,RFT 043-2009,Engineering and Research and Technology Based Services,"The Commonwealth represented by and acting through the Australian Taxation Office (Tax Office), invites Tenders for the provision of suitably qualified personnel (Specified Personnel) to work at the Tax Office's premises within a team known as ICT to perform ICT Services.  The Tax Office's Enterprise Applications Team requires the services of a highly experienced and qualified Mainframe Technical Specialists to provide detailed technical support to the ATO Mainframe developer base for existing Tax Office’s applications and the Change Program. ",Mainframe Technical Specialist,6162aa1fe1b7f5c73e6fe423,"[('ict services enterprise', 0.6196), ('experienced qualified mainframe', 0.601), ('enterprise applications team', 0.6119), ('australian ation', 0.4239), ('mainframe specialists provide', 0.593)]",tax,offic,ato,technic,"the commonwealth represented by and acting through the australian ation  ( ), invites tenders for the provision of suitably qualified personnel (specified personnel) to work at the  's premises within a team known as ict to perform ict services.  the  's  applications team requires the services of a highly experienced and qualified mainframe  specialists to provide detailed  support to the  mainframe developer base for existing  ’s applications and the change program. .mainframe  specialist",enterpris
1108,RFT 042-2009,Engineering and Research and Technology Based Services,"The Commonwealth represented by and acting through the Australian Taxation Office (Tax Office), invites Tenders for the provision of suitably qualified personnel to work at the Tax Office's premises within a team known as ICT to perform ICT Services.  The Tax Office is seeking the services of Mainframe Developers (Specified Personnel) who will work in teams within the Enterprise Applications Branch of the ICT Business Line. The Specified Personnel will work in the Tax Office developing and supporting functionality for critical Tax Office Production systems. These existing positions are based in Canberra and require a Highly Protected security clearance, or the ability to acquire this clearance. ",Mainframe Developers,6162aa1fe1b7f5c73e6fe424,"[('mainframe specified personnel', 0.6079), ('commonwealth', 0.4632), ('seeking services mainframe', 0.5272), ('acquire clearance mainframe', 0.5276), ('work premises', 0.4726)]",tax,offic,develop,ict,"the commonwealth represented by and acting through the australian ation  ( ), invites tenders for the provision of suitably qualified personnel to work at the  's premises within a team known as  to perform  services.  the   is seeking the services of   (specified personnel) who will work in teams within the enterprise applications branch of the  business line. the specified personnel will work in the   developing and supporting functionality for critical   production systems. these existing positions are based in canberra and require a highly protected security clearance, or the ability to acquire this clearance. . ",mainfram
1109,RFT001/2009,Specialised educational services,The Smart Sustainment Program has been established to guide the Defence Materiel Organisation (DMO) and Defence through a multi year Strategic Reform Program (SRP). The SRP will identify and realise ongoing savings in sustainment activities which will be reinvested back into Defence to build a stronger Defence Force. The overall approach will be based on training frontline staff to participate and facilitate improvements that build stronger defence capabilities and sustainable organisational change. ,Design and Delivery of Level 2 Lean Training,6162aa1fe1b7f5c73e6fe425,"[('sustainment', 0.593), ('materiel organisation dmo', 0.5175), ('sustainable organisational change', 0.5601), ('delivery level lean', 0.4719), ('based frontline staff', 0.4648)]",program,defenc,smart,train,the    has been established to guide the  materiel organisation (dmo) and  through a multi year strategic reform  (srp). the srp will identify and realise ongoing savings in  activities which will be reinvested back into  to build a stronger  force. the overall approach will be based on  frontline staff to participate and facilitate improvements that build stronger  capabilities and  organisational change. .design and delivery of level 2 lean ,sustain
1110,RFT 09/52,Strategic planning consultation services,DIAC seeks to engage suitably qualified organisations to provide high level strategic business advice and services. ,THE ESTABLISHMENT OF AN EXTERNAL ADVISORS PANEL FOR THE PROVISION OF HIGH LEVEL STRATEGIC BUSINESS ADVICE AND SERVICES,6162aa1fe1b7f5c73e6fe426,"[('diac seeks engage', 0.6214), ('level strategic establishment', 0.6172), ('external panel provision', 0.4927), ('qualified organisations provide', 0.5374), ('strategic establishment external', 0.6089)]",busi,advic,advisor,servic,diac seeks to engage suitably qualified organisations to provide high level strategic   and . .the  of an external  panel for the provision of high level strategic   and ,establish
1111,0910-0609,Engineering and Research and Technology Based Services,"The Department of the Environment, Water, Heritage and the Arts requires MySource Matrix Content Management System Support, Development and Training Services  to support the delivery of the Living Greener Web Portal.","Mysource Matrix Content Management System - Support, Development and Training",6162aa1fe1b7f5c73e6fe427,"[('greener web portal', 0.6864), ('services support', 0.5596), ('web portal support', 0.6078), ('living greener web', 0.634), ('department environment', 0.4565)]",content,matrix,mysourc,manag,"the department of the environment, water, heritage and the arts requires     system support, development and training services  to support the delivery of the living greener  portal..    system - support, development and training",web
