tag,division,weight
equipment and supplies,OTHERS(IRRELEVANT),1.0
equity,OTHERS(RELEVANT),1.0
erg,CHEMICAL,1.0
ergometry,MEDICAL AND HEALTH,1.0
erosion,CHEMICAL,0.3333333333333333
erosion,EARTH,0.3333333333333333
erosion,ENVIRONMENTAL,0.3333333333333333
error correction,OTHERS(IRRELEVANT),1.0
estuaries,EARTH,1.0
estuary,EARTH,1.0
ethical concerns,STUDIES IN HUMAN SOCIETY,1.0
ethical issues,STUDIES IN HUMAN SOCIETY,1.0
ethics,STUDIES IN HUMAN SOCIETY,1.0
ethics committee,STUDIES IN HUMAN SOCIETY,1.0
ethiopia,OTHERS(IRRELEVANT),1.0
ethnic group,HISTORY AND ARCHAEOLOGY,0.5
ethnic group,STUDIES IN HUMAN SOCIETY,0.5
ethnography,HISTORY AND ARCHAEOLOGY,0.5
ethnography,STUDIES IN HUMAN SOCIETY,0.5
eu,OTHERS(IRRELEVANT),1.0
europe,OTHERS(IRRELEVANT),1.0
european commission,OTHERS(IRRELEVANT),1.0
european union,OTHERS(IRRELEVANT),1.0
evaluation,OTHERS(IRRELEVANT),1.0
evaluation studies,OTHERS(RELEVANT),1.0
event,OTHERS(IRRELEVANT),1.0
everyday life,OTHERS(IRRELEVANT),1.0
evidence,OTHERS(IRRELEVANT),1.0
evidence-based practice,BIOLOGICAL,1.0
evolutionary algorithms,INFORMATION AND COMPUTING,1.0
examination,OTHERS(RELEVANT),1.0
examiner,OTHERS(IRRELEVANT),1.0
exanthema,MEDICAL AND HEALTH,1.0
excellence,OTHERS(IRRELEVANT),1.0
exclusion,OTHERS(IRRELEVANT),1.0
executive function,OTHERS(RELEVANT),1.0
exegesis,PHILOSOPHY AND RELIGIOUS STUDIES,1.0
exercise,EDUCATION,1.0
exercise equipment,MEDICAL AND HEALTH,1.0
exercise test,BIOLOGICAL,0.3004250551396635
exercise test,MEDICAL AND HEALTH,0.3870678624108246
exercise test,PSYCHOLOGY AND COGNITIVE SCIENCES,0.3125070824495118
experience,OTHERS(RELEVANT),1.0
experiential knowledge,OTHERS(RELEVANT),1.0
experiment,OTHERS(RELEVANT),1.0
experiments,OTHERS(RELEVANT),1.0
expert,OTHERS(RELEVANT),1.0
expertise,OTHERS(IRRELEVANT),1.0
exploitation,ENVIRONMENTAL,1.0
explosive agents,CHEMICAL,0.3333333333333333
explosive agents,OTHERS(RELEVANT),0.3333333333333333
explosive agents,TECHNOLOGY,0.3333333333333333
exposure,OTHERS(RELEVANT),1.0
expropriation,OTHERS(RELEVANT),1.0
extinction,BIOLOGICAL,1.0
extremities,MEDICAL AND HEALTH,1.0
eye,MEDICAL AND HEALTH,1.0
eyeglasses,ENGINEERING,1.0
fabrication,ENGINEERING,0.5
fabrication,STUDIES IN HUMAN SOCIETY,0.5
face recognition,TECHNOLOGY,1.0
facebook,"LANGUAGE, COMMUNICATION AND CULTURE",1.0
facilitation,OTHERS(RELEVANT),1.0
factor analysis,OTHERS(RELEVANT),1.0
factors,OTHERS(RELEVANT),1.0
fairness,"LANGUAGE, COMMUNICATION AND CULTURE",0.20378303081038499
fairness,LAW AND LEGAL STUDIES,0.631670902598486
fairness,STUDIES IN HUMAN SOCIETY,0.16454606659112897
family,OTHERS(IRRELEVANT),1.0
family business,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.0
family conflict,PSYCHOLOGY AND COGNITIVE SCIENCES,0.5
family conflict,STUDIES IN HUMAN SOCIETY,0.5
family income,STUDIES IN HUMAN SOCIETY,1.0
fan,OTHERS(IRRELEVANT),1.0
farm,AGRICULTURAL AND VETERINARY,1.0
farmer,AGRICULTURAL AND VETERINARY,1.0
farmers,AGRICULTURAL AND VETERINARY,1.0
farming,AGRICULTURAL AND VETERINARY,1.0
farming system,AGRICULTURAL AND VETERINARY,1.0
farming systems,AGRICULTURAL AND VETERINARY,1.0
fast foods,MEDICAL AND HEALTH,1.0
fasting,MEDICAL AND HEALTH,1.0
father,OTHERS(IRRELEVANT),1.0
fatigue,MEDICAL AND HEALTH,0.5
fatigue,PSYCHOLOGY AND COGNITIVE SCIENCES,0.5
fatigue of materials,ENGINEERING,1.0
fats,BIOLOGICAL,0.5
fats,MEDICAL AND HEALTH,0.5
fatty acid-binding proteins,BIOLOGICAL,1.0
fauna,BIOLOGICAL,1.0
fear,PSYCHOLOGY AND COGNITIVE SCIENCES,1.0
feasibility studies,OTHERS(RELEVANT),1.0
feature extraction,INFORMATION AND COMPUTING,1.0
feces,BIOLOGICAL,1.0
federal budget,LAW AND LEGAL STUDIES,1.0
federal government,STUDIES IN HUMAN SOCIETY,1.0
federal police,LAW AND LEGAL STUDIES,1.0
federal republic of germany,OTHERS(IRRELEVANT),1.0
federation,STUDIES IN HUMAN SOCIETY,1.0
fee,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.0
feedback,OTHERS(RELEVANT),1.0
feeding and eating disorders,BIOLOGICAL,0.047182767278387605
feeding and eating disorders,MEDICAL AND HEALTH,0.905434267142111
feeding and eating disorders,PSYCHOLOGY AND COGNITIVE SCIENCES,0.04738296557950135
feeding behavior,BIOLOGICAL,1.0
female student,EDUCATION,1.0
feminism,STUDIES IN HUMAN SOCIETY,1.0
femtocell,ENGINEERING,1.0
femur,MEDICAL AND HEALTH,1.0
festival,"LANGUAGE, COMMUNICATION AND CULTURE",1.0
fever,MEDICAL AND HEALTH,1.0
fiction,"LANGUAGE, COMMUNICATION AND CULTURE",0.5
fiction,STUDIES IN CREATIVE ARTS AND WRITING,0.5
field research,OTHERS(RELEVANT),1.0
fiji,OTHERS(IRRELEVANT),1.0
finance,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.0
financial crisis,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.0
financial data,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.0
financial literacy,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.0
financial management,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",3.10556225874057e-05
financial management,ECONOMICS,0.9999689443774126
financial market,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.0
financial markets,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.0
financial performance,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.4715189789102216
financial performance,ECONOMICS,0.5284810210897783
financing,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.0
finishing,OTHERS(IRRELEVANT),1.0
finland,OTHERS(IRRELEVANT),1.0
fire management,ENVIRONMENTAL,1.0
firefighters,ENVIRONMENTAL,1.0
fires,ENVIRONMENTAL,1.0
firm,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.0
first nations,"LANGUAGE, COMMUNICATION AND CULTURE",1.0
first world war,HISTORY AND ARCHAEOLOGY,1.0
first-year student,EDUCATION,1.0
fish,AGRICULTURAL AND VETERINARY,1.0
fish communities,AGRICULTURAL AND VETERINARY,1.0
fish oils,MEDICAL AND HEALTH,1.0
fishes,AGRICULTURAL AND VETERINARY,1.0
fitness,MEDICAL AND HEALTH,1.0
flexibility,OTHERS(IRRELEVANT),1.0
flooding,ENVIRONMENTAL,1.0
floodplain,EARTH,1.0
floodplains,EARTH,1.0
fluoroscopy,MEDICAL AND HEALTH,1.0
focus groups,OTHERS(IRRELEVANT),1.0
folic acid,CHEMICAL,1.0
follower,"LANGUAGE, COMMUNICATION AND CULTURE",1.0
food,ENGINEERING,0.5
food,TECHNOLOGY,0.5
food preferences,OTHERS(RELEVANT),1.0
food security,MEDICAL AND HEALTH,1.0
food supply,AGRICULTURAL AND VETERINARY,1.7814800095001787e-05
food supply,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.47150758168370455
food supply,ECONOMICS,0.5284567887161055
food supply,ENGINEERING,1.7814800095001787e-05
food technology,ENGINEERING,0.5
food technology,TECHNOLOGY,0.5
food waste,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.5
food waste,STUDIES IN HUMAN SOCIETY,0.5
food web,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.5
food web,INFORMATION AND COMPUTING,0.5
food webs,INFORMATION AND COMPUTING,1.0
foods,MEDICAL AND HEALTH,1.0
foot,BIOLOGICAL,1.0
football,EDUCATION,1.0
foreign language,"LANGUAGE, COMMUNICATION AND CULTURE",1.0
forensic genetics,BIOLOGICAL,0.5
forensic genetics,MEDICAL AND HEALTH,0.5
forest industries,AGRICULTURAL AND VETERINARY,1.0
forest management,AGRICULTURAL AND VETERINARY,0.5
forest management,ENVIRONMENTAL,0.5
forestry,AGRICULTURAL AND VETERINARY,1.0
forests,EARTH,1.0
formal social control,STUDIES IN HUMAN SOCIETY,1.0
formicidae,BIOLOGICAL,1.0
fossil fuels,PHYSICAL,1.0
fragmentation,OTHERS(IRRELEVANT),1.0
framework,OTHERS(IRRELEVANT),1.0
france,OTHERS(IRRELEVANT),1.0
fresh water,EARTH,1.0
freshwater ecosystem,BIOLOGICAL,0.5
freshwater ecosystem,EARTH,0.5
friendship,"LANGUAGE, COMMUNICATION AND CULTURE",1.0
frog,BIOLOGICAL,1.0
frogs,AGRICULTURAL AND VETERINARY,1.0
fruit,AGRICULTURAL AND VETERINARY,1.0
frustration,PSYCHOLOGY AND COGNITIVE SCIENCES,1.0
functional food,MEDICAL AND HEALTH,1.0
functional foods,MEDICAL AND HEALTH,1.0
funding,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.0
fungus,BIOLOGICAL,1.0
fusion reactions,PHYSICAL,1.0
fuzzy inference,MATHEMATICAL,1.0
fuzzy logic,INFORMATION AND COMPUTING,0.5
fuzzy logic,MATHEMATICAL,0.5
fuzzy rules,MATHEMATICAL,1.0
gadiformes,BIOLOGICAL,1.0
gadopsis,BIOLOGICAL,1.0
gait,MEDICAL AND HEALTH,1.0
galaxias,ENGINEERING,0.5
galaxias,PHYSICAL,0.5
galaxiidae,AGRICULTURAL AND VETERINARY,1.0
gambling,STUDIES IN HUMAN SOCIETY,1.0
garden,AGRICULTURAL AND VETERINARY,1.0
gardening,BUILT ENVIRONMENT AND DESIGN,0.5
gardening,STUDIES IN CREATIVE ARTS AND WRITING,0.5
gases,CHEMICAL,1.0
gastrointestinal microbiome,BIOLOGICAL,0.5
gastrointestinal microbiome,MEDICAL AND HEALTH,0.5
gastrointestinal tract,MEDICAL AND HEALTH,0.8585149915622283
gastrointestinal tract,PSYCHOLOGY AND COGNITIVE SCIENCES,0.14148500843777173
gekkonidae,BIOLOGICAL,1.0
gels,BIOLOGICAL,1.0
gender,BIOLOGICAL,0.5
gender,STUDIES IN HUMAN SOCIETY,0.5
gender equality,STUDIES IN HUMAN SOCIETY,1.0
gender role,PSYCHOLOGY AND COGNITIVE SCIENCES,0.5
gender role,STUDIES IN HUMAN SOCIETY,0.5
gender-specific factors,STUDIES IN HUMAN SOCIETY,1.0
gene,BIOLOGICAL,1.0
gene expression,BIOLOGICAL,1.0
gene flow,BIOLOGICAL,1.0
general practice,OTHERS(RELEVANT),1.0
general practitioners,MEDICAL AND HEALTH,1.0
generation y,TECHNOLOGY,1.0
genes,BIOLOGICAL,1.0
genetic algorithms,BIOLOGICAL,1.0
genetic analysis,BIOLOGICAL,1.0
genetic diversity,BIOLOGICAL,1.0
genetic markers,BIOLOGICAL,1.0
genetic structure,BIOLOGICAL,1.0
genetic variation,BIOLOGICAL,1.0
genome,BIOLOGICAL,1.0
genomics,BIOLOGICAL,1.0
geographic information systems,INFORMATION AND COMPUTING,1.0
geography,EARTH,1.0
geology,EARTH,1.0
geometry,MATHEMATICAL,1.0
geopolitics,STUDIES IN HUMAN SOCIETY,1.0
germany,OTHERS(IRRELEVANT),1.0
germination,BIOLOGICAL,1.0
gestational weight gain,MEDICAL AND HEALTH,1.0
glass,BUILT ENVIRONMENT AND DESIGN,0.5
glass,ENGINEERING,0.5
global,STUDIES IN CREATIVE ARTS AND WRITING,0.7239263808010353
global,STUDIES IN HUMAN SOCIETY,0.2760736191989646
global burden of disease,MEDICAL AND HEALTH,1.0
global climate,ENVIRONMENTAL,1.0
global financial crisis,ECONOMICS,1.0
global governance,STUDIES IN HUMAN SOCIETY,1.0
global health,MEDICAL AND HEALTH,1.0
global positioning system,ENGINEERING,1.0
globalization,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",3.10556225874057e-05
globalization,ECONOMICS,0.9999689443774126
glucose,BIOLOGICAL,0.5
glucose,MEDICAL AND HEALTH,0.5
glycated hemoglobin a,BIOLOGICAL,0.5
glycated hemoglobin a,MEDICAL AND HEALTH,0.5
glycohemoglobin,MEDICAL AND HEALTH,1.0
god,PHILOSOPHY AND RELIGIOUS STUDIES,1.0
gold,OTHERS(RELEVANT),1.0
gold standard,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.4715189751648359
gold standard,ECONOMICS,0.5284810248351642
goods,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.7280130191518409
goods,ECONOMICS,0.27198698084815903
governance,OTHERS(RELEVANT),6.515906283215422e-09
governance,STUDIES IN CREATIVE ARTS AND WRITING,0.7239263757387331
governance,STUDIES IN HUMAN SOCIETY,0.2760736177453607
governance arrangement,STUDIES IN HUMAN SOCIETY,1.0
governance system,STUDIES IN HUMAN SOCIETY,1.0
government,STUDIES IN HUMAN SOCIETY,1.0
government agency,STUDIES IN HUMAN SOCIETY,1.0
government policy,"LANGUAGE, COMMUNICATION AND CULTURE",0.20378303081038496
government policy,LAW AND LEGAL STUDIES,0.289770087381035
government policy,STUDIES IN HUMAN SOCIETY,0.5064468818085799
government regulation,STUDIES IN HUMAN SOCIETY,1.0
government supervision,STUDIES IN HUMAN SOCIETY,1.0
governmentality,STUDIES IN HUMAN SOCIETY,1.0
graduate,EDUCATION,1.0
grammar,"LANGUAGE, COMMUNICATION AND CULTURE",1.0
grant,EDUCATION,1.0
grassland,AGRICULTURAL AND VETERINARY,0.5
grassland,EARTH,0.5
grasslands,AGRICULTURAL AND VETERINARY,1.0
gray literature,"LANGUAGE, COMMUNICATION AND CULTURE",0.5
gray literature,STUDIES IN CREATIVE ARTS AND WRITING,0.5
gray matter,MEDICAL AND HEALTH,1.0
grazing,AGRICULTURAL AND VETERINARY,1.0
green space,AGRICULTURAL AND VETERINARY,1.0
green tea,AGRICULTURAL AND VETERINARY,1.0
grgl,CHEMICAL,1.0
grgreg,CHEMICAL,1.0
grief,PSYCHOLOGY AND COGNITIVE SCIENCES,1.0
gross domestic product,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.4714897668836094
gross domestic product,ECONOMICS,0.5285102331163906
grounded theory,OTHERS(RELEVANT),1.0
grounding,TECHNOLOGY,1.0
groundwater,EARTH,1.0
group,OTHERS(IRRELEVANT),1.0
group cohesion,PSYCHOLOGY AND COGNITIVE SCIENCES,1.0
group homes,OTHERS(IRRELEVANT),1.0
group membership,"LANGUAGE, COMMUNICATION AND CULTURE",1.0
group work,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.0
grouping,OTHERS(RELEVANT),1.0
growth,OTHERS(IRRELEVANT),1.0
gryllidae,BIOLOGICAL,1.0
guarantee,OTHERS(IRRELEVANT),1.0
guidelines,OTHERS(IRRELEVANT),1.0
habitat,EARTH,1.0
habitat fragmentation,EARTH,1.0
habitat use,EARTH,1.0
habitats,ENVIRONMENTAL,1.0
habits,PSYCHOLOGY AND COGNITIVE SCIENCES,1.0
hacker,INFORMATION AND COMPUTING,1.0
haiku,INFORMATION AND COMPUTING,1.0
hair,MEDICAL AND HEALTH,1.0
hamstring muscles,MEDICAL AND HEALTH,1.0
hand,MEDICAL AND HEALTH,1.0
handover,OTHERS(IRRELEVANT),1.0
handwriting,OTHERS(IRRELEVANT),1.0
happiness,MEDICAL AND HEALTH,0.05985236004674383
happiness,PSYCHOLOGY AND COGNITIVE SCIENCES,0.9401476399532562
harbor,EARTH,1.0
hazards,OTHERS(IRRELEVANT),1.0
hdl cholesterol,BIOLOGICAL,0.3333333333333333
hdl cholesterol,ENGINEERING,0.3333333333333333
hdl cholesterol,MEDICAL AND HEALTH,0.3333333333333333
head,MEDICAL AND HEALTH,1.0
head and neck neoplasms,MEDICAL AND HEALTH,1.0
head movements,MEDICAL AND HEALTH,1.0
health,BIOLOGICAL,2.2900243100917896e-35
health,EARTH,0.14411252882163128
health,ENVIRONMENTAL,0.13899174388674965
health,MATHEMATICAL,0.459736401508032
health,MEDICAL AND HEALTH,3.484547227760461e-38
health,PHYSICAL,0.257159325783587
health behavior,MEDICAL AND HEALTH,1.0
health care,BIOLOGICAL,0.3379317754749821
health care,MEDICAL AND HEALTH,0.3105235456011032
health care,PSYCHOLOGY AND COGNITIVE SCIENCES,0.3515446789239146
health care costs,MEDICAL AND HEALTH,1.0
health care professionals,BIOLOGICAL,0.3017411744026471
health care professionals,MEDICAL AND HEALTH,0.32507532261416267
health care professionals,PSYCHOLOGY AND COGNITIVE SCIENCES,0.37318350298319025
health care providers,MEDICAL AND HEALTH,1.0
health care services,MEDICAL AND HEALTH,1.0
health education,EDUCATION,0.5
health education,MEDICAL AND HEALTH,0.5
health expenditures,MEDICAL AND HEALTH,0.5
health expenditures,STUDIES IN HUMAN SOCIETY,0.5
"health knowledge, attitudes, practice",PSYCHOLOGY AND COGNITIVE SCIENCES,1.0
health literacy,MEDICAL AND HEALTH,1.0
health occupations,MEDICAL AND HEALTH,1.0
health personnel,BIOLOGICAL,0.20224493268612206
health personnel,MEDICAL AND HEALTH,0.3282286648140372
health personnel,PSYCHOLOGY AND COGNITIVE SCIENCES,0.46952640249984073
health policy,MEDICAL AND HEALTH,1.0
health practitioners,MEDICAL AND HEALTH,1.0
health professionals,MEDICAL AND HEALTH,1.0
health promotion,MEDICAL AND HEALTH,1.0
health service,MEDICAL AND HEALTH,1.0
health services,MEDICAL AND HEALTH,1.0
health services accessibility,MEDICAL AND HEALTH,1.0
health services needs and demand,MEDICAL AND HEALTH,1.0
health services research,MEDICAL AND HEALTH,0.9287698687546508
health services research,PSYCHOLOGY AND COGNITIVE SCIENCES,0.0712301312453492
health status,MEDICAL AND HEALTH,1.0
health surveys,MEDICAL AND HEALTH,1.0
health workforce,MEDICAL AND HEALTH,1.0
healthcare,MEDICAL AND HEALTH,1.0
healthy aging,MEDICAL AND HEALTH,1.0
healthy diet,MEDICAL AND HEALTH,1.0
heart,MEDICAL AND HEALTH,1.0
heart diseases,MEDICAL AND HEALTH,1.0
heart failure,MEDICAL AND HEALTH,0.9287698687546508
heart failure,PSYCHOLOGY AND COGNITIVE SCIENCES,0.0712301312453492
heart rate,BIOLOGICAL,0.5
heart rate,MEDICAL AND HEALTH,0.5
heat,OTHERS(RELEVANT),1.0
heat-shock response,MEDICAL AND HEALTH,1.0
heating,PHYSICAL,1.0
help-seeking behavior,MEDICAL AND HEALTH,1.0
helping behavior,PSYCHOLOGY AND COGNITIVE SCIENCES,1.0
hemodynamics,MEDICAL AND HEALTH,1.0
hemoglobins,MEDICAL AND HEALTH,1.0
heritage,HISTORY AND ARCHAEOLOGY,0.5
heritage,"LANGUAGE, COMMUNICATION AND CULTURE",0.5
hermeneutics,OTHERS(RELEVANT),1.0
heterogeneous networks,TECHNOLOGY,1.0
heuristics,OTHERS(RELEVANT),1.0
high court,LAW AND LEGAL STUDIES,1.0
high performance liquid chromatography,CHEMICAL,1.0
high-intensity interval training,MEDICAL AND HEALTH,1.0
highlands,EARTH,1.0
hip,MEDICAL AND HEALTH,1.0
historic,HISTORY AND ARCHAEOLOGY,0.6028014796963604
historic,"LANGUAGE, COMMUNICATION AND CULTURE",0.18921686898697315
historic,STUDIES IN CREATIVE ARTS AND WRITING,0.20798165131666646
history,EDUCATION,0.1634348581258723
history,HISTORY AND ARCHAEOLOGY,0.43936662157048795
history,"LANGUAGE, COMMUNICATION AND CULTURE",0.18921686898697337
history,STUDIES IN CREATIVE ARTS AND WRITING,0.20798165131666652
history of architecture,BUILT ENVIRONMENT AND DESIGN,1.0
hiv,BIOLOGICAL,0.5
hiv,MEDICAL AND HEALTH,0.5
holistic approach,OTHERS(RELEVANT),1.0
holocene,BIOLOGICAL,1.0
home care,MEDICAL AND HEALTH,0.9287698687546508
home care,PSYCHOLOGY AND COGNITIVE SCIENCES,0.0712301312453492
home care services,BIOLOGICAL,0.30278810238603276
home care services,MEDICAL AND HEALTH,0.2722627648950183
home care services,PSYCHOLOGY AND COGNITIVE SCIENCES,0.4249491327189489
home range,OTHERS(IRRELEVANT),1.0
homelessness,STUDIES IN HUMAN SOCIETY,1.0
homes for the aged,MEDICAL AND HEALTH,1.0
homicide,MEDICAL AND HEALTH,0.42925749578111394
homicide,PSYCHOLOGY AND COGNITIVE SCIENCES,0.5707425042188861
honey,AGRICULTURAL AND VETERINARY,0.5
honey,ENGINEERING,0.5
hong kong,OTHERS(IRRELEVANT),1.0
honor,OTHERS(IRRELEVANT),1.0
horses,AGRICULTURAL AND VETERINARY,1.0
hospital costs,MEDICAL AND HEALTH,1.0
hospital departments,MEDICAL AND HEALTH,1.0
hospital emergency service,MEDICAL AND HEALTH,1.0
hospital information systems,MEDICAL AND HEALTH,1.0
hospitalization,MEDICAL AND HEALTH,1.0
hot temperature,ENVIRONMENTAL,1.0
hotels,OTHERS(IRRELEVANT),1.0
household,OTHERS(IRRELEVANT),1.0
household income,ECONOMICS,1.0
households,OTHERS(IRRELEVANT),1.0
human,HISTORY AND ARCHAEOLOGY,0.2315658273990945
human,"LANGUAGE, COMMUNICATION AND CULTURE",0.153229430456438
human,PHILOSOPHY AND RELIGIOUS STUDIES,0.6152047401123201
human,STUDIES IN HUMAN SOCIETY,2.0321474222027604e-09
human being,BIOLOGICAL,1.0
human body,MEDICAL AND HEALTH,1.0
human capital,STUDIES IN HUMAN SOCIETY,1.0
human computer interaction,INFORMATION AND COMPUTING,1.0
human erbb2 protein,MEDICAL AND HEALTH,0.9287698687546508
human erbb2 protein,PSYCHOLOGY AND COGNITIVE SCIENCES,0.0712301312453492
human health,MEDICAL AND HEALTH,1.0
human influenza,MEDICAL AND HEALTH,1.0
human rights,STUDIES IN HUMAN SOCIETY,1.0
humanitarianism,PHILOSOPHY AND RELIGIOUS STUDIES,1.0
humidity,ENVIRONMENTAL,1.0
humulus,AGRICULTURAL AND VETERINARY,1.0
hybridization,BIOLOGICAL,1.0
hydrocortisone,MEDICAL AND HEALTH,1.0
hydrological change,ENVIRONMENTAL,1.0
hydrology,EARTH,1.0
hygiene,MEDICAL AND HEALTH,1.0
hyperoxia,CHEMICAL,0.3333333333333333
hyperoxia,EARTH,0.3333333333333333
hyperoxia,MEDICAL AND HEALTH,0.3333333333333333
hypertension,MEDICAL AND HEALTH,1.0
hypoxia,MEDICAL AND HEALTH,1.0
ice,EARTH,0.5
ice,ENVIRONMENTAL,0.5
identification (control systems),MATHEMATICAL,0.5
identification (control systems),TECHNOLOGY,0.5
identification (psychology),PSYCHOLOGY AND COGNITIVE SCIENCES,1.0
ideologies,PSYCHOLOGY AND COGNITIVE SCIENCES,1.0
ideology,"LANGUAGE, COMMUNICATION AND CULTURE",0.3333333333333333
ideology,PSYCHOLOGY AND COGNITIVE SCIENCES,0.3333333333333333
ideology,STUDIES IN CREATIVE ARTS AND WRITING,0.3333333333333333
image processing,INFORMATION AND COMPUTING,1.0
image quality,INFORMATION AND COMPUTING,1.0
imagery,"LANGUAGE, COMMUNICATION AND CULTURE",0.3333333333333333
imagery,PSYCHOLOGY AND COGNITIVE SCIENCES,0.3333333333333333
imagery,STUDIES IN CREATIVE ARTS AND WRITING,0.3333333333333333
imagination,"LANGUAGE, COMMUNICATION AND CULTURE",0.3333333333333333
imagination,PSYCHOLOGY AND COGNITIVE SCIENCES,0.3333333333333333
imagination,STUDIES IN CREATIVE ARTS AND WRITING,0.3333333333333333
imaging techniques,INFORMATION AND COMPUTING,1.0
immigrant,HISTORY AND ARCHAEOLOGY,0.3946989664965033
immigrant,LAW AND LEGAL STUDIES,0.38740032336704183
immigrant,STUDIES IN HUMAN SOCIETY,0.2179007101364548
immigrants,"LANGUAGE, COMMUNICATION AND CULTURE",0.5
immigrants,STUDIES IN HUMAN SOCIETY,0.5
immigration,STUDIES IN HUMAN SOCIETY,1.0
immunity,BIOLOGICAL,0.5
immunity,MEDICAL AND HEALTH,0.5
immunization,PSYCHOLOGY AND COGNITIVE SCIENCES,1.0
impetigo,MEDICAL AND HEALTH,1.0
import,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.0
impulsive behavior,PSYCHOLOGY AND COGNITIVE SCIENCES,1.0
impurities,ENVIRONMENTAL,1.0
inbreeding,BIOLOGICAL,1.0
incentive,ECONOMICS,1.0
incidence,INFORMATION AND COMPUTING,0.3333333333333333
incidence,MEDICAL AND HEALTH,0.3333333333333333
incidence,OTHERS(IRRELEVANT),0.3333333333333333
incident,OTHERS(RELEVANT),1.0
incivility,OTHERS(RELEVANT),1.0
inclusion,PSYCHOLOGY AND COGNITIVE SCIENCES,1.0
income,ECONOMICS,1.0
income distribution,ECONOMICS,0.9999844721887062
income distribution,STUDIES IN HUMAN SOCIETY,1.5527811293783085e-05
income inequality,ECONOMICS,0.5
income inequality,STUDIES IN HUMAN SOCIETY,0.5
income poverty,STUDIES IN HUMAN SOCIETY,1.0
income tax,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.4715189714194502
income tax,ECONOMICS,0.5284810285805498
incubation,AGRICULTURAL AND VETERINARY,1.0
indebtedness,ECONOMICS,1.0
independent living,BIOLOGICAL,0.5
independent living,STUDIES IN HUMAN SOCIETY,0.5
index,OTHERS(IRRELEVANT),1.0
india,OTHERS(IRRELEVANT),1.0
indian ocean,EARTH,1.0
indicator,OTHERS(RELEVANT),1.0
indigenous,HISTORY AND ARCHAEOLOGY,0.2759317634446152
indigenous,"LANGUAGE, COMMUNICATION AND CULTURE",0.18921686898697343
indigenous,STUDIES IN CREATIVE ARTS AND WRITING,0.4446112619962539
indigenous,STUDIES IN HUMAN SOCIETY,0.09024010557215756
indigenous people,HISTORY AND ARCHAEOLOGY,0.39464060798564
indigenous people,LAW AND LEGAL STUDIES,0.3874515380294369
indigenous people,STUDIES IN HUMAN SOCIETY,0.2179078539849232
indigenous peoples,HISTORY AND ARCHAEOLOGY,0.3333333333333333
indigenous peoples,"LANGUAGE, COMMUNICATION AND CULTURE",0.3333333333333333
indigenous peoples,STUDIES IN HUMAN SOCIETY,0.3333333333333333
indigenous species,BIOLOGICAL,1.0
individuality,OTHERS(RELEVANT),1.0
indonesia,OTHERS(IRRELEVANT),1.0
industrial design,BUILT ENVIRONMENT AND DESIGN,1.0
industrial designs,BUILT ENVIRONMENT AND DESIGN,1.0
industry,OTHERS(IRRELEVANT),1.0
industry 4.0,BUILT ENVIRONMENT AND DESIGN,0.3333333333333333
industry 4.0,INFORMATION AND COMPUTING,0.3333333333333333
industry 4.0,STUDIES IN HUMAN SOCIETY,0.3333333333333333
infant health,MEDICAL AND HEALTH,1.0
infection,BIOLOGICAL,0.41161840777115577
infection,CHEMICAL,0.21705843280773007
infection,MEDICAL AND HEALTH,0.37132315942111427
inflammation,MEDICAL AND HEALTH,1.0
influence,OTHERS(IRRELEVANT),1.0
influencing factors,OTHERS(RELEVANT),1.0
information and communication technology,INFORMATION AND COMPUTING,1.0
information modeling,INFORMATION AND COMPUTING,1.0
information seeking behavior,PSYCHOLOGY AND COGNITIVE SCIENCES,1.0
information system,INFORMATION AND COMPUTING,1.0
information systems,INFORMATION AND COMPUTING,1.0
information technology,INFORMATION AND COMPUTING,1.0
information use,INFORMATION AND COMPUTING,1.0
infrared spectroscopy,PHYSICAL,1.0
infrastructure,OTHERS(IRRELEVANT),1.0
infrastructure projects,BUILT ENVIRONMENT AND DESIGN,0.5
