id,tag_type,tag,weight
UC_61585afdd7b0c43ebd7551e7,staff_key,food,0.16
UC_61585afdd7b0c43ebd7551e7,staff_key,internship and residency,0.14
UC_61585afdd7b0c43ebd7551e7,staff_key,nutrition policy,0.13
UC_61585afdd7b0c43ebd7551e7,staff_key,video recording,0.12
UC_61585afdd7b0c43ebd7551e7,staff_key,workplace,0.11
UC_61585afdd7b0c43ebd7551e7,staff_key,telemedicine,0.11
UC_61585afdd7b0c43ebd7551e7,staff_key,health services,0.11
UC_61585afdd7b0c43ebd7551e7,staff_key,dental caries,0.11
UC_61585afdd7b0c43ebd7551e7,staff_key,motor vehicles,0.11
UC_61585afdd7b0c43ebd7551e7,staff_key,counseling,0.1
UC_61585afdd7b0c43ebd7551e7,staff_key,pandemics,0.1
UC_61585afdd7b0c43ebd7551e7,staff_key,feeding and eating disorders,0.1
UC_61585afdd7b0c43ebd7551e7,staff_key,referral and consultation,0.1
UC_61585afdd7b0c43ebd7551e7,staff_key,oral health,0.1
UC_61585afdd7b0c43ebd7551e7,staff_key,workforce,0.1
UC_61585afdd7b0c43ebd7551e7,staff_key,communication,0.1
UC_61585afdd7b0c43ebd7551e7,staff_key,primary health care,0.1
UC_61585afdd7b0c43ebd7551e7,staff_key,disability insurance,0.08
UC_61585afdd7b0c43ebd7551e7,staff_key,research design,0.08
UC_61585afdd7b0c43ebd7551e7,staff_key,teaching,0.07
UC_61585afdd7b0c43ebd7551e7,staff_key,delivery of health care,0.07
UC_61585afdd7b0c43ebd7551e7,staff_key,health,0.07
UC_61585afdd7b0c43ebd7551e7,staff_key,language,0.07
UC_61585afdd7b0c43ebd7551e7,staff_key,chronic disease,0.06
UC_61585afdd7b0c43ebd7551e7,staff_key,pediatrics,0.06
UC_61585afdd7b0c43ebd7551e7,staff_key,sugars,0.06
UC_61585afdd7b0c43ebd7551e7,staff_key,negotiating,0.06
UC_61585afdd7b0c43ebd7551e7,staff_key,occupational therapy,0.06
UC_61585afdd7b0c43ebd7551e7,staff_key,obesity,0.05
UC_61585afdd7b0c43ebd7551e7,staff_key,guidelines,0.05
UC_61585afdd7b0c43ebd7551e7,staff_key,medical students,0.05
UC_61585afdd7b0c43ebd7551e7,staff_key,ambulatory care,0.05
UC_61585afdd7b0c43ebd7551e7,staff_key,nutrition,0.12
UC_61585afdd7b0c43ebd7551e7,staff_key,student,0.2
UC_61585afdd7b0c43ebd7551e7,staff_key,eating behavior,0.16
UC_61585afdd7b0c43ebd7551e7,staff_key,clinical services,0.15
UC_61585afdd7b0c43ebd7551e7,staff_key,learning,0.15
UC_61585afdd7b0c43ebd7551e7,staff_key,food,0.14
UC_61585afdd7b0c43ebd7551e7,staff_key,acute care,0.13
UC_61585afdd7b0c43ebd7551e7,staff_key,employability,0.1
UC_61585afdd7b0c43ebd7551e7,staff_key,occupational therapy,0.1
UC_61585afdd7b0c43ebd7551e7,staff_key,territories,0.1
UC_61585afdd7b0c43ebd7551e7,staff_key,educational practice,0.09
UC_61585afdd7b0c43ebd7551e7,staff_key,education,0.12
UC_61585afdd7b0c43ebd7551e7,staff_key,habits,0.08
UC_61585afdd7b0c43ebd7551e7,staff_key,experience,0.08
UC_61585afdd7b0c43ebd7551e7,staff_key,pregnancy,0.08
UC_61585afdd7b0c43ebd7551e7,staff_key,driver,0.08
UC_61585afdd7b0c43ebd7551e7,staff_key,simulation,0.08
UC_61585afdd7b0c43ebd7551e7,staff_key,assistance,0.07
UC_61585afdd7b0c43ebd7551e7,staff_key,interview,0.07
UC_61585afdd7b0c43ebd7551e7,staff_key,university,0.06
UC_61585afdd7b0c43ebd7551e7,staff_key,hospital setting,0.06
UC_61585afdd7b0c43ebd7551e7,staff_key,health,0.06
UC_61585afdd7b0c43ebd7551e7,staff_key,group discussion,0.06
UC_61585afdd7b0c43ebd7551e7,staff_key,resilience,0.05
UC_61585afdd7b0c43ebd7551e7,staff_key,one-person household,0.05
UC_61585afdd7b0c43ebd7551e7,staff_key,ethnography,0.05
UC_61585afdd7b0c43ebd7551e7,staff_key,dietetics,0.48
UC_61585afdd7b0c43ebd7551e7,staff_key,food service,0.18
UC_61585afdd7b0c43ebd7551e7,staff_key,dietitians,0.17
UC_61585afdd7b0c43ebd7551e7,staff_key,meals (menu),0.13
UC_61585afdd7b0c43ebd7551e7,staff_key,hemodialysis,0.13
UC_61585afdd7b0c43ebd7551e7,staff_key,remediation,0.11
UC_61585afdd7b0c43ebd7551e7,staff_key,sandwiches,0.11
UC_61585afdd7b0c43ebd7551e7,staff_key,health services,0.1
UC_61585afdd7b0c43ebd7551e7,staff_key,dialysis,0.1
UC_61585afdd7b0c43ebd7551e7,staff_key,labor force,0.1
UC_61585afdd7b0c43ebd7551e7,staff_key,students,0.1
UC_61585afdd7b0c43ebd7551e7,staff_key,community structure,0.09
UC_61585afdd7b0c43ebd7551e7,staff_key,cooking,0.09
UC_61585afdd7b0c43ebd7551e7,staff_key,nutritional adequacy,0.08
UC_61585afdd7b0c43ebd7551e7,staff_key,nutrition information,0.07
UC_61585afdd7b0c43ebd7551e7,staff_key,healthy diet,0.06
UC_61585afdd7b0c43ebd7551e7,staff_key,body mass index,0.06
UC_61585afdd7b0c43ebd7551e7,staff_key,communication (human),0.05
UC_61585afdd7b0c43ebd7551e7,staff_key,business management,0.05
UC_61585afdd7b0c43ebd7551e7,staff_key,community health,0.05
UC_61585b22d7b0c43ebd7551e9,staff_key,dementia,1.0
UC_61585b22d7b0c43ebd7551e9,staff_key,nurses,0.92
UC_61585b22d7b0c43ebd7551e9,staff_key,pharmacists,0.65
UC_61585b22d7b0c43ebd7551e9,staff_key,homes for the aged,0.61
UC_61585b22d7b0c43ebd7551e9,staff_key,nursing,0.6
UC_61585b22d7b0c43ebd7551e9,staff_key,home care services,0.43
UC_61585b22d7b0c43ebd7551e9,staff_key,nursing care,0.36
UC_61585b22d7b0c43ebd7551e9,staff_key,delirium,0.3
UC_61585b22d7b0c43ebd7551e9,staff_key,infection control,0.26
UC_61585b22d7b0c43ebd7551e9,staff_key,cohort studies,0.21
UC_61585b22d7b0c43ebd7551e9,staff_key,retrospective studies,0.21
UC_61585b22d7b0c43ebd7551e9,staff_key,length of stay,0.2
UC_61585b22d7b0c43ebd7551e9,staff_key,costs and cost analysis,0.19
UC_61585b22d7b0c43ebd7551e9,staff_key,urinary tract infections,0.18
UC_61585b22d7b0c43ebd7551e9,staff_key,cognitive dysfunction,0.17
UC_61585b22d7b0c43ebd7551e9,staff_key,communication,0.17
UC_61585b22d7b0c43ebd7551e9,staff_key,canaries,0.16
UC_61585b22d7b0c43ebd7551e9,staff_key,documentation,0.16
UC_61585b22d7b0c43ebd7551e9,staff_key,curriculum,0.16
UC_61585b22d7b0c43ebd7551e9,staff_key,public hospitals,0.16
UC_61585b22d7b0c43ebd7551e9,staff_key,elder abuse,0.16
UC_61585b22d7b0c43ebd7551e9,staff_key,nursing records,0.16
UC_61585b22d7b0c43ebd7551e9,staff_key,standardized nursing terminology,0.16
UC_61585b22d7b0c43ebd7551e9,staff_key,decision making,0.15
UC_61585b22d7b0c43ebd7551e9,staff_key,pneumonia,0.15
UC_61585b22d7b0c43ebd7551e9,staff_key,hospital administrators,0.14
UC_61585b22d7b0c43ebd7551e9,staff_key,comorbidity,0.14
UC_61585b22d7b0c43ebd7551e9,staff_key,delivery of health care,0.14
UC_61585b22d7b0c43ebd7551e9,staff_key,hospital information systems,0.14
UC_61585b22d7b0c43ebd7551e9,staff_key,cross infection,0.14
UC_61585b22d7b0c43ebd7551e9,staff_key,health information systems,0.13
UC_61585b22d7b0c43ebd7551e9,staff_key,internationality,0.13
UC_61585b22d7b0c43ebd7551e9,staff_key,rural hospitals,0.13
UC_61585b22d7b0c43ebd7551e9,staff_key,cheese,0.13
UC_61585b22d7b0c43ebd7551e9,staff_key,nursing students,0.13
UC_61585b22d7b0c43ebd7551e9,staff_key,hospital costs,0.12
UC_61585b22d7b0c43ebd7551e9,staff_key,teaching,0.05
UC_61585b22d7b0c43ebd7551e9,staff_key,education,0.12
UC_61585b22d7b0c43ebd7551e9,staff_key,pressure,0.12
UC_61585b22d7b0c43ebd7551e9,staff_key,non-randomized controlled trials,0.12
UC_61585b22d7b0c43ebd7551e9,staff_key,patient care,0.12
UC_61585b22d7b0c43ebd7551e9,staff_key,disasters,0.11
UC_61585b22d7b0c43ebd7551e9,staff_key,midwifery,0.11
UC_61585b22d7b0c43ebd7551e9,staff_key,telemedicine,0.11
UC_61585b22d7b0c43ebd7551e9,staff_key,workflow,0.11
UC_61585b22d7b0c43ebd7551e9,staff_key,drug-related side effects and adverse reactions,0.11
UC_61585b22d7b0c43ebd7551e9,staff_key,information storage and retrieval,0.11
UC_61585b22d7b0c43ebd7551e9,staff_key,pandemics,0.1
UC_61585b22d7b0c43ebd7551e9,staff_key,human influenza,0.1
UC_61585b22d7b0c43ebd7551e9,staff_key,health expenditures,0.1
UC_61585b22d7b0c43ebd7551e9,staff_key,nursing,0.19
UC_61585b22d7b0c43ebd7551e9,staff_key,education,0.09
UC_61585b22d7b0c43ebd7551e9,staff_key,clinician,0.08
UC_61585b22d7b0c43ebd7551e9,staff_key,communication,0.05
UC_61585b36d7b0c43ebd7551ea,staff_key,popular culture,0.92
UC_61585b36d7b0c43ebd7551ea,staff_key,law,0.83
UC_61585b36d7b0c43ebd7551ea,staff_key,justice,0.62
UC_61585b36d7b0c43ebd7551ea,staff_key,lawyer,0.61
UC_61585b36d7b0c43ebd7551ea,staff_key,toy,0.61
UC_61585b36d7b0c43ebd7551ea,staff_key,entertainment,0.49
UC_61585b36d7b0c43ebd7551ea,staff_key,fan,0.47
UC_61585b36d7b0c43ebd7551ea,staff_key,television,0.45
UC_61585b36d7b0c43ebd7551ea,staff_key,television series,0.41
UC_61585b36d7b0c43ebd7551ea,staff_key,merchandising,0.38
UC_61585b36d7b0c43ebd7551ea,staff_key,exegesis,0.36
UC_61585b36d7b0c43ebd7551ea,staff_key,narrative,0.34
UC_61585b36d7b0c43ebd7551ea,staff_key,mythology,0.31
UC_61585b36d7b0c43ebd7551ea,staff_key,newspaper,0.3
UC_61585b36d7b0c43ebd7551ea,staff_key,nostalgia,0.3
UC_61585b36d7b0c43ebd7551ea,staff_key,vip,0.28
UC_61585b36d7b0c43ebd7551ea,staff_key,homicide,0.26
UC_61585b36d7b0c43ebd7551ea,staff_key,frustration,0.24
UC_61585b36d7b0c43ebd7551ea,staff_key,happiness,0.23
UC_61585b36d7b0c43ebd7551ea,staff_key,distribution company,0.2
UC_61585b36d7b0c43ebd7551ea,staff_key,money,0.2
UC_61585b36d7b0c43ebd7551ea,staff_key,news,0.18
UC_61585b36d7b0c43ebd7551ea,staff_key,president,0.18
UC_61585b36d7b0c43ebd7551ea,staff_key,gender,0.16
UC_61585b36d7b0c43ebd7551ea,staff_key,offense,0.16
UC_61585b36d7b0c43ebd7551ea,staff_key,marketing,0.16
UC_61585b36d7b0c43ebd7551ea,staff_key,dvd,0.16
UC_61585b36d7b0c43ebd7551ea,staff_key,market share,0.15
UC_61585b36d7b0c43ebd7551ea,staff_key,metropolis,0.14
UC_61585b36d7b0c43ebd7551ea,staff_key,local radio,0.13
UC_61585b36d7b0c43ebd7551ea,staff_key,drama,0.13
UC_61585b36d7b0c43ebd7551ea,staff_key,constitutional state,0.12
UC_61585b36d7b0c43ebd7551ea,staff_key,environmental protection,0.12
UC_61585b36d7b0c43ebd7551ea,staff_key,entertainment industry,0.11
UC_61585b36d7b0c43ebd7551ea,staff_key,love,0.11
UC_61585b36d7b0c43ebd7551ea,staff_key,conservation,0.1
UC_61585b36d7b0c43ebd7551ea,staff_key,ideology,0.09
UC_61585b36d7b0c43ebd7551ea,staff_key,retaliation,0.09
UC_61585b36d7b0c43ebd7551ea,staff_key,japan,0.09
UC_61585b36d7b0c43ebd7551ea,staff_key,research project,0.09
UC_61585b36d7b0c43ebd7551ea,staff_key,globalization,0.09
UC_61585b36d7b0c43ebd7551ea,staff_key,discourse,0.09
UC_61585b36d7b0c43ebd7551ea,staff_key,movies,0.08
UC_61585b36d7b0c43ebd7551ea,staff_key,cultural change,0.08
UC_61585b36d7b0c43ebd7551ea,staff_key,literature,0.08
UC_61585b36d7b0c43ebd7551ea,staff_key,drug,0.08
UC_61585b36d7b0c43ebd7551ea,staff_key,invention,0.08
UC_61585b36d7b0c43ebd7551ea,staff_key,superheroes,1.0
UC_61585b36d7b0c43ebd7551ea,staff_key,lawyers,0.8
UC_61585b36d7b0c43ebd7551ea,staff_key,barbie,0.53
UC_61585b36d7b0c43ebd7551ea,staff_key,popular culture,0.48
UC_61585b36d7b0c43ebd7551ea,staff_key,signification,0.37
UC_61585b36d7b0c43ebd7551ea,staff_key,casino,0.33
UC_61585b36d7b0c43ebd7551ea,staff_key,interrogation,0.31
UC_61585b36d7b0c43ebd7551ea,staff_key,franchise,0.3
UC_61585b36d7b0c43ebd7551ea,staff_key,incest,0.29
UC_61585b36d7b0c43ebd7551ea,staff_key,doll,0.29
UC_61585b36d7b0c43ebd7551ea,staff_key,melbourne,0.28
UC_61585b36d7b0c43ebd7551ea,staff_key,coffee,0.28
UC_61585b36d7b0c43ebd7551ea,staff_key,happiness,0.27
UC_61585b36d7b0c43ebd7551ea,staff_key,visual media,0.25
UC_61585b36d7b0c43ebd7551ea,staff_key,exegesis,0.24
UC_61585b36d7b0c43ebd7551ea,staff_key,mythology,0.23
UC_61585b36d7b0c43ebd7551ea,staff_key,toys,0.23
UC_61585b36d7b0c43ebd7551ea,staff_key,murder,0.23
UC_61585b36d7b0c43ebd7551ea,staff_key,entertainment,0.23
UC_61585b36d7b0c43ebd7551ea,staff_key,wartime,0.22
UC_61585b36d7b0c43ebd7551ea,staff_key,rise,0.21
UC_61585b36d7b0c43ebd7551ea,staff_key,state of exception,0.2
UC_61585b36d7b0c43ebd7551ea,staff_key,television series,0.19
UC_61585b36d7b0c43ebd7551ea,staff_key,media representations,0.16
UC_61585b36d7b0c43ebd7551ea,staff_key,authority,0.15
UC_61585b36d7b0c43ebd7551ea,staff_key,legal system,0.15
UC_61585b36d7b0c43ebd7551ea,staff_key,crime,0.15
UC_61585b36d7b0c43ebd7551ea,staff_key,antagonist,0.14
UC_61585b36d7b0c43ebd7551ea,staff_key,soldiers,0.12
UC_61585b36d7b0c43ebd7551ea,staff_key,television programs,0.12
UC_61585b36d7b0c43ebd7551ea,staff_key,dramatization,0.11
UC_61585b36d7b0c43ebd7551ea,staff_key,pleasure,0.11
UC_61585b36d7b0c43ebd7551ea,staff_key,liminal,0.11
UC_61585b36d7b0c43ebd7551ea,staff_key,übermensch,0.09
UC_61585b36d7b0c43ebd7551ea,staff_key,war on terror,0.09
UC_61585b36d7b0c43ebd7551ea,staff_key,superman,0.08
UC_61585b36d7b0c43ebd7551ea,staff_key,drama,0.08
UC_61585b36d7b0c43ebd7551ea,staff_key,boys,0.08
UC_61585b36d7b0c43ebd7551ea,staff_key,second world war,0.08
UC_61585b36d7b0c43ebd7551ea,staff_key,sovereign power,0.08
UC_61585b36d7b0c43ebd7551ea,staff_key,window display,0.08
UC_61585b36d7b0c43ebd7551ea,staff_key,creative director,0.08
UC_61585b36d7b0c43ebd7551ea,staff_key,marvels,0.08
UC_61585b36d7b0c43ebd7551ea,staff_key,mannequin,0.07
UC_61585b36d7b0c43ebd7551ea,staff_key,underworld,0.07
UC_61585b5dd7b0c43ebd7551eb,staff_key,athletes,1.0
UC_61585b5dd7b0c43ebd7551eb,staff_key,physical functional performance,0.71
UC_61585b5dd7b0c43ebd7551eb,staff_key,muscles,0.64
UC_61585b5dd7b0c43ebd7551eb,staff_key,resistance training,0.63
UC_61585b5dd7b0c43ebd7551eb,staff_key,biomechanical phenomena,0.57
UC_61585b5dd7b0c43ebd7551eb,staff_key,sports,0.51
UC_61585b5dd7b0c43ebd7551eb,staff_key,football,0.5
UC_61585b5dd7b0c43ebd7551eb,staff_key,knee,0.48
UC_61585b5dd7b0c43ebd7551eb,staff_key,leg,0.41
UC_61585b5dd7b0c43ebd7551eb,staff_key,running,0.4
UC_61585b5dd7b0c43ebd7551eb,staff_key,ankle,0.39
UC_61585b5dd7b0c43ebd7551eb,staff_key,systematic reviews,0.38
UC_61585b5dd7b0c43ebd7551eb,staff_key,lower extremity,0.37
UC_61585b5dd7b0c43ebd7551eb,staff_key,wounds and injuries,0.35
UC_61585b5dd7b0c43ebd7551eb,staff_key,exercise,0.32
UC_61585b5dd7b0c43ebd7551eb,staff_key,anterior cruciate ligament injuries,0.32
UC_61585b5dd7b0c43ebd7551eb,staff_key,return to sport,0.32
UC_61585b5dd7b0c43ebd7551eb,staff_key,anterior cruciate ligament,0.31
UC_61585b5dd7b0c43ebd7551eb,staff_key,quadriceps muscle,0.3
UC_61585b5dd7b0c43ebd7551eb,staff_key,electromyography,0.3
UC_61585b5dd7b0c43ebd7551eb,staff_key,soccer,0.3
UC_61585b5dd7b0c43ebd7551eb,staff_key,anterior cruciate ligament reconstruction,0.29
UC_61585b5dd7b0c43ebd7551eb,staff_key,acceleration,0.24
UC_61585b5dd7b0c43ebd7551eb,staff_key,energy metabolism,0.22
UC_61585b5dd7b0c43ebd7551eb,staff_key,lysholm knee score,0.22
UC_61585b5dd7b0c43ebd7551eb,staff_key,gymnastics,0.2
UC_61585b5dd7b0c43ebd7551eb,staff_key,power (psychology),0.2
UC_61585b5dd7b0c43ebd7551eb,staff_key,knee joint,0.2
UC_61585b5dd7b0c43ebd7551eb,staff_key,joints,0.2
UC_61585b5dd7b0c43ebd7551eb,staff_key,wearable electronic devices,0.18
UC_61585b5dd7b0c43ebd7551eb,staff_key,gryllidae,0.18
UC_61585b5dd7b0c43ebd7551eb,staff_key,mental fatigue,0.18
UC_61585b5dd7b0c43ebd7551eb,staff_key,mastodynia,0.18
UC_61585b5dd7b0c43ebd7551eb,staff_key,humulus,0.16
UC_61585b5dd7b0c43ebd7551eb,staff_key,firefighters,0.15
UC_61585b5dd7b0c43ebd7551eb,staff_key,reproducibility of results,0.15
UC_61585b5dd7b0c43ebd7551eb,staff_key,transfer (psychology),0.14
UC_61585b5dd7b0c43ebd7551eb,staff_key,direction compound,0.14
UC_61585b5dd7b0c43ebd7551eb,staff_key,fatigue,0.14
UC_61585b5dd7b0c43ebd7551eb,staff_key,military personnel,0.14
UC_61585b5dd7b0c43ebd7551eb,staff_key,hamstring muscles,0.13
UC_61585b5dd7b0c43ebd7551eb,staff_key,reference values,0.13
UC_61585b5dd7b0c43ebd7551eb,staff_key,swimming,0.13
UC_61585b5dd7b0c43ebd7551eb,staff_key,education,0.13
UC_61585b5dd7b0c43ebd7551eb,staff_key,meta-analysis,0.12
UC_61585b5dd7b0c43ebd7551eb,staff_key,athletic performance,0.12
UC_61585b5dd7b0c43ebd7551eb,staff_key,upper extremity,0.12
UC_61585b5dd7b0c43ebd7551eb,staff_key,observational studies,0.11
UC_61585b5dd7b0c43ebd7551eb,staff_key,autografts,0.11
UC_61585b5dd7b0c43ebd7551eb,staff_key,extremities,0.11
UC_61585b7ad7b0c43ebd7551ec,staff_key,construction project,0.87
UC_61585b7ad7b0c43ebd7551ec,staff_key,critical success factors,0.72
UC_61585b7ad7b0c43ebd7551ec,staff_key,information modeling,0.66
UC_61585b7ad7b0c43ebd7551ec,staff_key,construction project management,0.47
UC_61585b7ad7b0c43ebd7551ec,staff_key,sustainability,0.39
UC_61585b7ad7b0c43ebd7551ec,staff_key,project management,0.39
UC_61585b7ad7b0c43ebd7551ec,staff_key,small and medium-sized enterprises (smes),0.28
UC_61585b7ad7b0c43ebd7551ec,staff_key,sustainable construction,0.26
UC_61585b7ad7b0c43ebd7551ec,staff_key,medical diagnosis,0.26
UC_61585b7ad7b0c43ebd7551ec,staff_key,scientometrics,0.25
UC_61585b7ad7b0c43ebd7551ec,staff_key,management practices,0.25
UC_61585b7ad7b0c43ebd7551ec,staff_key,developing countries,0.25
UC_61585b7ad7b0c43ebd7551ec,staff_key,association rule mining,0.24
UC_61585b7ad7b0c43ebd7551ec,staff_key,construction industry,0.23
UC_61585b7ad7b0c43ebd7551ec,staff_key,sustainable building,0.23
UC_61585b7ad7b0c43ebd7551ec,staff_key,dams,0.18
UC_61585b7ad7b0c43ebd7551ec,staff_key,fuzzy topsis,0.21
UC_61585b7ad7b0c43ebd7551ec,staff_key,information requirements,0.2
UC_61585b7ad7b0c43ebd7551ec,staff_key,innovation diffusion,0.2
UC_61585b7ad7b0c43ebd7551ec,staff_key,corruption,0.19
UC_61585b7ad7b0c43ebd7551ec,staff_key,diffusion model,0.18
UC_61585b7ad7b0c43ebd7551ec,staff_key,harmony,0.18
UC_61585b7ad7b0c43ebd7551ec,staff_key,paradigm shift,0.18
UC_61585b7ad7b0c43ebd7551ec,staff_key,network analysis,0.18
UC_61585b7ad7b0c43ebd7551ec,staff_key,artificial neural network,0.18
UC_61585b7ad7b0c43ebd7551ec,staff_key,key performance indicators,0.18
UC_61585b7ad7b0c43ebd7551ec,staff_key,rule-based,0.18
UC_61585b7ad7b0c43ebd7551ec,staff_key,contextual factors,0.17
UC_61585b7ad7b0c43ebd7551ec,staff_key,aircraft,0.24
UC_61585b7ad7b0c43ebd7551ec,staff_key,integrated model,0.17
UC_61585b7ad7b0c43ebd7551ec,staff_key,structural equation modeling,0.15
UC_61585b7ad7b0c43ebd7551ec,staff_key,research agenda,0.15
UC_61585b7ad7b0c43ebd7551ec,staff_key,managers,0.24
UC_61585b7ad7b0c43ebd7551ec,staff_key,viability,0.15
UC_61585b7ad7b0c43ebd7551ec,staff_key,innovation diffusion theory,0.15
UC_61585b7ad7b0c43ebd7551ec,staff_key,sustainable build environment,0.14
UC_61585b7ad7b0c43ebd7551ec,staff_key,information and communication technology,0.14
UC_61585b7ad7b0c43ebd7551ec,staff_key,climate change adaptation,0.13
UC_61585b7ad7b0c43ebd7551ec,staff_key,costs,0.08
UC_61585b7ad7b0c43ebd7551ec,staff_key,structured interview,0.12
UC_61585b7ad7b0c43ebd7551ec,staff_key,cross-validation,0.11
UC_61585b7ad7b0c43ebd7551ec,staff_key,triple bottom line,0.11
UC_61585b7ad7b0c43ebd7551ec,staff_key,integrated,0.11
UC_61585b7ad7b0c43ebd7551ec,staff_key,mixed methods,0.11
UC_61585b7ad7b0c43ebd7551ec,staff_key,data analytics,0.11
UC_61585b7ad7b0c43ebd7551ec,staff_key,decision support systems,0.1
UC_61585b7ad7b0c43ebd7551ec,staff_key,partial least squares,0.1
UC_61585b7ad7b0c43ebd7551ec,staff_key,assets,0.09
UC_61585b7ad7b0c43ebd7551ec,staff_key,infrastructure projects,0.09
UC_61585b7ad7b0c43ebd7551ec,staff_key,sustainable development,1.0
UC_61585b7ad7b0c43ebd7551ec,staff_key,construction industry,0.78
UC_61585b7ad7b0c43ebd7551ec,staff_key,project management,0.64
UC_61585b7ad7b0c43ebd7551ec,staff_key,developing countries,0.5
UC_61585b7ad7b0c43ebd7551ec,staff_key,facades,0.38
UC_61585b7ad7b0c43ebd7551ec,staff_key,ashes,0.34
UC_61585b7ad7b0c43ebd7551ec,staff_key,glare,0.28
UC_61585b7ad7b0c43ebd7551ec,staff_key,decision support systems,0.25
UC_61585b7ad7b0c43ebd7551ec,staff_key,industry,0.25
UC_61585b7ad7b0c43ebd7551ec,staff_key,energy utilization,0.23
UC_61585b7ad7b0c43ebd7551ec,staff_key,solar radiation,0.23
UC_61585b7ad7b0c43ebd7551ec,staff_key,concretes,0.22
UC_61585b7ad7b0c43ebd7551ec,staff_key,carbon footprint,0.21
UC_61585b7ad7b0c43ebd7551ec,staff_key,cements,0.21
UC_61585b7ad7b0c43ebd7551ec,staff_key,neural networks,0.19
UC_61585b7ad7b0c43ebd7551ec,staff_key,silicates,0.19
UC_61585b7ad7b0c43ebd7551ec,staff_key,personal digital assistants,0.19
UC_61585b7ad7b0c43ebd7551ec,staff_key,fuel oils,0.19
UC_61585b7ad7b0c43ebd7551ec,staff_key,calcium,0.18
UC_61585b7ad7b0c43ebd7551ec,staff_key,association rules,0.18
UC_61585b7ad7b0c43ebd7551ec,staff_key,artificial intelligence,0.18
UC_61585b7ad7b0c43ebd7551ec,staff_key,energy efficiency,0.17
UC_61585b7ad7b0c43ebd7551ec,staff_key,fuzzy rules,0.17
UC_61585b7ad7b0c43ebd7551ec,staff_key,fuzzy inference,0.17
UC_61585b7ad7b0c43ebd7551ec,staff_key,sun,0.17
UC_61585b7ad7b0c43ebd7551ec,staff_key,electric network analysis,0.17
UC_61585b7ad7b0c43ebd7551ec,staff_key,economics,0.16
UC_61585b7ad7b0c43ebd7551ec,staff_key,impurities,0.16
UC_61585b7ad7b0c43ebd7551ec,staff_key,heating,0.16
UC_61585b7ad7b0c43ebd7551ec,staff_key,radio frequency identification (rfid),0.15
UC_61585b7ad7b0c43ebd7551ec,staff_key,cooling,0.15
UC_61585b7ad7b0c43ebd7551ec,staff_key,rough set theory,0.15
UC_61585b7ad7b0c43ebd7551ec,staff_key,information technology,0.14
UC_61585b7ad7b0c43ebd7551ec,staff_key,skin,0.14
UC_61585b7ad7b0c43ebd7551ec,staff_key,decision making,0.14
UC_61585b7ad7b0c43ebd7551ec,staff_key,productivity,0.13
UC_61585b7ad7b0c43ebd7551ec,staff_key,cameras,0.11
UC_61585b7ad7b0c43ebd7551ec,staff_key,physical properties,0.11
UC_61585b7ad7b0c43ebd7551ec,staff_key,decision tables,0.11
UC_61585b7ad7b0c43ebd7551ec,staff_key,set theory,0.1
UC_61585b7ad7b0c43ebd7551ec,staff_key,atmospheric humidity,0.1
UC_61585b7ad7b0c43ebd7551ec,staff_key,monitoring,0.09
UC_61585b7ad7b0c43ebd7551ec,staff_key,life cycle,0.09
UC_61585b7ad7b0c43ebd7551ec,staff_key,communication,0.08
UC_61585b7ad7b0c43ebd7551ec,staff_key,sustainability,0.28
UC_61585b7ad7b0c43ebd7551ec,staff_key,sustainable development,0.27
UC_61585b7ad7b0c43ebd7551ec,staff_key,green building,0.22
UC_61585b7ad7b0c43ebd7551ec,staff_key,ecological footprint,0.21
UC_61585b7ad7b0c43ebd7551ec,staff_key,information and communication technology,0.21
UC_61585b7ad7b0c43ebd7551ec,staff_key,paradigm shift,0.21
UC_61585b7ad7b0c43ebd7551ec,staff_key,project management,0.2
UC_61585b7ad7b0c43ebd7551ec,staff_key,construction industry,0.2
UC_61585b7ad7b0c43ebd7551ec,staff_key,carbon footprint,0.2
UC_61585b7ad7b0c43ebd7551ec,staff_key,greenhouse gas emissions,0.2
UC_61585b7ad7b0c43ebd7551ec,staff_key,environmental health,0.18
UC_61585b7ad7b0c43ebd7551ec,staff_key,cooling,0.17
UC_61585b7ad7b0c43ebd7551ec,staff_key,developing world,0.17
UC_61585b7ad7b0c43ebd7551ec,staff_key,project,0.16
UC_61585b7ad7b0c43ebd7551ec,staff_key,responsibility,0.15
UC_61585b7ad7b0c43ebd7551ec,staff_key,resource,0.15
UC_61585b7ad7b0c43ebd7551ec,staff_key,energy consumption,0.15
UC_61585b7ad7b0c43ebd7551ec,staff_key,environmental impact,0.13
UC_61585b7ad7b0c43ebd7551ec,staff_key,world,0.12
UC_61585b7ad7b0c43ebd7551ec,staff_key,consumption,0.11
UC_61585b7ad7b0c43ebd7551ec,staff_key,health,0.11
UC_61585b7ad7b0c43ebd7551ec,staff_key,analysis,0.1
UC_61585b7ad7b0c43ebd7551ec,staff_key,economics,0.09
UC_61585b7ad7b0c43ebd7551ec,staff_key,city,0.09
UC_61585b7ad7b0c43ebd7551ec,staff_key,carbon,0.09
UC_61585b7ad7b0c43ebd7551ec,staff_key,climate,0.09
UC_61585b7ad7b0c43ebd7551ec,staff_key,loss,0.08
UC_61585b7ad7b0c43ebd7551ec,staff_key,cold,0.08
