Staff ID,Tag,weight,Tag_type
Canberra61585edad7b0c43ebd755223,sports,0.14,staff_tag
Canberra61585edad7b0c43ebd755223,counseling,0.13,staff_tag
Canberra61585edad7b0c43ebd755223,cognitive dysfunction,0.13,staff_tag
Canberra61585edad7b0c43ebd755223,motivation,0.13,staff_tag
Canberra61585edad7b0c43ebd755223,air,0.12,staff_tag
Canberra61585edad7b0c43ebd755223,emotions,0.12,staff_tag
Canberra61585edad7b0c43ebd755223,health literacy,0.12,staff_tag
Canberra61585edad7b0c43ebd755223,parents,0.12,staff_tag
Canberra61585edad7b0c43ebd755223,health,0.12,staff_tag
Canberra61585edad7b0c43ebd755223,volunteers,0.11,staff_tag
Canberra61585edad7b0c43ebd755223,weights and measures,0.1,staff_tag
Canberra61585edad7b0c43ebd755223,young adult,0.09,staff_tag
Canberra61585edad7b0c43ebd755223,equipment and supplies,0.09,staff_tag
Canberra61585edad7b0c43ebd755223,muscles,0.09,staff_tag
Canberra61585edad7b0c43ebd755223,health promotion,0.09,staff_tag
Canberra61585edad7b0c43ebd755223,retirement,0.46,staff_tag
Canberra61585edad7b0c43ebd755223,village,0.39,staff_tag
Canberra61585edad7b0c43ebd755223,mental health,0.27,staff_tag
Canberra61585edad7b0c43ebd755223,happiness,0.23,staff_tag
Canberra61585edad7b0c43ebd755223,social network,0.2,staff_tag
Canberra61585edad7b0c43ebd755223,resident,0.18,staff_tag
Canberra61585edad7b0c43ebd755223,student,0.17,staff_tag
Canberra61585edad7b0c43ebd755223,well-being,0.16,staff_tag
Canberra61585edad7b0c43ebd755223,self-concept,0.15,staff_tag
Canberra61585edad7b0c43ebd755223,social relations,0.14,staff_tag
Canberra61585edad7b0c43ebd755223,adulthood,0.13,staff_tag
Canberra61585edad7b0c43ebd755223,psychology,0.12,staff_tag
Canberra61585edad7b0c43ebd755223,university,0.12,staff_tag
Canberra61585edad7b0c43ebd755223,time,0.11,staff_tag
Canberra61585edad7b0c43ebd755223,education,0.1,staff_tag
Canberra61585edad7b0c43ebd755223,experience,0.1,staff_tag
Canberra61585edad7b0c43ebd755223,literature,0.08,staff_tag
Canberra61585edad7b0c43ebd755223,curriculum,0.08,staff_tag
Canberra61585edad7b0c43ebd755223,resources,0.08,staff_tag
Canberra61585edad7b0c43ebd755223,evaluation,0.08,staff_tag
Canberra61585edad7b0c43ebd755223,nursing home,0.07,staff_tag
Canberra61585edad7b0c43ebd755223,narcissism,0.07,staff_tag
Canberra61585edad7b0c43ebd755223,health,0.07,staff_tag
Canberra61585edad7b0c43ebd755223,social environment,0.07,staff_tag
Canberra61585edad7b0c43ebd755223,recreational facilities,0.06,staff_tag
Canberra61585edad7b0c43ebd755223,age group,0.06,staff_tag
Canberra61585edad7b0c43ebd755223,group cohesion,0.06,staff_tag
Canberra61585edad7b0c43ebd755223,self-efficacy,0.05,staff_tag
Canberra61585eebd7b0c43ebd755225,social media,1.0,staff_tag
Canberra61585eebd7b0c43ebd755225,entertainment,0.96,staff_tag
Canberra61585eebd7b0c43ebd755225,industry,0.72,staff_tag
Canberra61585eebd7b0c43ebd755225,cultural economy,0.49,staff_tag
Canberra61585eebd7b0c43ebd755225,digital media,0.23,staff_tag
Canberra61585eebd7b0c43ebd755225,entertainment industry,0.23,staff_tag
Canberra61585eebd7b0c43ebd755225,labor,0.22,staff_tag
Canberra61585eebd7b0c43ebd755225,media industry,0.19,staff_tag
Canberra61585eebd7b0c43ebd755225,innovation,0.19,staff_tag
Canberra61585eebd7b0c43ebd755225,precariousness,0.18,staff_tag
Canberra61585eebd7b0c43ebd755225,broadcasting,0.16,staff_tag
Canberra61585eebd7b0c43ebd755225,fan,0.16,staff_tag
Canberra61585eebd7b0c43ebd755225,toy,0.16,staff_tag
Canberra61585eebd7b0c43ebd755225,ecology,0.16,staff_tag
Canberra61585eebd7b0c43ebd755225,market,0.15,staff_tag
Canberra61585eebd7b0c43ebd755225,sustainability,0.14,staff_tag
Canberra61585eebd7b0c43ebd755225,economics,0.14,staff_tag
Canberra61585eebd7b0c43ebd755225,conversation,0.13,staff_tag
Canberra61585eebd7b0c43ebd755225,economy,0.13,staff_tag
Canberra61585eebd7b0c43ebd755225,education,0.13,staff_tag
Canberra61585eebd7b0c43ebd755225,communication,0.13,staff_tag
Canberra61585eebd7b0c43ebd755225,entrepreneurship,0.13,staff_tag
Canberra61585eebd7b0c43ebd755225,infrastructure,0.12,staff_tag
Canberra61585eebd7b0c43ebd755225,communications,0.12,staff_tag
Canberra61585eebd7b0c43ebd755225,facebook,0.11,staff_tag
Canberra61585eebd7b0c43ebd755225,history,0.1,staff_tag
Canberra61585eebd7b0c43ebd755225,public communications,0.1,staff_tag
Canberra61585eebd7b0c43ebd755225,exclusion,0.1,staff_tag
Canberra61585eebd7b0c43ebd755225,campaign,0.1,staff_tag
Canberra61585eebd7b0c43ebd755225,globalization,0.1,staff_tag
Canberra61585eebd7b0c43ebd755225,innovation policy,0.1,staff_tag
Canberra61585eebd7b0c43ebd755225,policy studies,0.1,staff_tag
Canberra61585eebd7b0c43ebd755225,television,0.1,staff_tag
Canberra61585eebd7b0c43ebd755225,demand,0.09,staff_tag
Canberra61585eebd7b0c43ebd755225,governance,0.09,staff_tag
Canberra61585eebd7b0c43ebd755225,graduate,0.09,staff_tag
Canberra61585eebd7b0c43ebd755225,work-life-balance,0.08,staff_tag
Canberra61585eebd7b0c43ebd755225,online service,0.08,staff_tag
Canberra61585eebd7b0c43ebd755225,video,0.08,staff_tag
Canberra61585eebd7b0c43ebd755225,producer,0.08,staff_tag
Canberra61585eebd7b0c43ebd755225,search engine,0.08,staff_tag
Canberra61585eebd7b0c43ebd755225,politics,0.08,staff_tag
Canberra61585eebd7b0c43ebd755225,intellectual property,0.07,staff_tag
Canberra61585eebd7b0c43ebd755225,internet,0.07,staff_tag
Canberra61585eebd7b0c43ebd755225,career,0.07,staff_tag
Canberra61585eebd7b0c43ebd755225,marketing,0.07,staff_tag
Canberra61585eebd7b0c43ebd755225,industry,0.53,staff_tag
Canberra61585eebd7b0c43ebd755225,broadcasting,0.32,staff_tag
Canberra61585eebd7b0c43ebd755225,education,0.24,staff_tag
Canberra61585eebd7b0c43ebd755225,ecology,0.18,staff_tag
Canberra61585eebd7b0c43ebd755225,videodisks,0.19,staff_tag
Canberra61585eebd7b0c43ebd755225,television,0.15,staff_tag
Canberra61585eebd7b0c43ebd755225,curricula,0.15,staff_tag
Canberra61585eebd7b0c43ebd755225,sustainable development,0.13,staff_tag
Canberra61585eebd7b0c43ebd755225,fans,0.11,staff_tag
Canberra61585eebd7b0c43ebd755225,economics,0.1,staff_tag
Canberra61585eebd7b0c43ebd755225,personnel,0.08,staff_tag
Canberra61585eebd7b0c43ebd755225,communication,0.07,staff_tag
Canberra61585eebd7b0c43ebd755225,ecosystems,0.07,staff_tag
Canberra61585eebd7b0c43ebd755225,demonstrations,0.05,staff_tag
Canberra61585eebd7b0c43ebd755225,students,0.05,staff_tag
Canberra61585eebd7b0c43ebd755225,precinct,0.18,staff_tag
Canberra61585eebd7b0c43ebd755225,youtube,0.18,staff_tag
Canberra61585eebd7b0c43ebd755225,creative industries,0.16,staff_tag
Canberra61585eebd7b0c43ebd755225,sustainability,0.15,staff_tag
Canberra61585eebd7b0c43ebd755225,history,0.11,staff_tag
Canberra61585eebd7b0c43ebd755225,innovation,0.1,staff_tag
Canberra61585eebd7b0c43ebd755225,talent development,0.06,staff_tag
Canberra61585eebd7b0c43ebd755225,audience development,0.06,staff_tag
Canberra61585eebd7b0c43ebd755225,traditional media,0.05,staff_tag
Canberra61585eebd7b0c43ebd755225,rapid prototyping,0.05,staff_tag
Canberra61585eebd7b0c43ebd755225,hollywood,0.05,staff_tag
Canberra61585efcd7b0c43ebd755226,deliberative democracy,1.0,staff_tag
Canberra61585efcd7b0c43ebd755226,philippines,0.17,staff_tag
Canberra61585efcd7b0c43ebd755226,deliberation,0.98,staff_tag
Canberra61585efcd7b0c43ebd755226,disaster,0.53,staff_tag
Canberra61585efcd7b0c43ebd755226,populism,0.46,staff_tag
Canberra61585efcd7b0c43ebd755226,democracy,0.42,staff_tag
Canberra61585efcd7b0c43ebd755226,politics,0.34,staff_tag
Canberra61585efcd7b0c43ebd755226,citizen,0.32,staff_tag
Canberra61585efcd7b0c43ebd755226,disinformation,0.27,staff_tag
Canberra61585efcd7b0c43ebd755226,participation,0.2,staff_tag
Canberra61585efcd7b0c43ebd755226,governance,0.19,staff_tag
Canberra61585efcd7b0c43ebd755226,political participation,0.18,staff_tag
Canberra61585efcd7b0c43ebd755226,democratization,0.17,staff_tag
Canberra61585efcd7b0c43ebd755226,electoral success,0.16,staff_tag
Canberra61585efcd7b0c43ebd755226,protest,0.16,staff_tag
Canberra61585efcd7b0c43ebd755226,political apathy,0.14,staff_tag
Canberra61585efcd7b0c43ebd755226,time,0.13,staff_tag
Canberra61585efcd7b0c43ebd755226,nativism,0.13,staff_tag
Canberra61585efcd7b0c43ebd755226,moral philosophy,0.13,staff_tag
Canberra61585efcd7b0c43ebd755226,media society,0.13,staff_tag
Canberra61585efcd7b0c43ebd755226,venezuela,0.11,staff_tag
Canberra61585efcd7b0c43ebd755226,sequential analysis,0.12,staff_tag
Canberra61585efcd7b0c43ebd755226,legitimacy,0.11,staff_tag
Canberra61585efcd7b0c43ebd755226,missionary,0.11,staff_tag
Canberra61585efcd7b0c43ebd755226,joke,0.11,staff_tag
Canberra61585efcd7b0c43ebd755226,discourse,0.11,staff_tag
Canberra61585efcd7b0c43ebd755226,deficit,0.11,staff_tag
Canberra61585efcd7b0c43ebd755226,political philosophy,0.11,staff_tag
Canberra61585efcd7b0c43ebd755226,regime,0.1,staff_tag
Canberra61585efcd7b0c43ebd755226,anxiety,0.1,staff_tag
Canberra61585efcd7b0c43ebd755226,southeast asia,0.1,staff_tag
Canberra61585efcd7b0c43ebd755226,candidacy,0.1,staff_tag
Canberra61585efcd7b0c43ebd755226,sociological theory,0.1,staff_tag
Canberra61585efcd7b0c43ebd755226,lebanon,0.1,staff_tag
Canberra61585efcd7b0c43ebd755226,innovation,0.1,staff_tag
Canberra61585efcd7b0c43ebd755226,reconstruction,0.1,staff_tag
Canberra61585efcd7b0c43ebd755226,community participation,0.1,staff_tag
Canberra61585efcd7b0c43ebd755226,knowledge transfer,0.1,staff_tag
Canberra61585efcd7b0c43ebd755226,parliament,0.09,staff_tag
Canberra61585efcd7b0c43ebd755226,sociologist,0.09,staff_tag
Canberra61585efcd7b0c43ebd755226,poverty,0.09,staff_tag
Canberra61585efcd7b0c43ebd755226,political elite,0.09,staff_tag
Canberra61585efcd7b0c43ebd755226,vocabulary,0.09,staff_tag
Canberra61585efcd7b0c43ebd755226,rape,0.09,staff_tag
Canberra61585efcd7b0c43ebd755226,journalism,0.09,staff_tag
Canberra61585efcd7b0c43ebd755226,modernity,0.08,staff_tag
Canberra61585efcd7b0c43ebd755226,privilege,0.08,staff_tag
Canberra61585efcd7b0c43ebd755226,democratic institutions,0.08,staff_tag
Canberra61585efcd7b0c43ebd755226,multimedia,0.08,staff_tag
Canberra61585efcd7b0c43ebd755226,deliberative democracy,0.28,staff_tag
Canberra61585efcd7b0c43ebd755226,deliberation,0.18,staff_tag
Canberra61585efcd7b0c43ebd755226,rape,0.15,staff_tag
Canberra61585efcd7b0c43ebd755226,public sphere,0.13,staff_tag
Canberra61585efcd7b0c43ebd755226,normative theory,0.13,staff_tag
Canberra61585efcd7b0c43ebd755226,reproductive health,0.13,staff_tag
Canberra61585efcd7b0c43ebd755226,populism,0.11,staff_tag
Canberra61585efcd7b0c43ebd755226,laugh,0.11,staff_tag
Canberra61585efcd7b0c43ebd755226,democratic theory,0.1,staff_tag
Canberra61585efcd7b0c43ebd755226,jokes,0.1,staff_tag
Canberra61585efcd7b0c43ebd755226,authoritarian regimes,0.1,staff_tag
Canberra61585efcd7b0c43ebd755226,democracy,0.09,staff_tag
Canberra61585efcd7b0c43ebd755226,responsiveness,0.08,staff_tag
Canberra61585efcd7b0c43ebd755226,documentary,0.08,staff_tag
Canberra61585efcd7b0c43ebd755226,drugs,0.07,staff_tag
Canberra61585efcd7b0c43ebd755226,inclusion,0.07,staff_tag
Canberra61585efcd7b0c43ebd755226,poverty,0.07,staff_tag
Canberra61585efcd7b0c43ebd755226,participation,0.07,staff_tag
Canberra61585efcd7b0c43ebd755226,populist,0.06,staff_tag
Canberra61585efcd7b0c43ebd755226,welfare policy,0.06,staff_tag
Canberra61585efcd7b0c43ebd755226,political parties,0.05,staff_tag
Canberra61585efcd7b0c43ebd755226,income,0.05,staff_tag
Canberra61585efcd7b0c43ebd755226,lament,0.05,staff_tag
Canberra61585efcd7b0c43ebd755226,coup,0.05,staff_tag
Canberra61585f1ed7b0c43ebd755227,quantum cryptography,1.0,staff_tag
Canberra61585f1ed7b0c43ebd755227,wireless sensor networks,0.71,staff_tag
Canberra61585f1ed7b0c43ebd755227,cryptography,0.57,staff_tag
Canberra61585f1ed7b0c43ebd755227,wireless networks,0.56,staff_tag
Canberra61585f1ed7b0c43ebd755227,communication,0.51,staff_tag
Canberra61585f1ed7b0c43ebd755227,electroencephalography,0.43,staff_tag
Canberra61585f1ed7b0c43ebd755227,neural networks,0.4,staff_tag
Canberra61585f1ed7b0c43ebd755227,biometrics,0.38,staff_tag
Canberra61585f1ed7b0c43ebd755227,data mining,0.33,staff_tag
Canberra61585f1ed7b0c43ebd755227,support vector machines,0.33,staff_tag
Canberra61585f1ed7b0c43ebd755227,wi-fi,0.07,staff_tag
Canberra61585f1ed7b0c43ebd755227,intrusion detection,0.29,staff_tag
Canberra61585f1ed7b0c43ebd755227,authentication,0.29,staff_tag
Canberra61585f1ed7b0c43ebd755227,network protocols,0.28,staff_tag
Canberra61585f1ed7b0c43ebd755227,machine learning,0.27,staff_tag
Canberra61585f1ed7b0c43ebd755227,brain computer interface,0.27,staff_tag
Canberra61585f1ed7b0c43ebd755227,experiments,0.27,staff_tag
Canberra61585f1ed7b0c43ebd755227,vector quantization,0.26,staff_tag
Canberra61585f1ed7b0c43ebd755227,classifiers,0.26,staff_tag
Canberra61585f1ed7b0c43ebd755227,xml,0.25,staff_tag
Canberra61585f1ed7b0c43ebd755227,evolutionary algorithms,0.23,staff_tag
Canberra61585f1ed7b0c43ebd755227,ehealth,0.21,staff_tag
Canberra61585f1ed7b0c43ebd755227,industry,0.21,staff_tag
Canberra61585f1ed7b0c43ebd755227,multi agent systems,0.21,staff_tag
Canberra61585f1ed7b0c43ebd755227,network security,0.2,staff_tag
Canberra61585f1ed7b0c43ebd755227,health,0.2,staff_tag
Canberra61585f1ed7b0c43ebd755227,constraint satisfaction problems,0.19,staff_tag
Canberra61585f1ed7b0c43ebd755227,brain,0.19,staff_tag
Canberra61585f1ed7b0c43ebd755227,cloud computing,0.18,staff_tag
Canberra61585f1ed7b0c43ebd755227,fusion reactions,0.18,staff_tag
Canberra61585f1ed7b0c43ebd755227,feature extraction,0.18,staff_tag
Canberra61585f1ed7b0c43ebd755227,transplants,0.17,staff_tag
Canberra61585f1ed7b0c43ebd755227,program processors,0.17,staff_tag
Canberra61585f1ed7b0c43ebd755227,pattern recognition,0.17,staff_tag
Canberra61585f1ed7b0c43ebd755227,near infrared spectroscopy,0.16,staff_tag
Canberra61585f1ed7b0c43ebd755227,digital forensics,0.16,staff_tag
Canberra61585f1ed7b0c43ebd755227,secure communication,0.15,staff_tag
Canberra61585f1ed7b0c43ebd755227,ieee standards,0.15,staff_tag
Canberra61585f1ed7b0c43ebd755227,electronic mail,0.14,staff_tag
Canberra61585f1ed7b0c43ebd755227,software defined networking,0.14,staff_tag
Canberra61585f1ed7b0c43ebd755227,smart city,0.14,staff_tag
Canberra61585f1ed7b0c43ebd755227,deep learning,0.13,staff_tag
Canberra61585f1ed7b0c43ebd755227,watermarking,0.13,staff_tag
Canberra61585f1ed7b0c43ebd755227,security systems,0.13,staff_tag
Canberra61585f1ed7b0c43ebd755227,costs,0.13,staff_tag
Canberra61585f1ed7b0c43ebd755227,controllers,0.13,staff_tag
Canberra61585f1ed7b0c43ebd755227,mobile agents,0.13,staff_tag
Canberra61585f1ed7b0c43ebd755227,femtocell,0.13,staff_tag
Canberra61585f1ed7b0c43ebd755227,middleware,0.12,staff_tag
Canberra61585f1ed7b0c43ebd755227,clonal selection algorithm,0.07,staff_tag
Canberra61585f1ed7b0c43ebd755227,novelty detection,0.07,staff_tag
Canberra61585f1ed7b0c43ebd755227,small and medium-sized enterprises,0.07,staff_tag
Canberra61585f1ed7b0c43ebd755227,intrusion detection,0.07,staff_tag
Canberra61585f1ed7b0c43ebd755227,radial basis function neural network,0.07,staff_tag
Canberra61585f1ed7b0c43ebd755227,quantum key distribution,0.07,staff_tag
Canberra61585f1ed7b0c43ebd755227,cloud computing,0.07,staff_tag
Canberra61585f1ed7b0c43ebd755227,rotation invariance,0.06,staff_tag
Canberra61585f1ed7b0c43ebd755227,noise removal,0.06,staff_tag
Canberra61585f1ed7b0c43ebd755227,support vector,0.06,staff_tag
Canberra61585f1ed7b0c43ebd755227,data distribution,0.06,staff_tag
Canberra61585f1ed7b0c43ebd755227,software development,0.06,staff_tag
Canberra61585f1ed7b0c43ebd755227,fading channels,0.06,staff_tag
Canberra61585f1ed7b0c43ebd755227,timetabling,0.05,staff_tag
Canberra61585f1ed7b0c43ebd755227,networking,0.05,staff_tag
Canberra61585f1ed7b0c43ebd755227,software,0.05,staff_tag
Canberra61585f1ed7b0c43ebd755227,wireless networks,0.05,staff_tag
Canberra61585f1ed7b0c43ebd755227,machine learning,0.05,staff_tag
Canberra61585f1ed7b0c43ebd755227,neural networks,0.05,staff_tag
Canberra61585f1ed7b0c43ebd755227,perceptron,0.05,staff_tag
Canberra61585f1ed7b0c43ebd755227,framework,0.05,staff_tag
Canberra61585f1ed7b0c43ebd755227,bayesian estimator,0.05,staff_tag
Canberra61585f2ad7b0c43ebd755228,resistance training,1.0,staff_tag
Canberra61585f2ad7b0c43ebd755228,built environment,0.88,staff_tag
Canberra61585f2ad7b0c43ebd755228,exercise,0.83,staff_tag
Canberra61585f2ad7b0c43ebd755228,body size,0.74,staff_tag
Canberra61585f2ad7b0c43ebd755228,waist circumference,0.7,staff_tag
Canberra61585f2ad7b0c43ebd755228,body composition,0.58,staff_tag
Canberra61585f2ad7b0c43ebd755228,body mass index,0.49,staff_tag
Canberra61585f2ad7b0c43ebd755228,northern territory,0.48,staff_tag
Canberra61585f2ad7b0c43ebd755228,public health,0.46,staff_tag
Canberra61585f2ad7b0c43ebd755228,observational studies,0.46,staff_tag
Canberra61585f2ad7b0c43ebd755228,whey,0.43,staff_tag
Canberra61585f2ad7b0c43ebd755228,cross-sectional studies,0.39,staff_tag
Canberra61585f2ad7b0c43ebd755228,food industry,0.37,staff_tag
Canberra61585f2ad7b0c43ebd755228,health,0.36,staff_tag
Canberra61585f2ad7b0c43ebd755228,anthropometry,0.35,staff_tag
Canberra61585f2ad7b0c43ebd755228,photon absorptiometry,0.31,staff_tag
Canberra61585f2ad7b0c43ebd755228,social class,0.3,staff_tag
Canberra61585f2ad7b0c43ebd755228,middle aged,0.29,staff_tag
Canberra61585f2ad7b0c43ebd755228,child,0.28,staff_tag
Canberra61585f2ad7b0c43ebd755228,food,0.27,staff_tag
Canberra61585f2ad7b0c43ebd755228,prescriptions,0.25,staff_tag
Canberra61585f2ad7b0c43ebd755228,intercellular signaling peptides and proteins,0.23,staff_tag
Canberra61585f2ad7b0c43ebd755228,smoking,0.23,staff_tag
Canberra61585f2ad7b0c43ebd755228,mental health,0.23,staff_tag
Canberra61585f2ad7b0c43ebd755228,health behavior,0.22,staff_tag
Canberra61585f2ad7b0c43ebd755228,diet,0.2,staff_tag
Canberra61585f2ad7b0c43ebd755228,gene expression,0.17,staff_tag
Canberra61585f2ad7b0c43ebd755228,education,0.17,staff_tag
Canberra61585f2ad7b0c43ebd755228,morbidity,0.17,staff_tag
Canberra61585f2ad7b0c43ebd755228,mortality,0.15,staff_tag
Canberra61585f2ad7b0c43ebd755228,health promotion,0.14,staff_tag
Canberra61585f2ad7b0c43ebd755228,neural cell adhesion molecules,0.14,staff_tag
Canberra61585f2ad7b0c43ebd755228,physical education and training,0.13,staff_tag
Canberra61585f2ad7b0c43ebd755228,industry,0.13,staff_tag
Canberra61585f2ad7b0c43ebd755228,health surveys,0.12,staff_tag
Canberra61585f2ad7b0c43ebd755228,population density,0.1,staff_tag
Canberra61585f2ad7b0c43ebd755228,fats,0.09,staff_tag
Canberra61585f2ad7b0c43ebd755228,sports,0.09,staff_tag
Canberra61585f2ad7b0c43ebd755228,buffers,0.09,staff_tag
Canberra61585f2ad7b0c43ebd755228,fruit,0.09,staff_tag
Canberra61585f2ad7b0c43ebd755228,leisure activities,0.08,staff_tag
Canberra61585f2ad7b0c43ebd755228,population,0.08,staff_tag
Canberra61585f2ad7b0c43ebd755228,quadriceps muscle,0.08,staff_tag
Canberra61585f2ad7b0c43ebd755228,longitudinal studies,0.08,staff_tag
Canberra61585f2ad7b0c43ebd755228,exercise test,0.07,staff_tag
Canberra61585f2ad7b0c43ebd755228,adipose tissue,0.07,staff_tag
Canberra61585f2ad7b0c43ebd755228,linear models,0.06,staff_tag
Canberra61585f2ad7b0c43ebd755228,fast foods,0.06,staff_tag
Canberra61585f2ad7b0c43ebd755228,vegetables,0.06,staff_tag
Canberra61585f2ad7b0c43ebd755228,health services,0.06,staff_tag
Canberra61585f2ad7b0c43ebd755228,mental health,0.43,staff_tag
Canberra61585f2ad7b0c43ebd755228,glycohemoglobin,0.41,staff_tag
Canberra61585f2ad7b0c43ebd755228,whey protein isolate,0.37,staff_tag
Canberra61585f2ad7b0c43ebd755228,path analysis,0.36,staff_tag
Canberra61585f2ad7b0c43ebd755228,physical activity,0.34,staff_tag
Canberra61585f2ad7b0c43ebd755228,protein hydrolysates,0.34,staff_tag
Canberra61585f2ad7b0c43ebd755228,exercise,0.27,staff_tag
Canberra61585f2ad7b0c43ebd755228,hydrolysates,0.23,staff_tag
Canberra61585f2ad7b0c43ebd755228,fibroblasts,0.2,staff_tag
Canberra61585f2ad7b0c43ebd755228,muscles,0.19,staff_tag
Canberra61585f2ad7b0c43ebd755228,diet,0.15,staff_tag
Canberra61585f2ad7b0c43ebd755228,knees,0.14,staff_tag
Canberra61585f2ad7b0c43ebd755228,quality control,0.1,staff_tag
Canberra61585f2ad7b0c43ebd755228,fruit consumption,0.08,staff_tag
Canberra61585f2ad7b0c43ebd755228,whey protein,0.06,staff_tag
Canberra61585f2ad7b0c43ebd755228,fetal bovine serum,0.06,staff_tag
Canberra61585f2ad7b0c43ebd755228,protective effect,0.06,staff_tag
Canberra61585f2ad7b0c43ebd755228,cell proliferation,0.05,staff_tag
Canberra61585f2ad7b0c43ebd755228,health behavior,0.05,staff_tag
Canberra61585f41d7b0c43ebd755229,tourism,0.5,staff_tag
Canberra61585f41d7b0c43ebd755229,social media,0.78,staff_tag
Canberra61585f41d7b0c43ebd755229,travel,0.08,staff_tag
Canberra61585f41d7b0c43ebd755229,accommodation,0.37,staff_tag
Canberra61585f41d7b0c43ebd755229,photography,0.35,staff_tag
Canberra61585f41d7b0c43ebd755229,gambling,0.34,staff_tag
Canberra61585f41d7b0c43ebd755229,senate,0.32,staff_tag
Canberra61585f41d7b0c43ebd755229,parliament,0.28,staff_tag
Canberra61585f41d7b0c43ebd755229,vacation,0.27,staff_tag
Canberra61585f41d7b0c43ebd755229,best practice,0.25,staff_tag
Canberra61585f41d7b0c43ebd755229,decision making process,0.25,staff_tag
Canberra61585f41d7b0c43ebd755229,economic model,0.24,staff_tag
Canberra61585f41d7b0c43ebd755229,decision making,0.2,staff_tag
Canberra61585f41d7b0c43ebd755229,tourism industry,0.19,staff_tag
Canberra61585f41d7b0c43ebd755229,educational opportunity,0.16,staff_tag
Canberra61585f41d7b0c43ebd755229,gender,0.15,staff_tag
Canberra61585f41d7b0c43ebd755229,utility theory,0.15,staff_tag
Canberra61585f41d7b0c43ebd755229,bachelor,0.15,staff_tag
Canberra61585f41d7b0c43ebd755229,management,0.15,staff_tag
Canberra61585f41d7b0c43ebd755229,national identity,0.15,staff_tag
Canberra61585f41d7b0c43ebd755229,assistant,0.14,staff_tag
Canberra61585f41d7b0c43ebd755229,student,0.15,staff_tag
Canberra61585f41d7b0c43ebd755229,schoolchild,0.14,staff_tag
Canberra61585f41d7b0c43ebd755229,event,0.13,staff_tag
Canberra61585f41d7b0c43ebd755229,director,0.13,staff_tag
Canberra61585f41d7b0c43ebd755229,evidence,0.13,staff_tag
Canberra61585f41d7b0c43ebd755229,recipient,0.13,staff_tag
Canberra61585f41d7b0c43ebd755229,internet,0.13,staff_tag
Canberra61585f41d7b0c43ebd755229,time,0.13,staff_tag
Canberra61585f41d7b0c43ebd755229,website,0.13,staff_tag
Canberra61585f41d7b0c43ebd755229,marketing,0.12,staff_tag
Canberra61585f41d7b0c43ebd755229,consumption behavior,0.12,staff_tag
Canberra61585f41d7b0c43ebd755229,industry,0.24,staff_tag
Canberra61585f41d7b0c43ebd755229,building,0.12,staff_tag
Canberra61585f41d7b0c43ebd755229,university teacher,0.11,staff_tag
Canberra61585f41d7b0c43ebd755229,graduate,0.1,staff_tag
Canberra61585f41d7b0c43ebd755229,university,0.1,staff_tag
Canberra61585f41d7b0c43ebd755229,education,0.27,staff_tag
Canberra61585f41d7b0c43ebd755229,literature,0.09,staff_tag
Canberra61585f41d7b0c43ebd755229,jurisdiction,0.08,staff_tag
Canberra61585f41d7b0c43ebd755229,law,0.08,staff_tag
Canberra61585f41d7b0c43ebd755229,present,0.08,staff_tag
Canberra61585f41d7b0c43ebd755229,group,0.07,staff_tag
Canberra61585f41d7b0c43ebd755229,experience,0.07,staff_tag
Canberra61585f41d7b0c43ebd755229,federal government,0.06,staff_tag
Canberra61585f41d7b0c43ebd755229,teaching,0.06,staff_tag
Canberra61585f41d7b0c43ebd755229,federation,0.06,staff_tag
Canberra61585f41d7b0c43ebd755229,experiential knowledge,0.06,staff_tag
Canberra61585f41d7b0c43ebd755229,communication,0.05,staff_tag
Canberra61585f41d7b0c43ebd755229,learning outcomes,0.81,staff_tag
Canberra61585f41d7b0c43ebd755229,hospitality education,0.51,staff_tag
Canberra61585f41d7b0c43ebd755229,tourism education,0.46,staff_tag
Canberra61585f41d7b0c43ebd755229,travel behavior,0.37,staff_tag
Canberra61585f41d7b0c43ebd755229,tourism and hospitality,0.27,staff_tag
Canberra61585f41d7b0c43ebd755229,education,0.22,staff_tag
Canberra61585f41d7b0c43ebd755229,quality assurance,0.18,staff_tag
Canberra61585f41d7b0c43ebd755229,event management,0.14,staff_tag
Canberra61585f41d7b0c43ebd755229,quality standards,0.13,staff_tag
Canberra61585f41d7b0c43ebd755229,qualification,0.13,staff_tag
Canberra61585f41d7b0c43ebd755229,tourism management,0.13,staff_tag
Canberra61585f41d7b0c43ebd755229,stakeholders,0.12,staff_tag
Canberra61585f41d7b0c43ebd755229,industry,0.11,staff_tag
Canberra61585f41d7b0c43ebd755229,e-education,0.1,staff_tag
Canberra61585f41d7b0c43ebd755229,business sector,0.1,staff_tag
Canberra61585f41d7b0c43ebd755229,minimum standards,0.08,staff_tag
Canberra61585f41d7b0c43ebd755229,destination,0.08,staff_tag
Canberra61585f41d7b0c43ebd755229,online survey,0.07,staff_tag
Canberra61585f41d7b0c43ebd755229,attraction,0.07,staff_tag
Canberra61585f41d7b0c43ebd755229,accountability,0.06,staff_tag
Canberra61585f41d7b0c43ebd755229,number of staff,0.06,staff_tag
Canberra61585f41d7b0c43ebd755229,body of knowledge,0.06,staff_tag
Canberra61585f41d7b0c43ebd755229,target markets,0.05,staff_tag
Canberra61585f41d7b0c43ebd755229,tourism,1.0,staff_tag
