id,weight,orig_id
Tenders6162aa1fe1b7f5c73e6fe6a8,-1.1379742733333333,Tenders6162aa1fe1b7f5c73e6fe117
GrantsGO4782,-1.13119025,Tenders6162aa1fe1b7f5c73e6fe117
Tenders6162aa1fe1b7f5c73e6fe777,-1.048333075,Tenders6162aa1fe1b7f5c73e6fe117
Tenders6162aa1fe1b7f5c73e6fea0e,-1.0192625119999998,Tenders6162aa1fe1b7f5c73e6fe117
GrantsGO4516,-0.0272589900515464,Tenders6162aa1fe1b7f5c73e6fe117
Tenders6162aa1fe1b7f5c73e6fe7d0,-0.027240117551546383,Tenders6162aa1fe1b7f5c73e6fe117
Tenders6162aa1fe1b7f5c73e6fe80d,-0.027099125051546404,Tenders6162aa1fe1b7f5c73e6fe117
Tenders6162aa1fe1b7f5c73e6fe968,-0.02670194505154638,Tenders6162aa1fe1b7f5c73e6fe117
Tenders6162aa1fe1b7f5c73e6fe3dc,-0.02529379005154638,Tenders6162aa1fe1b7f5c73e6fe117
Tenders6162aa1fe1b7f5c73e6fe103,-1.06234209775,Tenders6162aa1fe1b7f5c73e6fe118
Tenders6162aa1fe1b7f5c73e6fe021,-0.7862214894999999,Tenders6162aa1fe1b7f5c73e6fe118
Tenders6162aa1fe1b7f5c73e6fe0e2,-0.5942253085,Tenders6162aa1fe1b7f5c73e6fe118
Tenders6162aa1fe1b7f5c73e6fe14f,-0.59083927,Tenders6162aa1fe1b7f5c73e6fe118
GrantsGO98,-0.578709776,Tenders6162aa1fe1b7f5c73e6fe118
Tenders6162aa1fe1b7f5c73e6fe159,-0.5712929586666666,Tenders6162aa1fe1b7f5c73e6fe118
Tenders6162aa1fe1b7f5c73e6fe064,-0.5539881087499999,Tenders6162aa1fe1b7f5c73e6fe118
Tenders6162aa1fe1b7f5c73e6fe109,-0.5465668069999999,Tenders6162aa1fe1b7f5c73e6fe118
Tenders6162aa1fe1b7f5c73e6fe7ea,-0.54418474975,Tenders6162aa1fe1b7f5c73e6fe118
Tenders6162aa1fe1b7f5c73e6fe299,-0.35454382866666667,Tenders6162aa1fe1b7f5c73e6fe118
Tenders6162aa1fe1b7f5c73e6fea58,-1.0928194279999999,Tenders6162aa1fe1b7f5c73e6fe119
Tenders6162aa1fe1b7f5c73e6fe16e,-1.08851399225,Tenders6162aa1fe1b7f5c73e6fe119
Tenders6162aa1fe1b7f5c73e6fe481,-1.065490425,Tenders6162aa1fe1b7f5c73e6fe119
Tenders6162aa1fe1b7f5c73e6fe239,-1.05330633425,Tenders6162aa1fe1b7f5c73e6fe119
Tenders6162aa1fe1b7f5c73e6fe284,-1.0071562093333333,Tenders6162aa1fe1b7f5c73e6fe119
Tenders6162aa1fe1b7f5c73e6fe283,-1.0037832736666665,Tenders6162aa1fe1b7f5c73e6fe119
Tenders6162aa1fe1b7f5c73e6fe5e4,-0.9901226933333332,Tenders6162aa1fe1b7f5c73e6fe119
Tenders6162aa1fe1b7f5c73e6fe0ad,-0.9278890525,Tenders6162aa1fe1b7f5c73e6fe119
Tenders6162aa1fe1b7f5c73e6fe459,-0.9173814983333333,Tenders6162aa1fe1b7f5c73e6fe119
GrantsGO4459,-0.8979586055,Tenders6162aa1fe1b7f5c73e6fe119
Tenders6162aa1fe1b7f5c73e6fe196,-0.9919971922499999,Tenders6162aa1fe1b7f5c73e6fe11a
Tenders6162aa1fe1b7f5c73e6fe1a2,-0.96726088,Tenders6162aa1fe1b7f5c73e6fe11a
GrantsGO4203,-0.595021462,Tenders6162aa1fe1b7f5c73e6fe11a
GrantsGO738,-0.5946318915,Tenders6162aa1fe1b7f5c73e6fe11a
Tenders6162aa1fe1b7f5c73e6fe9d1,-0.592647723,Tenders6162aa1fe1b7f5c73e6fe11a
Tenders6162aa1fe1b7f5c73e6fe92c,-0.590973179,Tenders6162aa1fe1b7f5c73e6fe11a
Tenders6162aa1fe1b7f5c73e6fe246,-0.5878453849999999,Tenders6162aa1fe1b7f5c73e6fe11a
Tenders6162aa1fe1b7f5c73e6fe1bb,-0.583619415,Tenders6162aa1fe1b7f5c73e6fe11a
Tenders6162aa1fe1b7f5c73e6fe46b,-0.57727379,Tenders6162aa1fe1b7f5c73e6fe11a
Tenders6162aa1fe1b7f5c73e6fe884,-0.57668686,Tenders6162aa1fe1b7f5c73e6fe11a
Tenders6162aa1fe1b7f5c73e6fe655,-1.1272748555,Tenders6162aa1fe1b7f5c73e6fe11b
GrantsGO2900,-0.01047740543689321,Tenders6162aa1fe1b7f5c73e6fe11b
GrantsGO73,-0.009933215436893182,Tenders6162aa1fe1b7f5c73e6fe11b
Tenders6162aa1fe1b7f5c73e6fe87c,-0.008858575436893222,Tenders6162aa1fe1b7f5c73e6fe11b
Tenders6162aa1fe1b7f5c73e6fe8af,-0.006929455436893188,Tenders6162aa1fe1b7f5c73e6fe11b
Tenders6162aa1fe1b7f5c73e6fe5af,-0.006213905436893206,Tenders6162aa1fe1b7f5c73e6fe11b
Tenders6162aa1fe1b7f5c73e6fe1a3,-0.0016258004368931971,Tenders6162aa1fe1b7f5c73e6fe11b
Tenders6162aa1fe1b7f5c73e6fe187,4.5582563106792706e-05,Tenders6162aa1fe1b7f5c73e6fe11b
Tenders6162aa1fe1b7f5c73e6fe775,0.0004162045631067885,Tenders6162aa1fe1b7f5c73e6fe11b
Tenders6162aa1fe1b7f5c73e6fe9f9,0.0009373845631067985,Tenders6162aa1fe1b7f5c73e6fe11b
Tenders6162aa1fe1b7f5c73e6fdfe1,-1.162945465,Tenders6162aa1fe1b7f5c73e6fe11c
GrantsGO2807,-1.1579997466666667,Tenders6162aa1fe1b7f5c73e6fe11c
Tenders6162aa1fe1b7f5c73e6fe6c0,-1.1574129766666665,Tenders6162aa1fe1b7f5c73e6fe11c
GrantsGO4728,-1.1256000664999999,Tenders6162aa1fe1b7f5c73e6fe11c
GrantsGO4731,-1.1244041,Tenders6162aa1fe1b7f5c73e6fe11c
Tenders6162aa1fe1b7f5c73e6fe3a2,-1.1224121759999999,Tenders6162aa1fe1b7f5c73e6fe11c
GrantsGO3687,-1.05444074,Tenders6162aa1fe1b7f5c73e6fe11c
Tenders6162aa1fe1b7f5c73e6fe2b4,-1.04771347,Tenders6162aa1fe1b7f5c73e6fe11c
Tenders6162aa1fe1b7f5c73e6fe327,-0.97678711,Tenders6162aa1fe1b7f5c73e6fe11c
Tenders6162aa1fe1b7f5c73e6fe336,-0.94806715,Tenders6162aa1fe1b7f5c73e6fe11c
Tenders6162aa1fe1b7f5c73e6fe255,0.00035310734463276836,Tenders6162aa1fe1b7f5c73e6fe11d
Tenders6162aa1fe1b7f5c73e6fe25b,0.00035310734463276836,Tenders6162aa1fe1b7f5c73e6fe11d
Tenders6162aa1fe1b7f5c73e6fe19a,0.00035310734463276836,Tenders6162aa1fe1b7f5c73e6fe11d
Tenders6162aa1fe1b7f5c73e6fe21f,0.00035310734463276836,Tenders6162aa1fe1b7f5c73e6fe11d
Tenders6162aa1fe1b7f5c73e6fe158,0.00035310734463276836,Tenders6162aa1fe1b7f5c73e6fe11d
Tenders6162aa1fe1b7f5c73e6fe3bd,0.00035310734463276836,Tenders6162aa1fe1b7f5c73e6fe11d
Tenders6162aa1fe1b7f5c73e6fe100,0.00035310734463276836,Tenders6162aa1fe1b7f5c73e6fe11d
Tenders6162aa1fe1b7f5c73e6fe116,0.00035310734463276836,Tenders6162aa1fe1b7f5c73e6fe11d
Tenders6162aa1fe1b7f5c73e6fe0ab,0.00035310734463276836,Tenders6162aa1fe1b7f5c73e6fe11d
Tenders6162aa1fe1b7f5c73e6fdff9,0.00035310734463276836,Tenders6162aa1fe1b7f5c73e6fe11d
Tenders6162aa1fe1b7f5c73e6fe198,-1.1058418275,Tenders6162aa1fe1b7f5c73e6fe11e
Tenders6162aa1fe1b7f5c73e6fe197,-1.0696255085,Tenders6162aa1fe1b7f5c73e6fe11e
Tenders6162aa1fe1b7f5c73e6fe052,-0.7464951049999999,Tenders6162aa1fe1b7f5c73e6fe11e
Tenders6162aa1fe1b7f5c73e6fe489,-0.7428491899999999,Tenders6162aa1fe1b7f5c73e6fe11e
Tenders6162aa1fe1b7f5c73e6fe4c6,-0.7127187719999999,Tenders6162aa1fe1b7f5c73e6fe11e
Tenders6162aa1fe1b7f5c73e6fe845,-0.709451887,Tenders6162aa1fe1b7f5c73e6fe11e
Tenders6162aa1fe1b7f5c73e6fe73d,-0.7025450149999999,Tenders6162aa1fe1b7f5c73e6fe11e
Tenders6162aa1fe1b7f5c73e6fe50d,-0.6886210983333333,Tenders6162aa1fe1b7f5c73e6fe11e
Tenders6162aa1fe1b7f5c73e6fe292,-0.6761932599999999,Tenders6162aa1fe1b7f5c73e6fe11e
Tenders6162aa1fe1b7f5c73e6fe6dc,-0.670428221,Tenders6162aa1fe1b7f5c73e6fe11e
Tenders6162aa1fe1b7f5c73e6fe5c4,-1.139930167,Tenders6162aa1fe1b7f5c73e6fe11f
Tenders6162aa1fe1b7f5c73e6fea26,-1.053723085,Tenders6162aa1fe1b7f5c73e6fe11f
Tenders6162aa1fe1b7f5c73e6fe7e5,-0.5801724396666667,Tenders6162aa1fe1b7f5c73e6fe11f
Tenders6162aa1fe1b7f5c73e6fe65f,-0.57175198225,Tenders6162aa1fe1b7f5c73e6fe11f
GrantsGO3420,-0.5491671674999999,Tenders6162aa1fe1b7f5c73e6fe11f
GrantsGO5122,-0.5299854435,Tenders6162aa1fe1b7f5c73e6fe11f
Tenders6162aa1fe1b7f5c73e6fe4b8,-0.50559928125,Tenders6162aa1fe1b7f5c73e6fe11f
GrantsGO4406,-0.02377671163677131,Tenders6162aa1fe1b7f5c73e6fe11f
Tenders6162aa1fe1b7f5c73e6fe0de,-0.023419956636771308,Tenders6162aa1fe1b7f5c73e6fe11f
GrantsGO4716,-0.023395891636771304,Tenders6162aa1fe1b7f5c73e6fe11f
Tenders6162aa1fe1b7f5c73e6fe030,-1.1485232283333333,Tenders6162aa1fe1b7f5c73e6fe120
Tenders6162aa1fe1b7f5c73e6fe4bf,-1.12755403775,Tenders6162aa1fe1b7f5c73e6fe120
Tenders6162aa1fe1b7f5c73e6fe80f,-1.1272596538,Tenders6162aa1fe1b7f5c73e6fe120
Tenders6162aa1fe1b7f5c73e6fe4ee,-1.12480131,Tenders6162aa1fe1b7f5c73e6fe120
Tenders6162aa1fe1b7f5c73e6fe1c7,-1.0542627675,Tenders6162aa1fe1b7f5c73e6fe120
Tenders6162aa1fe1b7f5c73e6fe13e,-0.5774003834,Tenders6162aa1fe1b7f5c73e6fe120
Tenders6162aa1fe1b7f5c73e6fe198,-0.5662357725,Tenders6162aa1fe1b7f5c73e6fe120
Tenders6162aa1fe1b7f5c73e6fe734,-0.5633458579999999,Tenders6162aa1fe1b7f5c73e6fe120
Tenders6162aa1fe1b7f5c73e6fe758,-0.558523945,Tenders6162aa1fe1b7f5c73e6fe120
Tenders6162aa1fe1b7f5c73e6fe0b3,-0.5568906866666666,Tenders6162aa1fe1b7f5c73e6fe120
GrantsGO1246,,Tenders6162aa1fe1b7f5c73e6fe121
GrantsGO5612,,Tenders6162aa1fe1b7f5c73e6fe121
Tenders6162aa1fe1b7f5c73e6fe1fb,,Tenders6162aa1fe1b7f5c73e6fe121
Tenders6162aa1fe1b7f5c73e6fe193,,Tenders6162aa1fe1b7f5c73e6fe121
Tenders6162aa1fe1b7f5c73e6fe156,,Tenders6162aa1fe1b7f5c73e6fe121
Tenders6162aa1fe1b7f5c73e6fe127,,Tenders6162aa1fe1b7f5c73e6fe121
Tenders6162aa1fe1b7f5c73e6fe062,,Tenders6162aa1fe1b7f5c73e6fe121
GrantsGO5615,,Tenders6162aa1fe1b7f5c73e6fe121
GrantsGO5553,,Tenders6162aa1fe1b7f5c73e6fe121
Tenders6162aa1fe1b7f5c73e6fe326,,Tenders6162aa1fe1b7f5c73e6fe121
Tenders6162aa1fe1b7f5c73e6fdff8,-1.18037852625,Tenders6162aa1fe1b7f5c73e6fe122
GrantsGO4963,-1.1621097446666666,Tenders6162aa1fe1b7f5c73e6fe122
GrantsGO2992,-1.1611005473333333,Tenders6162aa1fe1b7f5c73e6fe122
GrantsGO5562,-1.1497474883333334,Tenders6162aa1fe1b7f5c73e6fe122
Tenders6162aa1fe1b7f5c73e6fe239,-1.1456623254,Tenders6162aa1fe1b7f5c73e6fe122
GrantsGO4266,-1.1328884609999998,Tenders6162aa1fe1b7f5c73e6fe122
Tenders6162aa1fe1b7f5c73e6fe0b4,-1.11380201275,Tenders6162aa1fe1b7f5c73e6fe122
Tenders6162aa1fe1b7f5c73e6fe4c8,-1.0749436476,Tenders6162aa1fe1b7f5c73e6fe122
Tenders6162aa1fe1b7f5c73e6fe4c0,-0.58883267625,Tenders6162aa1fe1b7f5c73e6fe122
Tenders6162aa1fe1b7f5c73e6fe115,-0.58503679125,Tenders6162aa1fe1b7f5c73e6fe122
Tenders6162aa1fe1b7f5c73e6fe7ec,-1.18255193725,Tenders6162aa1fe1b7f5c73e6fe123
Tenders6162aa1fe1b7f5c73e6fe6fb,-1.18255190625,Tenders6162aa1fe1b7f5c73e6fe123
Tenders6162aa1fe1b7f5c73e6fe675,-1.1770790202499999,Tenders6162aa1fe1b7f5c73e6fe123
Tenders6162aa1fe1b7f5c73e6fe7a2,-1.1687344865,Tenders6162aa1fe1b7f5c73e6fe123
Tenders6162aa1fe1b7f5c73e6fe477,-1.166264554,Tenders6162aa1fe1b7f5c73e6fe123
Tenders6162aa1fe1b7f5c73e6fe21b,-1.1656011185,Tenders6162aa1fe1b7f5c73e6fe123
GrantsGO4006,-1.155525152,Tenders6162aa1fe1b7f5c73e6fe123
GrantsGO3369,-1.1550627785,Tenders6162aa1fe1b7f5c73e6fe123
Tenders6162aa1fe1b7f5c73e6fe9d8,-1.1536172685,Tenders6162aa1fe1b7f5c73e6fe123
Tenders6162aa1fe1b7f5c73e6fe910,-1.1531884239999999,Tenders6162aa1fe1b7f5c73e6fe123
Tenders6162aa1fe1b7f5c73e6fe939,0.0002959455460195324,Tenders6162aa1fe1b7f5c73e6fe124
Tenders6162aa1fe1b7f5c73e6fe987,0.0002959455460195324,Tenders6162aa1fe1b7f5c73e6fe124
Tenders6162aa1fe1b7f5c73e6fe550,0.0002959455460195324,Tenders6162aa1fe1b7f5c73e6fe124
Tenders6162aa1fe1b7f5c73e6fe0dd,0.0002959455460195324,Tenders6162aa1fe1b7f5c73e6fe124
Tenders6162aa1fe1b7f5c73e6fe59d,0.0002959455460195324,Tenders6162aa1fe1b7f5c73e6fe124
Tenders6162aa1fe1b7f5c73e6fe1fd,0.0002959455460195324,Tenders6162aa1fe1b7f5c73e6fe124
Tenders6162aa1fe1b7f5c73e6fe571,0.0002959455460195324,Tenders6162aa1fe1b7f5c73e6fe124
Tenders6162aa1fe1b7f5c73e6fe111,0.0002959455460195324,Tenders6162aa1fe1b7f5c73e6fe124
Tenders6162aa1fe1b7f5c73e6fe731,0.0002959455460195324,Tenders6162aa1fe1b7f5c73e6fe124
Tenders6162aa1fe1b7f5c73e6fe2aa,0.0002959455460195324,Tenders6162aa1fe1b7f5c73e6fe124
Tenders6162aa1fe1b7f5c73e6fe10a,-1.1281414232,Tenders6162aa1fe1b7f5c73e6fe125
Tenders6162aa1fe1b7f5c73e6fe845,-1.1222287031666667,Tenders6162aa1fe1b7f5c73e6fe125
Tenders6162aa1fe1b7f5c73e6fea0d,-1.0874362874999999,Tenders6162aa1fe1b7f5c73e6fe125
Tenders6162aa1fe1b7f5c73e6fe823,-1.06218073275,Tenders6162aa1fe1b7f5c73e6fe125
Tenders6162aa1fe1b7f5c73e6fe518,-0.5823806504,Tenders6162aa1fe1b7f5c73e6fe125
Tenders6162aa1fe1b7f5c73e6fe761,-0.5822854065999999,Tenders6162aa1fe1b7f5c73e6fe125
GrantsGO4007,-0.5817048643333333,Tenders6162aa1fe1b7f5c73e6fe125
Tenders6162aa1fe1b7f5c73e6fe60c,-0.576894575,Tenders6162aa1fe1b7f5c73e6fe125
Tenders6162aa1fe1b7f5c73e6fe2af,-0.5699395238,Tenders6162aa1fe1b7f5c73e6fe125
Tenders6162aa1fe1b7f5c73e6fe278,-0.566600507,Tenders6162aa1fe1b7f5c73e6fe125
Tenders6162aa1fe1b7f5c73e6fe127,-1.1536904909999999,Tenders6162aa1fe1b7f5c73e6fe126
Tenders6162aa1fe1b7f5c73e6fe66f,-0.5180035223333334,Tenders6162aa1fe1b7f5c73e6fe126
Tenders6162aa1fe1b7f5c73e6fe22a,-0.00952624972727273,Tenders6162aa1fe1b7f5c73e6fe126
Tenders6162aa1fe1b7f5c73e6fe181,-0.008757358727272728,Tenders6162aa1fe1b7f5c73e6fe126
Tenders6162aa1fe1b7f5c73e6fe093,-0.008704905393939394,Tenders6162aa1fe1b7f5c73e6fe126
Tenders6162aa1fe1b7f5c73e6fe908,-0.008416122060606056,Tenders6162aa1fe1b7f5c73e6fe126
Tenders6162aa1fe1b7f5c73e6fe046,-0.008335142727272723,Tenders6162aa1fe1b7f5c73e6fe126
Tenders6162aa1fe1b7f5c73e6fe175,-0.008203856727272725,Tenders6162aa1fe1b7f5c73e6fe126
Tenders6162aa1fe1b7f5c73e6fe5d2,-0.008184211227272727,Tenders6162aa1fe1b7f5c73e6fe126
Tenders6162aa1fe1b7f5c73e6fe176,-0.008173767727272727,Tenders6162aa1fe1b7f5c73e6fe126
Tenders6162aa1fe1b7f5c73e6fe126,-1.1536904909999999,Tenders6162aa1fe1b7f5c73e6fe127
GrantsGO3678,-0.54889264275,Tenders6162aa1fe1b7f5c73e6fe127
GrantsGO2938,-0.49349305,Tenders6162aa1fe1b7f5c73e6fe127
GrantsGO4468,-0.49051628375,Tenders6162aa1fe1b7f5c73e6fe127
Tenders6162aa1fe1b7f5c73e6fe66f,-0.4866837635,Tenders6162aa1fe1b7f5c73e6fe127
GrantsGO5467,-0.486239235,Tenders6162aa1fe1b7f5c73e6fe127
GrantsGO5223,-0.46770921666666665,Tenders6162aa1fe1b7f5c73e6fe127
Tenders6162aa1fe1b7f5c73e6fe968,-0.022281172857142848,Tenders6162aa1fe1b7f5c73e6fe127
Tenders6162aa1fe1b7f5c73e6fe2aa,-0.021609907857142858,Tenders6162aa1fe1b7f5c73e6fe127
Tenders6162aa1fe1b7f5c73e6fe8b5,-0.021272662857142865,Tenders6162aa1fe1b7f5c73e6fe127
Tenders6162aa1fe1b7f5c73e6fe129,-1.1563767059999999,Tenders6162aa1fe1b7f5c73e6fe128
Tenders6162aa1fe1b7f5c73e6fe12a,-0.6874170934999999,Tenders6162aa1fe1b7f5c73e6fe128
Tenders6162aa1fe1b7f5c73e6fe291,-0.35716877124999996,Tenders6162aa1fe1b7f5c73e6fe128
Tenders6162aa1fe1b7f5c73e6fe3a7,-0.3527191735,Tenders6162aa1fe1b7f5c73e6fe128
Tenders6162aa1fe1b7f5c73e6fe21d,-0.3321148866666666,Tenders6162aa1fe1b7f5c73e6fe128
GrantsGO1501,-0.28236575519999996,Tenders6162aa1fe1b7f5c73e6fe128
Tenders6162aa1fe1b7f5c73e6fe275,-0.014481411879310346,Tenders6162aa1fe1b7f5c73e6fe128
Tenders6162aa1fe1b7f5c73e6fe8b3,-0.013874221379310336,Tenders6162aa1fe1b7f5c73e6fe128
GrantsGO3105,-0.013377936379310344,Tenders6162aa1fe1b7f5c73e6fe128
Tenders6162aa1fe1b7f5c73e6fe452,-0.013171049879310344,Tenders6162aa1fe1b7f5c73e6fe128
Tenders6162aa1fe1b7f5c73e6fe128,-1.1563767059999999,Tenders6162aa1fe1b7f5c73e6fe129
Tenders6162aa1fe1b7f5c73e6fe12a,-0.6962053599999999,Tenders6162aa1fe1b7f5c73e6fe129
Tenders6162aa1fe1b7f5c73e6fe283,-0.33860790199999996,Tenders6162aa1fe1b7f5c73e6fe129
Tenders6162aa1fe1b7f5c73e6fe284,-0.33797023099999995,Tenders6162aa1fe1b7f5c73e6fe129
Tenders6162aa1fe1b7f5c73e6fe345,-0.3357570325,Tenders6162aa1fe1b7f5c73e6fe129
GrantsGO3391,-0.324813335,Tenders6162aa1fe1b7f5c73e6fe129
Tenders6162aa1fe1b7f5c73e6fe7d3,-0.31840492,Tenders6162aa1fe1b7f5c73e6fe129
Tenders6162aa1fe1b7f5c73e6fe7d4,-0.2999141425,Tenders6162aa1fe1b7f5c73e6fe129
Tenders6162aa1fe1b7f5c73e6fe35a,-0.29089599349999995,Tenders6162aa1fe1b7f5c73e6fe129
GrantsGO4966,-0.2633722433333333,Tenders6162aa1fe1b7f5c73e6fe129
Tenders6162aa1fe1b7f5c73e6fe129,-1.09620536,Tenders6162aa1fe1b7f5c73e6fe12a
Tenders6162aa1fe1b7f5c73e6fe128,-1.0874170935,Tenders6162aa1fe1b7f5c73e6fe12a
Tenders6162aa1fe1b7f5c73e6fe728,-0.49129976999999997,Tenders6162aa1fe1b7f5c73e6fe12a
Tenders6162aa1fe1b7f5c73e6fe1f9,-0.023363028429752054,Tenders6162aa1fe1b7f5c73e6fe12a
Tenders6162aa1fe1b7f5c73e6fe8af,-0.023044058429752073,Tenders6162aa1fe1b7f5c73e6fe12a
Tenders6162aa1fe1b7f5c73e6fe87c,-0.019029778429752064,Tenders6162aa1fe1b7f5c73e6fe12a
Tenders6162aa1fe1b7f5c73e6fe8e2,-0.018685461429752075,Tenders6162aa1fe1b7f5c73e6fe12a
Tenders6162aa1fe1b7f5c73e6fe77c,-0.01867595092975207,Tenders6162aa1fe1b7f5c73e6fe12a
Tenders6162aa1fe1b7f5c73e6fe5cf,-0.017788533429752056,Tenders6162aa1fe1b7f5c73e6fe12a
Tenders6162aa1fe1b7f5c73e6fe4d8,-0.017108140179752075,Tenders6162aa1fe1b7f5c73e6fe12a
Tenders6162aa1fe1b7f5c73e6fe76e,0.0002959455460195324,Tenders6162aa1fe1b7f5c73e6fe12b
Tenders6162aa1fe1b7f5c73e6fe2f2,0.0002959455460195324,Tenders6162aa1fe1b7f5c73e6fe12b
Tenders6162aa1fe1b7f5c73e6fe6b9,0.0002959455460195324,Tenders6162aa1fe1b7f5c73e6fe12b
Tenders6162aa1fe1b7f5c73e6fe93f,0.0002959455460195324,Tenders6162aa1fe1b7f5c73e6fe12b
Tenders6162aa1fe1b7f5c73e6fe03b,0.0002959455460195324,Tenders6162aa1fe1b7f5c73e6fe12b
Tenders6162aa1fe1b7f5c73e6fe1d0,0.0002959455460195324,Tenders6162aa1fe1b7f5c73e6fe12b
Tenders6162aa1fe1b7f5c73e6fe70d,0.0002959455460195324,Tenders6162aa1fe1b7f5c73e6fe12b
Tenders6162aa1fe1b7f5c73e6fe1f4,0.0002959455460195324,Tenders6162aa1fe1b7f5c73e6fe12b
Tenders6162aa1fe1b7f5c73e6fe824,0.0002959455460195324,Tenders6162aa1fe1b7f5c73e6fe12b
Tenders6162aa1fe1b7f5c73e6fe4fa,0.0002959455460195324,Tenders6162aa1fe1b7f5c73e6fe12b
Tenders6162aa1fe1b7f5c73e6fe1eb,-1.1694340673333332,Tenders6162aa1fe1b7f5c73e6fe12c
Tenders6162aa1fe1b7f5c73e6fe571,-1.1657690335,Tenders6162aa1fe1b7f5c73e6fe12c
Tenders6162aa1fe1b7f5c73e6fe91b,-1.1568212216666667,Tenders6162aa1fe1b7f5c73e6fe12c
Tenders6162aa1fe1b7f5c73e6fe1a6,-1.137806624,Tenders6162aa1fe1b7f5c73e6fe12c
Tenders6162aa1fe1b7f5c73e6fe5f0,-1.1188386565,Tenders6162aa1fe1b7f5c73e6fe12c
Tenders6162aa1fe1b7f5c73e6fe4c6,-1.081688261,Tenders6162aa1fe1b7f5c73e6fe12c
Tenders6162aa1fe1b7f5c73e6fe9eb,-1.053473319,Tenders6162aa1fe1b7f5c73e6fe12c
Tenders6162aa1fe1b7f5c73e6fe13f,-0.592260184,Tenders6162aa1fe1b7f5c73e6fe12c
Tenders6162aa1fe1b7f5c73e6fe5fe,-0.58849894,Tenders6162aa1fe1b7f5c73e6fe12c
Tenders6162aa1fe1b7f5c73e6fe651,-0.5881495206666666,Tenders6162aa1fe1b7f5c73e6fe12c
GrantsGO109,,Tenders6162aa1fe1b7f5c73e6fe12d
Tenders6162aa1fe1b7f5c73e6fe300,,Tenders6162aa1fe1b7f5c73e6fe12d
Tenders6162aa1fe1b7f5c73e6fe272,,Tenders6162aa1fe1b7f5c73e6fe12d
Tenders6162aa1fe1b7f5c73e6fe286,,Tenders6162aa1fe1b7f5c73e6fe12d
Tenders6162aa1fe1b7f5c73e6fe28f,,Tenders6162aa1fe1b7f5c73e6fe12d
Tenders6162aa1fe1b7f5c73e6fe292,,Tenders6162aa1fe1b7f5c73e6fe12d
Tenders6162aa1fe1b7f5c73e6fe297,,Tenders6162aa1fe1b7f5c73e6fe12d
Tenders6162aa1fe1b7f5c73e6fe299,,Tenders6162aa1fe1b7f5c73e6fe12d
Tenders6162aa1fe1b7f5c73e6fe29d,,Tenders6162aa1fe1b7f5c73e6fe12d
Tenders6162aa1fe1b7f5c73e6fe2a8,,Tenders6162aa1fe1b7f5c73e6fe12d
Tenders6162aa1fe1b7f5c73e6fea13,-1.1435909337999999,Tenders6162aa1fe1b7f5c73e6fe12e
Tenders6162aa1fe1b7f5c73e6fe5c0,-1.0943302628,Tenders6162aa1fe1b7f5c73e6fe12e
Tenders6162aa1fe1b7f5c73e6fe99c,-1.0077392299999999,Tenders6162aa1fe1b7f5c73e6fe12e
GrantsGO1239,-0.7914919604999999,Tenders6162aa1fe1b7f5c73e6fe12e
Tenders6162aa1fe1b7f5c73e6fe5f2,-0.7692104936666666,Tenders6162aa1fe1b7f5c73e6fe12e
GrantsGO2507,-0.7690599009999999,Tenders6162aa1fe1b7f5c73e6fe12e
Tenders6162aa1fe1b7f5c73e6fe4a3,-0.7611226566,Tenders6162aa1fe1b7f5c73e6fe12e
Tenders6162aa1fe1b7f5c73e6fe69a,-0.7519669811999999,Tenders6162aa1fe1b7f5c73e6fe12e
Tenders6162aa1fe1b7f5c73e6fe6e9,-0.7113002554,Tenders6162aa1fe1b7f5c73e6fe12e
Tenders6162aa1fe1b7f5c73e6fe967,-0.6328940209999999,Tenders6162aa1fe1b7f5c73e6fe12e
Tenders6162aa1fe1b7f5c73e6fe357,-1.1835434255,Tenders6162aa1fe1b7f5c73e6fe12f
Tenders6162aa1fe1b7f5c73e6fe1ae,-1.1265142933333332,Tenders6162aa1fe1b7f5c73e6fe12f
Tenders6162aa1fe1b7f5c73e6fe1ad,-1.0942218413333333,Tenders6162aa1fe1b7f5c73e6fe12f
Tenders6162aa1fe1b7f5c73e6fe167,-1.06606245,Tenders6162aa1fe1b7f5c73e6fe12f
Tenders6162aa1fe1b7f5c73e6fe489,-0.80920109,Tenders6162aa1fe1b7f5c73e6fe12f
Tenders6162aa1fe1b7f5c73e6fe182,-0.7677573162499999,Tenders6162aa1fe1b7f5c73e6fe12f
Tenders6162aa1fe1b7f5c73e6fe604,-0.7589001133333333,Tenders6162aa1fe1b7f5c73e6fe12f
GrantsGO3772,-0.6821848849999999,Tenders6162aa1fe1b7f5c73e6fe12f
Tenders6162aa1fe1b7f5c73e6fe30d,-0.5293775015,Tenders6162aa1fe1b7f5c73e6fe12f
Tenders6162aa1fe1b7f5c73e6fe466,-0.5205370273333333,Tenders6162aa1fe1b7f5c73e6fe12f
GrantsGO5508,-1.1850731884999999,Tenders6162aa1fe1b7f5c73e6fe130
Tenders6162aa1fe1b7f5c73e6fe3e7,-1.1850509,Tenders6162aa1fe1b7f5c73e6fe130
GrantsGO4540,-1.1820865066666666,Tenders6162aa1fe1b7f5c73e6fe130
GrantsGO3744,-1.1775382065,Tenders6162aa1fe1b7f5c73e6fe130
GrantsGO5513,-1.172917265,Tenders6162aa1fe1b7f5c73e6fe130
