id,topic,weight
Tenders6162aa1fe1b7f5c73e6fe35a,19, 0.75736344
Tenders6162aa1fe1b7f5c73e6fe35b,0, 0.015158965
Tenders6162aa1fe1b7f5c73e6fe35b,1, 0.015158965
Tenders6162aa1fe1b7f5c73e6fe35b,2, 0.015158965
Tenders6162aa1fe1b7f5c73e6fe35b,3, 0.015158965
Tenders6162aa1fe1b7f5c73e6fe35b,4, 0.015158965
Tenders6162aa1fe1b7f5c73e6fe35b,5, 0.015158965
Tenders6162aa1fe1b7f5c73e6fe35b,6, 0.015158965
Tenders6162aa1fe1b7f5c73e6fe35b,7, 0.015158965
Tenders6162aa1fe1b7f5c73e6fe35b,8, 0.015158965
Tenders6162aa1fe1b7f5c73e6fe35b,9, 0.015158965
Tenders6162aa1fe1b7f5c73e6fe35b,10, 0.34824046
Tenders6162aa1fe1b7f5c73e6fe35b,11, 0.015158965
Tenders6162aa1fe1b7f5c73e6fe35b,12, 0.015158965
Tenders6162aa1fe1b7f5c73e6fe35b,13, 0.015158965
Tenders6162aa1fe1b7f5c73e6fe35b,14, 0.015158965
Tenders6162aa1fe1b7f5c73e6fe35b,15, 0.3485802
Tenders6162aa1fe1b7f5c73e6fe35b,16, 0.015158965
Tenders6162aa1fe1b7f5c73e6fe35b,17, 0.015158965
Tenders6162aa1fe1b7f5c73e6fe35b,18, 0.015158965
Tenders6162aa1fe1b7f5c73e6fe35b,19, 0.015158965
Tenders6162aa1fe1b7f5c73e6fe35b,20, 0.015158965
Tenders6162aa1fe1b7f5c73e6fe35b,21, 0.015158965
Tenders6162aa1fe1b7f5c73e6fe35c,15, 0.33490813
Tenders6162aa1fe1b7f5c73e6fe35c,19, 0.27049986
Tenders6162aa1fe1b7f5c73e6fe35c,20, 0.3082254
Tenders6162aa1fe1b7f5c73e6fe35d,4, 0.69288516
Tenders6162aa1fe1b7f5c73e6fe35d,8, 0.081662215
Tenders6162aa1fe1b7f5c73e6fe35d,12, 0.15901782
Tenders6162aa1fe1b7f5c73e6fe35e,9, 0.13184041
Tenders6162aa1fe1b7f5c73e6fe35e,10, 0.51370907
Tenders6162aa1fe1b7f5c73e6fe35e,17, 0.066264495
Tenders6162aa1fe1b7f5c73e6fe35e,20, 0.23699231
Tenders6162aa1fe1b7f5c73e6fe35f,1, 0.8828339
Tenders6162aa1fe1b7f5c73e6fe35f,7, 0.063689
Tenders6162aa1fe1b7f5c73e6fe360,6, 0.24436323
Tenders6162aa1fe1b7f5c73e6fe360,15, 0.366007
Tenders6162aa1fe1b7f5c73e6fe360,19, 0.3536434
Tenders6162aa1fe1b7f5c73e6fe361,19, 0.9469692
Tenders6162aa1fe1b7f5c73e6fe362,7, 0.89391965
Tenders6162aa1fe1b7f5c73e6fe363,2, 0.2599264
Tenders6162aa1fe1b7f5c73e6fe363,14, 0.6865963
Tenders6162aa1fe1b7f5c73e6fe364,6, 0.2654035
Tenders6162aa1fe1b7f5c73e6fe364,10, 0.09898074
Tenders6162aa1fe1b7f5c73e6fe364,19, 0.5816191
Tenders6162aa1fe1b7f5c73e6fe365,0, 0.2410247
Tenders6162aa1fe1b7f5c73e6fe365,10, 0.07563837
Tenders6162aa1fe1b7f5c73e6fe365,15, 0.20903952
Tenders6162aa1fe1b7f5c73e6fe365,17, 0.42882612
Tenders6162aa1fe1b7f5c73e6fe366,14, 0.64252853
Tenders6162aa1fe1b7f5c73e6fe366,15, 0.28754005
Tenders6162aa1fe1b7f5c73e6fe367,4, 0.7159053
Tenders6162aa1fe1b7f5c73e6fe367,19, 0.21416333
Tenders6162aa1fe1b7f5c73e6fe368,4, 0.7353208
Tenders6162aa1fe1b7f5c73e6fe368,8, 0.19474116
Tenders6162aa1fe1b7f5c73e6fe369,2, 0.29631227
Tenders6162aa1fe1b7f5c73e6fe369,4, 0.48973104
Tenders6162aa1fe1b7f5c73e6fe369,8, 0.15226763
Tenders6162aa1fe1b7f5c73e6fe36a,4, 0.39268228
Tenders6162aa1fe1b7f5c73e6fe36a,5, 0.32879493
Tenders6162aa1fe1b7f5c73e6fe36a,7, 0.08531023
Tenders6162aa1fe1b7f5c73e6fe36a,8, 0.13866223
Tenders6162aa1fe1b7f5c73e6fe36b,4, 0.60518056
Tenders6162aa1fe1b7f5c73e6fe36b,7, 0.12540284
Tenders6162aa1fe1b7f5c73e6fe36b,8, 0.1909007
Tenders6162aa1fe1b7f5c73e6fe36c,3, 0.095510736
Tenders6162aa1fe1b7f5c73e6fe36c,6, 0.16985385
Tenders6162aa1fe1b7f5c73e6fe36c,10, 0.6681965
Tenders6162aa1fe1b7f5c73e6fe36d,7, 0.6100464
Tenders6162aa1fe1b7f5c73e6fe36d,14, 0.30730712
Tenders6162aa1fe1b7f5c73e6fe36e,5, 0.12290067
Tenders6162aa1fe1b7f5c73e6fe36e,6, 0.07755344
Tenders6162aa1fe1b7f5c73e6fe36e,8, 0.6023883
Tenders6162aa1fe1b7f5c73e6fe36e,13, 0.14259914
Tenders6162aa1fe1b7f5c73e6fe36f,0, 0.23907338
Tenders6162aa1fe1b7f5c73e6fe36f,15, 0.25708303
Tenders6162aa1fe1b7f5c73e6fe36f,19, 0.4498391
Tenders6162aa1fe1b7f5c73e6fe370,10, 0.30328625
Tenders6162aa1fe1b7f5c73e6fe370,11, 0.33537084
Tenders6162aa1fe1b7f5c73e6fe370,18, 0.30376288
Tenders6162aa1fe1b7f5c73e6fe371,7, 0.16560799
Tenders6162aa1fe1b7f5c73e6fe371,18, 0.57069486
Tenders6162aa1fe1b7f5c73e6fe371,19, 0.20971727
Tenders6162aa1fe1b7f5c73e6fe372,10, 0.32325763
Tenders6162aa1fe1b7f5c73e6fe372,12, 0.3409104
Tenders6162aa1fe1b7f5c73e6fe372,14, 0.26939452
Tenders6162aa1fe1b7f5c73e6fe373,7, 0.6231441
Tenders6162aa1fe1b7f5c73e6fe373,8, 0.26321626
Tenders6162aa1fe1b7f5c73e6fe374,3, 0.8088305
Tenders6162aa1fe1b7f5c73e6fe375,1, 0.23730657
Tenders6162aa1fe1b7f5c73e6fe375,7, 0.56302977
Tenders6162aa1fe1b7f5c73e6fe375,21, 0.12769246
Tenders6162aa1fe1b7f5c73e6fe376,9, 0.29983243
Tenders6162aa1fe1b7f5c73e6fe376,10, 0.3356171
Tenders6162aa1fe1b7f5c73e6fe376,11, 0.17609353
Tenders6162aa1fe1b7f5c73e6fe376,18, 0.14538822
Tenders6162aa1fe1b7f5c73e6fe377,10, 0.40565947
Tenders6162aa1fe1b7f5c73e6fe377,12, 0.12527972
Tenders6162aa1fe1b7f5c73e6fe377,15, 0.40262604
Tenders6162aa1fe1b7f5c73e6fe378,1, 0.25779608
Tenders6162aa1fe1b7f5c73e6fe378,2, 0.44099665
Tenders6162aa1fe1b7f5c73e6fe378,11, 0.22923213
Tenders6162aa1fe1b7f5c73e6fe379,4, 0.7668859
Tenders6162aa1fe1b7f5c73e6fe379,8, 0.16318308
Tenders6162aa1fe1b7f5c73e6fe37a,10, 0.39633596
Tenders6162aa1fe1b7f5c73e6fe37a,14, 0.54305696
Tenders6162aa1fe1b7f5c73e6fe37b,1, 0.32037333
Tenders6162aa1fe1b7f5c73e6fe37b,6, 0.400261
Tenders6162aa1fe1b7f5c73e6fe37b,10, 0.15597963
Tenders6162aa1fe1b7f5c73e6fe37c,1, 0.24396744
Tenders6162aa1fe1b7f5c73e6fe37c,7, 0.3587372
Tenders6162aa1fe1b7f5c73e6fe37c,19, 0.33085892
Tenders6162aa1fe1b7f5c73e6fe37d,1, 0.477657
Tenders6162aa1fe1b7f5c73e6fe37d,6, 0.0956232
Tenders6162aa1fe1b7f5c73e6fe37d,21, 0.3650289
Tenders6162aa1fe1b7f5c73e6fe37e,13, 0.124803
Tenders6162aa1fe1b7f5c73e6fe37e,15, 0.82171726
Tenders6162aa1fe1b7f5c73e6fe37f,1, 0.15153508
Tenders6162aa1fe1b7f5c73e6fe37f,4, 0.28973064
Tenders6162aa1fe1b7f5c73e6fe37f,14, 0.49703506
Tenders6162aa1fe1b7f5c73e6fe380,9, 0.27105376
Tenders6162aa1fe1b7f5c73e6fe380,12, 0.38076884
Tenders6162aa1fe1b7f5c73e6fe380,18, 0.2973706
Tenders6162aa1fe1b7f5c73e6fe381,4, 0.2532481
Tenders6162aa1fe1b7f5c73e6fe381,7, 0.3961409
Tenders6162aa1fe1b7f5c73e6fe381,8, 0.19013399
Tenders6162aa1fe1b7f5c73e6fe381,16, 0.086091906
Tenders6162aa1fe1b7f5c73e6fe382,4, 0.53483814
Tenders6162aa1fe1b7f5c73e6fe382,12, 0.35151306
Tenders6162aa1fe1b7f5c73e6fe383,4, 0.7501406
Tenders6162aa1fe1b7f5c73e6fe383,8, 0.17992654
Tenders6162aa1fe1b7f5c73e6fe384,10, 0.9132225
Tenders6162aa1fe1b7f5c73e6fe385,10, 0.33325517
Tenders6162aa1fe1b7f5c73e6fe385,20, 0.1941284
Tenders6162aa1fe1b7f5c73e6fe385,21, 0.3940993
Tenders6162aa1fe1b7f5c73e6fe386,10, 0.49517334
Tenders6162aa1fe1b7f5c73e6fe386,15, 0.37495145
Tenders6162aa1fe1b7f5c73e6fe387,3, 0.45028937
Tenders6162aa1fe1b7f5c73e6fe387,11, 0.4891023
Tenders6162aa1fe1b7f5c73e6fe388,8, 0.4231453
Tenders6162aa1fe1b7f5c73e6fe388,15, 0.49420813
Tenders6162aa1fe1b7f5c73e6fe389,10, 0.35176948
Tenders6162aa1fe1b7f5c73e6fe389,18, 0.57246244
Tenders6162aa1fe1b7f5c73e6fe38a,1, 0.21377258
Tenders6162aa1fe1b7f5c73e6fe38a,17, 0.7104628
Tenders6162aa1fe1b7f5c73e6fe38b,6, 0.10573824
Tenders6162aa1fe1b7f5c73e6fe38b,15, 0.8116117
Tenders6162aa1fe1b7f5c73e6fe38c,12, 0.5643768
Tenders6162aa1fe1b7f5c73e6fe38c,18, 0.34471074
Tenders6162aa1fe1b7f5c73e6fe38d,10, 0.14191628
Tenders6162aa1fe1b7f5c73e6fe38d,12, 0.13413383
Tenders6162aa1fe1b7f5c73e6fe38d,21, 0.61597383
Tenders6162aa1fe1b7f5c73e6fe38e,4, 0.71600235
Tenders6162aa1fe1b7f5c73e6fe38e,8, 0.21406323
Tenders6162aa1fe1b7f5c73e6fe38f,8, 0.5054194
Tenders6162aa1fe1b7f5c73e6fe38f,10, 0.26486105
Tenders6162aa1fe1b7f5c73e6fe38f,12, 0.17214124
Tenders6162aa1fe1b7f5c73e6fe390,0, 0.89393425
Tenders6162aa1fe1b7f5c73e6fe391,6, 0.48409694
Tenders6162aa1fe1b7f5c73e6fe391,14, 0.43325752
Tenders6162aa1fe1b7f5c73e6fe392,1, 0.24055454
Tenders6162aa1fe1b7f5c73e6fe392,10, 0.22030038
Tenders6162aa1fe1b7f5c73e6fe392,12, 0.48156798
Tenders6162aa1fe1b7f5c73e6fe393,0, 0.267719
Tenders6162aa1fe1b7f5c73e6fe393,3, 0.6673349
Tenders6162aa1fe1b7f5c73e6fe394,18, 0.3356215
Tenders6162aa1fe1b7f5c73e6fe394,19, 0.57346755
Tenders6162aa1fe1b7f5c73e6fe395,2, 0.25652686
Tenders6162aa1fe1b7f5c73e6fe395,4, 0.6142102
Tenders6162aa1fe1b7f5c73e6fe395,8, 0.071686424
Tenders6162aa1fe1b7f5c73e6fe396,1, 0.9265592
Tenders6162aa1fe1b7f5c73e6fe397,4, 0.16297777
Tenders6162aa1fe1b7f5c73e6fe397,10, 0.13022965
Tenders6162aa1fe1b7f5c73e6fe397,18, 0.20555459
Tenders6162aa1fe1b7f5c73e6fe397,19, 0.45817322
Tenders6162aa1fe1b7f5c73e6fe398,4, 0.17831202
Tenders6162aa1fe1b7f5c73e6fe398,6, 0.045720387
Tenders6162aa1fe1b7f5c73e6fe398,18, 0.20101583
Tenders6162aa1fe1b7f5c73e6fe398,19, 0.5318861
Tenders6162aa1fe1b7f5c73e6fe399,1, 0.25804505
Tenders6162aa1fe1b7f5c73e6fe399,2, 0.44091275
Tenders6162aa1fe1b7f5c73e6fe399,11, 0.22906706
Tenders6162aa1fe1b7f5c73e6fe39a,10, 0.4713592
Tenders6162aa1fe1b7f5c73e6fe39a,11, 0.14811735
Tenders6162aa1fe1b7f5c73e6fe39a,18, 0.2725459
Tenders6162aa1fe1b7f5c73e6fe39b,5, 0.40056613
Tenders6162aa1fe1b7f5c73e6fe39b,11, 0.5167869
Tenders6162aa1fe1b7f5c73e6fe39c,6, 0.25163704
Tenders6162aa1fe1b7f5c73e6fe39c,11, 0.67260146
Tenders6162aa1fe1b7f5c73e6fe39d,6, 0.1124053
Tenders6162aa1fe1b7f5c73e6fe39d,13, 0.16590832
Tenders6162aa1fe1b7f5c73e6fe39d,15, 0.4844571
Tenders6162aa1fe1b7f5c73e6fe39d,19, 0.18609053
Tenders6162aa1fe1b7f5c73e6fe39e,0, 0.54482305
Tenders6162aa1fe1b7f5c73e6fe39e,16, 0.33111605
Tenders6162aa1fe1b7f5c73e6fe39e,21, 0.073252186
Tenders6162aa1fe1b7f5c73e6fe39f,4, 0.7693556
Tenders6162aa1fe1b7f5c73e6fe39f,8, 0.1607127
Tenders6162aa1fe1b7f5c73e6fe3a0,4, 0.76686865
Tenders6162aa1fe1b7f5c73e6fe3a0,8, 0.16320032
Tenders6162aa1fe1b7f5c73e6fe3a1,3, 0.33088756
Tenders6162aa1fe1b7f5c73e6fe3a1,21, 0.59917986
Tenders6162aa1fe1b7f5c73e6fe3a2,13, 0.5936397
Tenders6162aa1fe1b7f5c73e6fe3a2,14, 0.3457455
Tenders6162aa1fe1b7f5c73e6fe3a3,4, 0.74971324
Tenders6162aa1fe1b7f5c73e6fe3a3,8, 0.1745284
Tenders6162aa1fe1b7f5c73e6fe3a4,17, 0.34354383
Tenders6162aa1fe1b7f5c73e6fe3a4,19, 0.59151965
Tenders6162aa1fe1b7f5c73e6fe3a5,0, 0.43211624
Tenders6162aa1fe1b7f5c73e6fe3a5,13, 0.49211547
Tenders6162aa1fe1b7f5c73e6fe3a6,11, 0.7012209
Tenders6162aa1fe1b7f5c73e6fe3a6,14, 0.09107108
Tenders6162aa1fe1b7f5c73e6fe3a6,16, 0.12133794
Tenders6162aa1fe1b7f5c73e6fe3a7,2, 0.16176558
Tenders6162aa1fe1b7f5c73e6fe3a7,8, 0.29636648
Tenders6162aa1fe1b7f5c73e6fe3a7,10, 0.39813054
Tenders6162aa1fe1b7f5c73e6fe3a7,20, 0.085289754
Tenders6162aa1fe1b7f5c73e6fe3a8,6, 0.1610996
Tenders6162aa1fe1b7f5c73e6fe3a8,17, 0.6873751
Tenders6162aa1fe1b7f5c73e6fe3a9,8, 0.6299056
Tenders6162aa1fe1b7f5c73e6fe3a9,19, 0.29433528
Tenders6162aa1fe1b7f5c73e6fe3aa,8, 0.2622494
Tenders6162aa1fe1b7f5c73e6fe3aa,13, 0.6367312
Tenders6162aa1fe1b7f5c73e6fe3ab,4, 0.44127825
Tenders6162aa1fe1b7f5c73e6fe3ab,10, 0.27620304
Tenders6162aa1fe1b7f5c73e6fe3ab,19, 0.22853926
Tenders6162aa1fe1b7f5c73e6fe3ac,4, 0.28334653
Tenders6162aa1fe1b7f5c73e6fe3ac,6, 0.18604186
Tenders6162aa1fe1b7f5c73e6fe3ac,8, 0.33421165
Tenders6162aa1fe1b7f5c73e6fe3ac,10, 0.13793
Tenders6162aa1fe1b7f5c73e6fe3ad,17, 0.9204505
Tenders6162aa1fe1b7f5c73e6fe3ae,10, 0.84090775
Tenders6162aa1fe1b7f5c73e6fe3af,4, 0.44723842
Tenders6162aa1fe1b7f5c73e6fe3af,8, 0.14043778
Tenders6162aa1fe1b7f5c73e6fe3af,13, 0.3547468
Tenders6162aa1fe1b7f5c73e6fe3b0,6, 0.29660475
Tenders6162aa1fe1b7f5c73e6fe3b0,21, 0.65288717
Tenders6162aa1fe1b7f5c73e6fe3b1,0, 0.2677189
Tenders6162aa1fe1b7f5c73e6fe3b1,3, 0.66733503
Tenders6162aa1fe1b7f5c73e6fe3b2,4, 0.309238
Tenders6162aa1fe1b7f5c73e6fe3b2,10, 0.23719135
Tenders6162aa1fe1b7f5c73e6fe3b2,18, 0.39187342
Tenders6162aa1fe1b7f5c73e6fe3b3,12, 0.4123696
Tenders6162aa1fe1b7f5c73e6fe3b3,19, 0.5270219
Tenders6162aa1fe1b7f5c73e6fe3b4,6, 0.09500151
Tenders6162aa1fe1b7f5c73e6fe3b4,8, 0.82234985
Tenders6162aa1fe1b7f5c73e6fe3b5,1, 0.2574932
Tenders6162aa1fe1b7f5c73e6fe3b5,2, 0.44109923
Tenders6162aa1fe1b7f5c73e6fe3b5,11, 0.22943245
Tenders6162aa1fe1b7f5c73e6fe3b6,5, 0.2844065
Tenders6162aa1fe1b7f5c73e6fe3b6,7, 0.1842687
Tenders6162aa1fe1b7f5c73e6fe3b6,8, 0.14214264
Tenders6162aa1fe1b7f5c73e6fe3b6,16, 0.33463266
Tenders6162aa1fe1b7f5c73e6fe3b7,4, 0.6981505
Tenders6162aa1fe1b7f5c73e6fe3b7,8, 0.21093944
Tenders6162aa1fe1b7f5c73e6fe3b8,4, 0.58841366
Tenders6162aa1fe1b7f5c73e6fe3b8,10, 0.2089596
Tenders6162aa1fe1b7f5c73e6fe3b8,19, 0.12410602
Tenders6162aa1fe1b7f5c73e6fe3b9,8, 0.21341059
Tenders6162aa1fe1b7f5c73e6fe3b9,15, 0.16169438
Tenders6162aa1fe1b7f5c73e6fe3b9,19, 0.5709103
Tenders6162aa1fe1b7f5c73e6fe3ba,4, 0.84847003
Tenders6162aa1fe1b7f5c73e6fe3ba,8, 0.08159883
Tenders6162aa1fe1b7f5c73e6fe3bb,8, 0.25316268
Tenders6162aa1fe1b7f5c73e6fe3bb,10, 0.6331994
Tenders6162aa1fe1b7f5c73e6fe3bc,4, 0.6922006
Tenders6162aa1fe1b7f5c73e6fe3bc,5, 0.09234761
Tenders6162aa1fe1b7f5c73e6fe3bc,8, 0.15375687
Tenders6162aa1fe1b7f5c73e6fe3bd,0, 0.24476914
Tenders6162aa1fe1b7f5c73e6fe3bd,1, 0.278718
Tenders6162aa1fe1b7f5c73e6fe3bd,7, 0.24337326
Tenders6162aa1fe1b7f5c73e6fe3bd,18, 0.17019048
Tenders6162aa1fe1b7f5c73e6fe3be,3, 0.22044972
Tenders6162aa1fe1b7f5c73e6fe3be,6, 0.07061724
Tenders6162aa1fe1b7f5c73e6fe3be,10, 0.6472402
Tenders6162aa1fe1b7f5c73e6fe3bf,6, 0.3028768
Tenders6162aa1fe1b7f5c73e6fe3bf,19, 0.6365164
Tenders6162aa1fe1b7f5c73e6fe3c0,4, 0.12388498
Tenders6162aa1fe1b7f5c73e6fe3c0,12, 0.7934576
Tenders6162aa1fe1b7f5c73e6fe3c1,6, 0.42512769
Tenders6162aa1fe1b7f5c73e6fe3c1,14, 0.42334437
Tenders6162aa1fe1b7f5c73e6fe3c2,0, 0.9265721
Tenders6162aa1fe1b7f5c73e6fe3c3,1, 0.24403487
Tenders6162aa1fe1b7f5c73e6fe3c3,6, 0.12603271
Tenders6162aa1fe1b7f5c73e6fe3c3,19, 0.26997548
Tenders6162aa1fe1b7f5c73e6fe3c3,20, 0.31904545
Tenders6162aa1fe1b7f5c73e6fe3c4,14, 0.13474022
Tenders6162aa1fe1b7f5c73e6fe3c4,15, 0.4436232
Tenders6162aa1fe1b7f5c73e6fe3c4,16, 0.36405414
Tenders6162aa1fe1b7f5c73e6fe3c5,16, 0.22313744
Tenders6162aa1fe1b7f5c73e6fe3c5,19, 0.6632209
Tenders6162aa1fe1b7f5c73e6fe3c6,10, 0.25973284
Tenders6162aa1fe1b7f5c73e6fe3c6,19, 0.6392509
Tenders6162aa1fe1b7f5c73e6fe3c7,1, 0.39764813
Tenders6162aa1fe1b7f5c73e6fe3c7,3, 0.1124075
Tenders6162aa1fe1b7f5c73e6fe3c7,19, 0.44881767
Tenders6162aa1fe1b7f5c73e6fe3c8,0, 0.3921021
Tenders6162aa1fe1b7f5c73e6fe3c8,1, 0.55442023
Tenders6162aa1fe1b7f5c73e6fe3c9,10, 0.3361517
Tenders6162aa1fe1b7f5c73e6fe3c9,12, 0.14489782
Tenders6162aa1fe1b7f5c73e6fe3c9,19, 0.46814722
Tenders6162aa1fe1b7f5c73e6fe3ca,19, 0.23885958
Tenders6162aa1fe1b7f5c73e6fe3ca,21, 0.69120985
Tenders6162aa1fe1b7f5c73e6fe3cb,2, 0.16815293
Tenders6162aa1fe1b7f5c73e6fe3cb,7, 0.18887128
Tenders6162aa1fe1b7f5c73e6fe3cb,10, 0.42135742
Tenders6162aa1fe1b7f5c73e6fe3cb,20, 0.17615497
Tenders6162aa1fe1b7f5c73e6fe3cc,16, 0.7636659
Tenders6162aa1fe1b7f5c73e6fe3cc,21, 0.14542194
Tenders6162aa1fe1b7f5c73e6fe3cd,4, 0.36928076
Tenders6162aa1fe1b7f5c73e6fe3cd,5, 0.09537309
Tenders6162aa1fe1b7f5c73e6fe3cd,7, 0.31246877
Tenders6162aa1fe1b7f5c73e6fe3cd,8, 0.15993415
Tenders6162aa1fe1b7f5c73e6fe3ce,5, 0.42870897
Tenders6162aa1fe1b7f5c73e6fe3ce,10, 0.053592823
Tenders6162aa1fe1b7f5c73e6fe3ce,19, 0.47450835
Tenders6162aa1fe1b7f5c73e6fe3cf,4, 0.60516566
Tenders6162aa1fe1b7f5c73e6fe3cf,7, 0.12542571
Tenders6162aa1fe1b7f5c73e6fe3cf,8, 0.1908927
Tenders6162aa1fe1b7f5c73e6fe3d0,12, 0.07658274
Tenders6162aa1fe1b7f5c73e6fe3d0,19, 0.46178392
Tenders6162aa1fe1b7f5c73e6fe3d0,21, 0.41082942
Tenders6162aa1fe1b7f5c73e6fe3d1,1, 0.09705167
Tenders6162aa1fe1b7f5c73e6fe3d1,10, 0.22613296
Tenders6162aa1fe1b7f5c73e6fe3d1,13, 0.19954556
Tenders6162aa1fe1b7f5c73e6fe3d1,16, 0.4382902
Tenders6162aa1fe1b7f5c73e6fe3d2,1, 0.74438196
Tenders6162aa1fe1b7f5c73e6fe3d2,6, 0.09339603
Tenders6162aa1fe1b7f5c73e6fe3d2,15, 0.09576428
Tenders6162aa1fe1b7f5c73e6fe3d3,19, 0.91322255
Tenders6162aa1fe1b7f5c73e6fe3d4,0, 0.52582073
Tenders6162aa1fe1b7f5c73e6fe3d4,7, 0.14658156
Tenders6162aa1fe1b7f5c73e6fe3d4,12, 0.24121885
Tenders6162aa1fe1b7f5c73e6fe3d5,4, 0.28456742
Tenders6162aa1fe1b7f5c73e6fe3d5,8, 0.3623538
Tenders6162aa1fe1b7f5c73e6fe3d5,18, 0.2450889
Tenders6162aa1fe1b7f5c73e6fe3d6,4, 0.8484713
Tenders6162aa1fe1b7f5c73e6fe3d6,8, 0.08159787
Tenders6162aa1fe1b7f5c73e6fe3d7,3, 0.38421693
Tenders6162aa1fe1b7f5c73e6fe3d7,10, 0.18598188
Tenders6162aa1fe1b7f5c73e6fe3d7,21, 0.35127077
Tenders6162aa1fe1b7f5c73e6fe3d8,2, 0.5190351
Tenders6162aa1fe1b7f5c73e6fe3d8,4, 0.12007988
Tenders6162aa1fe1b7f5c73e6fe3d8,12, 0.30690047
Tenders6162aa1fe1b7f5c73e6fe3d9,2, 0.2964769
Tenders6162aa1fe1b7f5c73e6fe3d9,4, 0.48957595
Tenders6162aa1fe1b7f5c73e6fe3d9,8, 0.15225811
Tenders6162aa1fe1b7f5c73e6fe3da,4, 0.7497084
Tenders6162aa1fe1b7f5c73e6fe3da,8, 0.17453322
Tenders6162aa1fe1b7f5c73e6fe3db,4, 0.74971324
Tenders6162aa1fe1b7f5c73e6fe3db,8, 0.17452843
Tenders6162aa1fe1b7f5c73e6fe3dc,10, 0.5144751
Tenders6162aa1fe1b7f5c73e6fe3dc,11, 0.11225347
Tenders6162aa1fe1b7f5c73e6fe3dc,12, 0.14429365
Tenders6162aa1fe1b7f5c73e6fe3dc,16, 0.17442003
Tenders6162aa1fe1b7f5c73e6fe3dd,6, 0.12358488
Tenders6162aa1fe1b7f5c73e6fe3dd,10, 0.31116605
Tenders6162aa1fe1b7f5c73e6fe3dd,13, 0.10557906
Tenders6162aa1fe1b7f5c73e6fe3dd,19, 0.4115215
Tenders6162aa1fe1b7f5c73e6fe3de,4, 0.6632722
Tenders6162aa1fe1b7f5c73e6fe3de,8, 0.23571664
Tenders6162aa1fe1b7f5c73e6fe3df,7, 0.40515205
Tenders6162aa1fe1b7f5c73e6fe3df,10, 0.115757436
Tenders6162aa1fe1b7f5c73e6fe3df,15, 0.38307816
Tenders6162aa1fe1b7f5c73e6fe3e0,14, 0.45649886
Tenders6162aa1fe1b7f5c73e6fe3e0,19, 0.46774194
Tenders6162aa1fe1b7f5c73e6fe3e1,10, 0.47150305
Tenders6162aa1fe1b7f5c73e6fe3e1,18, 0.2166577
Tenders6162aa1fe1b7f5c73e6fe3e1,19, 0.26103535
Tenders6162aa1fe1b7f5c73e6fe3e2,2, 0.2563595
Tenders6162aa1fe1b7f5c73e6fe3e2,4, 0.614378
Tenders6162aa1fe1b7f5c73e6fe3e2,8, 0.07168601
Tenders6162aa1fe1b7f5c73e6fe3e3,4, 0.26862764
Tenders6162aa1fe1b7f5c73e6fe3e3,6, 0.4036073
Tenders6162aa1fe1b7f5c73e6fe3e3,8, 0.23180385
Tenders6162aa1fe1b7f5c73e6fe3e4,0, 0.21830885
Tenders6162aa1fe1b7f5c73e6fe3e4,3, 0.69076294
Tenders6162aa1fe1b7f5c73e6fe3e5,4, 0.49771255
Tenders6162aa1fe1b7f5c73e6fe3e5,8, 0.15068412
Tenders6162aa1fe1b7f5c73e6fe3e5,21, 0.28991166
Tenders6162aa1fe1b7f5c73e6fe3e6,4, 0.4591152
Tenders6162aa1fe1b7f5c73e6fe3e6,10, 0.2266701
Tenders6162aa1fe1b7f5c73e6fe3e6,19, 0.2566367
Tenders6162aa1fe1b7f5c73e6fe3e7,14, 0.7687517
Tenders6162aa1fe1b7f5c73e6fe3e7,15, 0.12232186
Tenders6162aa1fe1b7f5c73e6fe3e7,19, 0.060944304
Tenders6162aa1fe1b7f5c73e6fe3e8,10, 0.13269095
Tenders6162aa1fe1b7f5c73e6fe3e8,19, 0.8138318
Tenders6162aa1fe1b7f5c73e6fe3e9,6, 0.61046076
Tenders6162aa1fe1b7f5c73e6fe3e9,8, 0.27589506
Tenders6162aa1fe1b7f5c73e6fe3ea,2, 0.66736466
Tenders6162aa1fe1b7f5c73e6fe3ea,11, 0.20274475
Tenders6162aa1fe1b7f5c73e6fe3eb,7, 0.54584855
Tenders6162aa1fe1b7f5c73e6fe3eb,8, 0.2337648
Tenders6162aa1fe1b7f5c73e6fe3eb,16, 0.12442155
Tenders6162aa1fe1b7f5c73e6fe3ec,3, 0.05850531
Tenders6162aa1fe1b7f5c73e6fe3ec,6, 0.40114155
Tenders6162aa1fe1b7f5c73e6fe3ec,19, 0.49716744
Tenders6162aa1fe1b7f5c73e6fe3ed,2, 0.3113423
Tenders6162aa1fe1b7f5c73e6fe3ed,5, 0.23925202
Tenders6162aa1fe1b7f5c73e6fe3ed,7, 0.26400298
Tenders6162aa1fe1b7f5c73e6fe3ed,10, 0.08000403
Tenders6162aa1fe1b7f5c73e6fe3ed,15, 0.045912787
Tenders6162aa1fe1b7f5c73e6fe3ee,8, 0.18583967
Tenders6162aa1fe1b7f5c73e6fe3ee,10, 0.3026129
Tenders6162aa1fe1b7f5c73e6fe3ee,16, 0.43302867
Tenders6162aa1fe1b7f5c73e6fe3ef,4, 0.6120131
Tenders6162aa1fe1b7f5c73e6fe3ef,18, 0.33116683
