Staff ID,value,Weight
Canberra00265,DIVISION 21 HISTORY AND ARCHAEOLOGY,1.1400000000000001
Canberra00030,DIVISION 24 OTHERS(IRRELEVANT),1.1400000000000001
Canberra00373,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,1.1400000000000001
Canberra00041,DIVISION 21 HISTORY AND ARCHAEOLOGY,1.14
Canberra00029,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,1.14
Canberra00300,DIVISION 21 HISTORY AND ARCHAEOLOGY,1.14
Canberra00430,DIVISION 06 BIOLOGICAL SCIENCES,1.14
Canberra00175,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,1.1300000000000001
Canberra00427,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",1.1300000000000001
Canberra00411,DIVISION 12 BUILT ENVIRONMENT AND DESIGN,1.1300000000000001
Canberra00091,DIVISION 24 OTHERS(IRRELEVANT),1.13
Canberra00270,DIVISION 21 HISTORY AND ARCHAEOLOGY,1.13
Canberra00023,DIVISION 06 BIOLOGICAL SCIENCES,1.13
Canberra00272,DIVISION 16 STUDIES IN HUMAN SOCIETY,1.13
Canberra00059,DIVISION 11 MEDICAL AND HEALTH SCIENCES,1.13
Canberra00303,DIVISION 01 MATHEMATICAL SCIENCES,1.13
Canberra00434,DIVISION 21 HISTORY AND ARCHAEOLOGY,1.12
Canberra00395,DIVISION 23 OTHERS(RELEVANT),1.12
Canberra00387,DIVISION 06 BIOLOGICAL SCIENCES,1.12
Canberra00195,DIVISION 16 STUDIES IN HUMAN SOCIETY,1.12
Canberra00095,DIVISION 09 ENGINEERING,1.12
Canberra00130,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,1.12
Canberra00323,DIVISION 13 EDUCATION,1.1199999999999999
Canberra00250,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.1199999999999999
Canberra00342,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.1199999999999999
Canberra00087,DIVISION 06 BIOLOGICAL SCIENCES,1.1199999999999999
Canberra00434,DIVISION 14 ECONOMICS,1.11
Canberra00367,DIVISION 13 EDUCATION,1.11
Canberra00411,DIVISION 09 ENGINEERING,1.11
Canberra00124,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,1.11
Canberra00124,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",1.11
Canberra00228,DIVISION 01 MATHEMATICAL SCIENCES,1.11
Canberra00336,DIVISION 04 EARTH SCIENCES,1.11
Canberra00149,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.11
Canberra00309,DIVISION 21 HISTORY AND ARCHAEOLOGY,1.11
Canberra00148,DIVISION 23 OTHERS(RELEVANT),1.1099999999999999
Canberra00087,DIVISION 18 LAW AND LEGAL STUDIES,1.1099999999999999
Canberra00289,DIVISION 12 BUILT ENVIRONMENT AND DESIGN,1.1099999999999999
Canberra00324,DIVISION 16 STUDIES IN HUMAN SOCIETY,1.1099999999999999
Canberra00284,DIVISION 03 CHEMICAL SCIENCES,1.1099999999999999
Canberra00238,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.1
Canberra00294,DIVISION 16 STUDIES IN HUMAN SOCIETY,1.1
Canberra00264,DIVISION 16 STUDIES IN HUMAN SOCIETY,1.1
Canberra00318,DIVISION 23 OTHERS(RELEVANT),1.1
Canberra00428,DIVISION 01 MATHEMATICAL SCIENCES,1.1
Canberra00360,DIVISION 03 CHEMICAL SCIENCES,1.1
Canberra00228,DIVISION 03 CHEMICAL SCIENCES,1.1
Canberra00333,DIVISION 14 ECONOMICS,1.1
Canberra00048,DIVISION 01 MATHEMATICAL SCIENCES,1.1
Canberra00139,DIVISION 13 EDUCATION,1.1
Canberra00115,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,1.0999999999999999
Canberra00342,DIVISION 14 ECONOMICS,1.0999999999999999
Canberra00276,DIVISION 13 EDUCATION,1.09
Canberra00127,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,1.09
Canberra00233,DIVISION 23 OTHERS(RELEVANT),1.09
Canberra00189,DIVISION 03 CHEMICAL SCIENCES,1.09
Canberra00265,DIVISION 11 MEDICAL AND HEALTH SCIENCES,1.09
Canberra00399,DIVISION 21 HISTORY AND ARCHAEOLOGY,1.09
Canberra00281,DIVISION 06 BIOLOGICAL SCIENCES,1.09
Canberra00415,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.09
Canberra00117,DIVISION 23 OTHERS(RELEVANT),1.09
Canberra00287,DIVISION 02 PHYSICAL SCIENCES,1.09
Canberra00258,DIVISION 09 ENGINEERING,1.09
Canberra00329,DIVISION 06 BIOLOGICAL SCIENCES,1.09
Canberra00156,DIVISION 12 BUILT ENVIRONMENT AND DESIGN,1.09
Canberra00093,DIVISION 14 ECONOMICS,1.09
Canberra00281,DIVISION 02 PHYSICAL SCIENCES,1.09
Canberra00093,DIVISION 06 BIOLOGICAL SCIENCES,1.09
Canberra00189,DIVISION 10 TECHNOLOGY,1.09
Canberra00315,DIVISION 21 HISTORY AND ARCHAEOLOGY,1.09
Canberra00008,DIVISION 02 PHYSICAL SCIENCES,1.09
Canberra00317,DIVISION 02 PHYSICAL SCIENCES,1.0899999999999999
Canberra00152,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.0899999999999999
Canberra00237,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,1.0899999999999999
Canberra00291,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",1.0899999999999999
Canberra00336,DIVISION 22 PHILOSOPHY AND RELIGIOUS STUDIES,1.0899999999999999
Canberra00059,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,1.0899999999999999
Canberra00294,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,1.08
Canberra00241,DIVISION 23 OTHERS(RELEVANT),1.08
Canberra00410,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,1.08
Canberra00256,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.08
Canberra00415,DIVISION 21 HISTORY AND ARCHAEOLOGY,1.08
Canberra00029,DIVISION 02 PHYSICAL SCIENCES,1.08
Canberra00415,DIVISION 22 PHILOSOPHY AND RELIGIOUS STUDIES,1.08
Canberra00041,DIVISION 06 BIOLOGICAL SCIENCES,1.08
Canberra00289,DIVISION 10 TECHNOLOGY,1.08
Canberra00289,DIVISION 09 ENGINEERING,1.08
Canberra00287,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,1.08
Canberra00157,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,1.08
Canberra00133,DIVISION 21 HISTORY AND ARCHAEOLOGY,1.08
Canberra00367,DIVISION 23 OTHERS(RELEVANT),1.08
Canberra00383,DIVISION 16 STUDIES IN HUMAN SOCIETY,1.08
Canberra00082,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,1.08
Canberra00188,DIVISION 24 OTHERS(IRRELEVANT),1.08
Canberra00381,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,1.08
Canberra00012,DIVISION 13 EDUCATION,1.08
Canberra00382,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,1.08
Canberra00013,DIVISION 11 MEDICAL AND HEALTH SCIENCES,1.08
Canberra00069,DIVISION 14 ECONOMICS,1.08
Canberra00081,DIVISION 12 BUILT ENVIRONMENT AND DESIGN,1.08
Canberra00027,DIVISION 11 MEDICAL AND HEALTH SCIENCES,1.07
Canberra00265,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,1.07
Canberra00221,DIVISION 02 PHYSICAL SCIENCES,1.07
Canberra00392,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,1.07
Canberra00419,DIVISION 02 PHYSICAL SCIENCES,1.07
Canberra00324,DIVISION 13 EDUCATION,1.07
Canberra00142,DIVISION 23 OTHERS(RELEVANT),1.07
Canberra00277,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,1.07
Canberra00350,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,1.07
Canberra00350,DIVISION 11 MEDICAL AND HEALTH SCIENCES,1.07
Canberra00248,DIVISION 23 OTHERS(RELEVANT),1.07
Canberra00192,DIVISION 21 HISTORY AND ARCHAEOLOGY,1.07
Canberra00159,DIVISION 13 EDUCATION,1.0699999999999998
Canberra00149,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",1.0699999999999998
Canberra00076,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,1.06
Canberra00112,DIVISION 11 MEDICAL AND HEALTH SCIENCES,1.06
Canberra00093,DIVISION 02 PHYSICAL SCIENCES,1.06
Canberra00123,DIVISION 12 BUILT ENVIRONMENT AND DESIGN,1.06
Canberra00353,DIVISION 06 BIOLOGICAL SCIENCES,1.06
Canberra00291,DIVISION 06 BIOLOGICAL SCIENCES,1.06
Canberra00069,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.06
Canberra00201,DIVISION 21 HISTORY AND ARCHAEOLOGY,1.06
Canberra00248,DIVISION 21 HISTORY AND ARCHAEOLOGY,1.06
Canberra00380,DIVISION 02 PHYSICAL SCIENCES,1.06
Canberra00401,DIVISION 13 EDUCATION,1.06
Canberra00228,DIVISION 18 LAW AND LEGAL STUDIES,1.06
Canberra00055,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",1.06
Canberra00411,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,1.06
Canberra00114,DIVISION 23 OTHERS(RELEVANT),1.06
Canberra00270,DIVISION 02 PHYSICAL SCIENCES,1.05
Canberra00023,DIVISION 05 ENVIRONMENTAL SCIENCES,1.05
Canberra00010,DIVISION 21 HISTORY AND ARCHAEOLOGY,1.05
Canberra00317,DIVISION 11 MEDICAL AND HEALTH SCIENCES,1.05
Canberra00120,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,1.05
Canberra00421,DIVISION 16 STUDIES IN HUMAN SOCIETY,1.05
Canberra00337,DIVISION 06 BIOLOGICAL SCIENCES,1.05
Canberra00275,DIVISION 10 TECHNOLOGY,1.05
Canberra00275,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",1.05
Canberra00343,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.05
Canberra00220,DIVISION 09 ENGINEERING,1.05
Canberra00432,DIVISION 11 MEDICAL AND HEALTH SCIENCES,1.05
Canberra00220,DIVISION 10 TECHNOLOGY,1.05
Canberra00432,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,1.05
Canberra00424,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,1.05
Canberra00177,DIVISION 11 MEDICAL AND HEALTH SCIENCES,1.05
Canberra00304,DIVISION 21 HISTORY AND ARCHAEOLOGY,1.05
Canberra00354,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,1.05
Canberra00125,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.05
Canberra00027,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,1.05
Canberra00410,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,1.05
Canberra00310,DIVISION 06 BIOLOGICAL SCIENCES,1.0499999999999998
Canberra00077,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,1.04
Canberra00047,DIVISION 16 STUDIES IN HUMAN SOCIETY,1.04
Canberra00167,DIVISION 13 EDUCATION,1.04
Canberra00077,DIVISION 21 HISTORY AND ARCHAEOLOGY,1.04
Canberra00360,DIVISION 11 MEDICAL AND HEALTH SCIENCES,1.04
Canberra00292,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",1.04
Canberra00188,DIVISION 14 ECONOMICS,1.04
Canberra00292,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,1.04
Canberra00195,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,1.04
Canberra00111,DIVISION 21 HISTORY AND ARCHAEOLOGY,1.04
Canberra00412,DIVISION 24 OTHERS(IRRELEVANT),1.04
Canberra00213,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,1.04
Canberra00115,DIVISION 04 EARTH SCIENCES,1.04
Canberra00171,DIVISION 13 EDUCATION,1.04
Canberra00022,DIVISION 12 BUILT ENVIRONMENT AND DESIGN,1.04
Canberra00395,DIVISION 10 TECHNOLOGY,1.04
Canberra00087,DIVISION 12 BUILT ENVIRONMENT AND DESIGN,1.04
Canberra00172,DIVISION 13 EDUCATION,1.04
Canberra00104,DIVISION 21 HISTORY AND ARCHAEOLOGY,1.03
Canberra00317,DIVISION 06 BIOLOGICAL SCIENCES,1.03
Canberra00372,DIVISION 16 STUDIES IN HUMAN SOCIETY,1.03
Canberra00104,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",1.03
Canberra00104,DIVISION 16 STUDIES IN HUMAN SOCIETY,1.03
Canberra00329,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",1.03
Canberra00336,DIVISION 21 HISTORY AND ARCHAEOLOGY,1.03
Canberra00128,DIVISION 09 ENGINEERING,1.03
Canberra00292,DIVISION 24 OTHERS(IRRELEVANT),1.03
Canberra00439,DIVISION 24 OTHERS(IRRELEVANT),1.02
Canberra00380,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,1.02
Canberra00056,DIVISION 05 ENVIRONMENTAL SCIENCES,1.02
Canberra00035,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,1.02
Canberra00114,DIVISION 05 ENVIRONMENTAL SCIENCES,1.02
Canberra00243,DIVISION 14 ECONOMICS,1.02
Canberra00299,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.02
Canberra00136,DIVISION 02 PHYSICAL SCIENCES,1.02
Canberra00174,DIVISION 14 ECONOMICS,1.02
Canberra00120,DIVISION 21 HISTORY AND ARCHAEOLOGY,1.02
Canberra00392,DIVISION 21 HISTORY AND ARCHAEOLOGY,1.02
Canberra00013,DIVISION 23 OTHERS(RELEVANT),1.02
Canberra00284,DIVISION 02 PHYSICAL SCIENCES,1.0100000000000002
Canberra00102,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.01
Canberra00311,DIVISION 21 HISTORY AND ARCHAEOLOGY,1.01
Canberra00076,DIVISION 14 ECONOMICS,1.01
Canberra00311,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",1.01
Canberra00311,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,1.01
Canberra00284,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",1.01
Canberra00300,DIVISION 24 OTHERS(IRRELEVANT),1.01
Canberra00169,DIVISION 12 BUILT ENVIRONMENT AND DESIGN,1.01
Canberra00009,DIVISION 23 OTHERS(RELEVANT),1.01
Canberra00280,DIVISION 21 HISTORY AND ARCHAEOLOGY,1.01
Canberra00114,DIVISION 04 EARTH SCIENCES,1.01
Canberra00215,DIVISION 21 HISTORY AND ARCHAEOLOGY,1.01
Canberra00127,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,1.01
Canberra00368,DIVISION 23 OTHERS(RELEVANT),1.01
Canberra00181,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,1.01
Canberra00289,DIVISION 01 MATHEMATICAL SCIENCES,1.01
Canberra00233,DIVISION 06 BIOLOGICAL SCIENCES,1.01
Canberra00337,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,1.0
Canberra00337,DIVISION 04 EARTH SCIENCES,1.0
Canberra00263,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",1.0
Canberra00037,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,1.0
Canberra00306,DIVISION 23 OTHERS(RELEVANT),1.0
Canberra00339,DIVISION 09 ENGINEERING,1.0
Canberra00145,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,1.0
Canberra00154,DIVISION 09 ENGINEERING,1.0
Canberra00012,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,1.0
Canberra00394,DIVISION 23 OTHERS(RELEVANT),1.0
Canberra00151,DIVISION 09 ENGINEERING,1.0
Canberra00254,DIVISION 12 BUILT ENVIRONMENT AND DESIGN,1.0
Canberra00073,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,1.0
Canberra00074,DIVISION 06 BIOLOGICAL SCIENCES,1.0
Canberra00095,DIVISION 16 STUDIES IN HUMAN SOCIETY,1.0
Canberra00036,DIVISION 09 ENGINEERING,1.0
Canberra00288,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",1.0
Canberra00235,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,1.0
Canberra00118,DIVISION 13 EDUCATION,1.0
Canberra00014,DIVISION 13 EDUCATION,1.0
Canberra00019,DIVISION 21 HISTORY AND ARCHAEOLOGY,1.0
Canberra00152,DIVISION 23 OTHERS(RELEVANT),1.0
Canberra00151,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.0
Canberra00386,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,1.0
Canberra00116,DIVISION 10 TECHNOLOGY,1.0
Canberra00005,DIVISION 01 MATHEMATICAL SCIENCES,1.0
Canberra00193,DIVISION 23 OTHERS(RELEVANT),1.0
Canberra00446,DIVISION 09 ENGINEERING,1.0
Canberra00154,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,1.0
Canberra00193,DIVISION 13 EDUCATION,1.0
Canberra00295,DIVISION 21 HISTORY AND ARCHAEOLOGY,1.0
Canberra00339,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,1.0
Canberra00055,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,1.0
Canberra00108,DIVISION 23 OTHERS(RELEVANT),1.0
Canberra00097,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,1.0
Canberra00178,DIVISION 13 EDUCATION,1.0
Canberra00015,DIVISION 13 EDUCATION,1.0
Canberra00379,DIVISION 09 ENGINEERING,1.0
Canberra00023,DIVISION 11 MEDICAL AND HEALTH SCIENCES,1.0
Canberra00271,DIVISION 24 OTHERS(IRRELEVANT),1.0
Canberra00134,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,1.0
Canberra00271,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",1.0
Canberra00134,DIVISION 11 MEDICAL AND HEALTH SCIENCES,1.0
Canberra00271,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,1.0
Canberra00106,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,1.0
Canberra00320,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.0
Canberra00023,DIVISION 02 PHYSICAL SCIENCES,1.0
Canberra00440,DIVISION 09 ENGINEERING,1.0
Canberra00079,DIVISION 04 EARTH SCIENCES,1.0
Canberra00325,DIVISION 10 TECHNOLOGY,1.0
Canberra00133,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,1.0
Canberra00321,DIVISION 06 BIOLOGICAL SCIENCES,1.0
Canberra00182,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,1.0
Canberra00075,DIVISION 16 STUDIES IN HUMAN SOCIETY,1.0
Canberra00279,DIVISION 10 TECHNOLOGY,1.0
Canberra00325,DIVISION 09 ENGINEERING,1.0
Canberra00279,DIVISION 09 ENGINEERING,1.0
Canberra00354,DIVISION 18 LAW AND LEGAL STUDIES,1.0
Canberra00136,DIVISION 05 ENVIRONMENTAL SCIENCES,1.0
Canberra00446,DIVISION 10 TECHNOLOGY,1.0
Canberra00089,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,1.0
Canberra00222,DIVISION 22 PHILOSOPHY AND RELIGIOUS STUDIES,1.0
Canberra00347,DIVISION 11 MEDICAL AND HEALTH SCIENCES,1.0
Canberra00227,DIVISION 04 EARTH SCIENCES,1.0
Canberra00187,DIVISION 11 MEDICAL AND HEALTH SCIENCES,1.0
Canberra00106,DIVISION 06 BIOLOGICAL SCIENCES,1.0
Canberra00441,DIVISION 09 ENGINEERING,1.0
Canberra00155,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,1.0
Canberra00151,DIVISION 03 CHEMICAL SCIENCES,1.0
Canberra00231,DIVISION 04 EARTH SCIENCES,1.0
Canberra00342,DIVISION 09 ENGINEERING,1.0
Canberra00231,DIVISION 03 CHEMICAL SCIENCES,1.0
Canberra00331,DIVISION 05 ENVIRONMENTAL SCIENCES,1.0
Canberra00380,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,1.0
Canberra00428,DIVISION 22 PHILOSOPHY AND RELIGIOUS STUDIES,1.0
Canberra00378,DIVISION 16 STUDIES IN HUMAN SOCIETY,1.0
Canberra00408,DIVISION 06 BIOLOGICAL SCIENCES,1.0
Canberra00282,DIVISION 09 ENGINEERING,1.0
Canberra00407,DIVISION 24 OTHERS(IRRELEVANT),1.0
Canberra00359,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,1.0
Canberra00234,DIVISION 06 BIOLOGICAL SCIENCES,1.0
Canberra00073,DIVISION 13 EDUCATION,1.0
Canberra00182,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",1.0
Canberra00228,DIVISION 10 TECHNOLOGY,1.0
Canberra00339,DIVISION 10 TECHNOLOGY,1.0
Canberra00132,DIVISION 23 OTHERS(RELEVANT),0.9900000000000001
Canberra00178,DIVISION 05 ENVIRONMENTAL SCIENCES,0.99
Canberra00178,DIVISION 09 ENGINEERING,0.99
Canberra00077,DIVISION 10 TECHNOLOGY,0.99
Canberra00178,DIVISION 03 CHEMICAL SCIENCES,0.99
Canberra00150,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,0.99
Canberra00297,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,0.99
Canberra00216,DIVISION 03 CHEMICAL SCIENCES,0.99
Canberra00075,DIVISION 13 EDUCATION,0.99
Canberra00374,DIVISION 18 LAW AND LEGAL STUDIES,0.99
Canberra00434,DIVISION 09 ENGINEERING,0.99
Canberra00170,DIVISION 04 EARTH SCIENCES,0.99
Canberra00065,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,0.99
Canberra00049,DIVISION 18 LAW AND LEGAL STUDIES,0.99
Canberra00316,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",0.99
Canberra00175,DIVISION 22 PHILOSOPHY AND RELIGIOUS STUDIES,0.99
Canberra00304,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,0.9800000000000001
Canberra00118,DIVISION 04 EARTH SCIENCES,0.98
Canberra00069,DIVISION 23 OTHERS(RELEVANT),0.98
Canberra00216,DIVISION 12 BUILT ENVIRONMENT AND DESIGN,0.98
Canberra00132,DIVISION 12 BUILT ENVIRONMENT AND DESIGN,0.98
Canberra00316,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.98
Canberra00008,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,0.98
Canberra00108,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,0.98
Canberra00120,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.98
Canberra00162,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.98
Canberra00058,DIVISION 04 EARTH SCIENCES,0.98
Canberra00042,DIVISION 06 BIOLOGICAL SCIENCES,0.97
Canberra00381,DIVISION 09 ENGINEERING,0.97
Canberra00094,DIVISION 09 ENGINEERING,0.97
Canberra00279,DIVISION 06 BIOLOGICAL SCIENCES,0.97
Canberra00343,DIVISION 14 ECONOMICS,0.97
Canberra00170,DIVISION 02 PHYSICAL SCIENCES,0.97
Canberra00382,DIVISION 16 STUDIES IN HUMAN SOCIETY,0.97
Canberra00170,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,0.97
Canberra00203,DIVISION 06 BIOLOGICAL SCIENCES,0.97
Canberra00381,DIVISION 03 CHEMICAL SCIENCES,0.97
Canberra00123,DIVISION 10 TECHNOLOGY,0.97
Canberra00072,DIVISION 14 ECONOMICS,0.97
Canberra00433,DIVISION 09 ENGINEERING,0.97
Canberra00339,DIVISION 11 MEDICAL AND HEALTH SCIENCES,0.97
Canberra00407,DIVISION 09 ENGINEERING,0.97
Canberra00327,DIVISION 24 OTHERS(IRRELEVANT),0.97
Canberra00289,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,0.9600000000000001
Canberra00334,DIVISION 10 TECHNOLOGY,0.96
Canberra00025,DIVISION 11 MEDICAL AND HEALTH SCIENCES,0.96
Canberra00286,DIVISION 05 ENVIRONMENTAL SCIENCES,0.96
Canberra00286,DIVISION 04 EARTH SCIENCES,0.96
Canberra00015,DIVISION 14 ECONOMICS,0.96
Canberra00266,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.96
Canberra00249,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.96
Canberra00356,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,0.96
Canberra00138,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,0.96
Canberra00289,DIVISION 06 BIOLOGICAL SCIENCES,0.96
Canberra00076,DIVISION 12 BUILT ENVIRONMENT AND DESIGN,0.96
Canberra00296,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,0.96
Canberra00034,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",0.9500000000000001
Canberra00034,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,0.9500000000000001
Canberra00398,DIVISION 06 BIOLOGICAL SCIENCES,0.9500000000000001
Canberra00107,DIVISION 24 OTHERS(IRRELEVANT),0.9500000000000001
Canberra00034,DIVISION 10 TECHNOLOGY,0.9500000000000001
Canberra00104,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,0.9500000000000001
Canberra00029,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,0.9500000000000001
Canberra00313,DIVISION 21 HISTORY AND ARCHAEOLOGY,0.95
Canberra00313,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,0.95
Canberra00200,DIVISION 13 EDUCATION,0.95
Canberra00040,DIVISION 11 MEDICAL AND HEALTH SCIENCES,0.95
Canberra00420,DIVISION 24 OTHERS(IRRELEVANT),0.95
Canberra00278,DIVISION 16 STUDIES IN HUMAN SOCIETY,0.95
Canberra00040,DIVISION 02 PHYSICAL SCIENCES,0.95
Canberra00019,DIVISION 02 PHYSICAL SCIENCES,0.95
Canberra00019,DIVISION 09 ENGINEERING,0.95
Canberra00431,DIVISION 13 EDUCATION,0.95
Canberra00265,DIVISION 12 BUILT ENVIRONMENT AND DESIGN,0.95
Canberra00295,DIVISION 13 EDUCATION,0.95
Canberra00040,DIVISION 06 BIOLOGICAL SCIENCES,0.95
Canberra00342,DIVISION 06 BIOLOGICAL SCIENCES,0.95
Canberra00278,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.95
Canberra00387,DIVISION 16 STUDIES IN HUMAN SOCIETY,0.9400000000000001
Canberra00139,DIVISION 14 ECONOMICS,0.9400000000000001
Canberra00378,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,0.9400000000000001
Canberra00194,DIVISION 11 MEDICAL AND HEALTH SCIENCES,0.94
