weight,orig_id,orig_title,orig_category,orig_sub category,orif_description,_id,relevant_title,relevant_category,relevant_sub category,orif_description,"relevancy scoring by linnie(irrelevant,0;relevant,descend from 1 to 5)"
-0.334567155,62340ea228a0c11b54da37cb,Supporting Younger Veterans (SYV) Grants Program,Veterans,0,"The Australian Government is inviting ex-service organisations (ESOs), or non-ESOs working in partnership with an ESO, through a targeted competitive process to apply for grant funding under the SYV program. 
 The objectives of the program are to: 
 
 deliver services to the younger veterans＊ community that build community capacity for the future and complement services already provided by the Commonwealth 
 expand on existing or well established services offered to the younger veterans＊ community to new regions within Australia or in development of new services that will be offered in more than one location 
 raise awareness of the important issues faced by the younger veterans＊ community. 
 
 The intended outcomes of the program are to: 
 
 support the development of well-researched and tailored services for the younger veterans＊ community, with a particular focus on services supporting those at risk of experiencing poor mental health 
 develop capability within the veteran community that services the unique needs of the younger veterans＊ community 
 fund organisations that can sustainably deliver services to the younger veterans＊ community now and into the future 
 increase collaboration amongst organisations to expand services and harness existing expertise for the benefit of the younger veterans＊ community 
 increase awareness of younger veterans＊ community issues and/or services within the Australian and veteran communities, where doing so would benefit the younger veterans＊ community. 
",623406a228a0c11b54da34d7,Veteran and Community Grants,Veterans,0,"The Australian Government is inviting organisations through an open, non-competitive process to apply for grant funding under the Veteran and Community Grants Program from 1 July 2019 to 30?June 2020.? 
 The objective of the program is to maintain and improve the independence and quality of life for members of the Australian veteran community by providing funding for projects that sustain or enhance health and wellbeing.? 
 The intended outcomes of the program are to: 
 
 
 Deliver projects that are sustainable, financially viable and have an ongoing benefit for members of the Australian veteran community; and 
 
 
 Deliver projects that increase opportunities for members of the Australian veteran community, associated with social activity and community participation and/or improve health behaviours and support healthy places. 
 
 
 Batching of assessment of applications 
 The Hub will divide the assessment of applications into four batches. Each batch will contain applications that have been submitted for the grant opportunity over a three month period. The table below identifies the cut-off dates for all four batches. 
 
 
 
 
 Batch? 
 
 
 Applications submitted by: 
 
 
 
 
 
 
 1 
 
 
 6 June 2019 
 
 
 
 
 2 
 
 
 29 August 2019 
 
 
 
 
 3 
 
 
 28 November 2019 
 
 
 
 
 4 
 
 
 11:00pm AEDT 27 February 2020 
 
 
 
 
 *Please note: notional funding caps for each of the four application batches have been introduced to ensure funding remains available to support eligible applications submitted across the whole 2019-20 financial year 
 ?",1
-0.76864122,6162aa1fe1b7f5c73e6fe76e,Provision of services for the Adult Migrant English Program (AMEP) and the Skills for Education and Employment (SEE),Education and Training Services,0,"Provision of services for the Adult Migrant English Program (AMEP), AMEP Quality Assurance, the Skills for Education and Employment program (SEE) and SEE Quality Assurance, previously known as Independent Verification",6162aa1fe1b7f5c73e6fe756,"Adult Migrant English Program, AMEP QA, Skills for Education & Employment SEE program & Quality Assurance",Education and Training Services,0,"The Department of Education and Training (the Department) in the near future will invite tenders for the provision of services for the Adult Migrant English Program (AMEP), the AMEP Quality Assurance, the Skills for Education and Employment (SEE) programme and the SEE Quality Assurance, previously known as Independent Verification.",1
-0.25846184,6162aa1fe1b7f5c73e6fe76e,Provision of services for the Adult Migrant English Program (AMEP) and the Skills for Education and Employment (SEE),Education and Training Services,0,"Provision of services for the Adult Migrant English Program (AMEP), AMEP Quality Assurance, the Skills for Education and Employment program (SEE) and SEE Quality Assurance, previously known as Independent Verification",6162aa1fe1b7f5c73e6fe4f6,Specified services relating to the Adult Migrant English Program (AMEP),Education and Training Services,0,The Department of Immigration and Citizenship (DIAC) invites responses from suitably qualified and experienced organisations to provide the following services for the Adult Migrant English Program (AMEP):??quality assurance and monitoring of the professional ESL staff and services delivered by organisations contracted by DIAC to deliver the AMEP; and??assessment task management services. ,2
-0.12597358,6162aa1fe1b7f5c73e6fe76e,Provision of services for the Adult Migrant English Program (AMEP) and the Skills for Education and Employment (SEE),Education and Training Services,0,"Provision of services for the Adult Migrant English Program (AMEP), AMEP Quality Assurance, the Skills for Education and Employment program (SEE) and SEE Quality Assurance, previously known as Independent Verification",6162aa1fe1b7f5c73e6fe688,Adult Migrant English Program and Related Services in the A.C.T,Education and Training Services,0,Adult Migrant English?Program and Related?Services - ACT Region,2
-0.123156475,6162aa1fe1b7f5c73e6fe76e,Provision of services for the Adult Migrant English Program (AMEP) and the Skills for Education and Employment (SEE),Education and Training Services,0,"Provision of services for the Adult Migrant English Program (AMEP), AMEP Quality Assurance, the Skills for Education and Employment program (SEE) and SEE Quality Assurance, previously known as Independent Verification",6162aa1fe1b7f5c73e6fe452,The Provision of the Adult Migrant English Program (AMEP) and Related Services.,Education and Training Services,0,"The Department of Immigration and Citizenship (DIAC) seeks to engage suitably qualified organisations to provide settlement focused English language tuition, citizenship courses and other settlement services to eligible migrants and Humanitarian Entrants through the AMEP.",1
-0.09606569,6162aa1fe1b7f5c73e6fe76e,Provision of services for the Adult Migrant English Program (AMEP) and the Skills for Education and Employment (SEE),Education and Training Services,0,"Provision of services for the Adult Migrant English Program (AMEP), AMEP Quality Assurance, the Skills for Education and Employment program (SEE) and SEE Quality Assurance, previously known as Independent Verification",6162aa1fe1b7f5c73e6fe521,Australia Development Scholarships (ADS) Indonesia Phase IIIB in-Indonesia Management,Education and Training Services,0,"Indonesia:Australian Development Scholarships Phase III The key service areas of Phase IIIB of the scholarship program will include the management of strategic promotions, applications and HRD assistance to Key Agencies & targeted Sectors,? selection processes, provision of English for Academic Purposes (EAP) training and testing IELTS. The service provider will also manage the placement of awardees in appropriate courses of study, mobilisation of awardees, award status management, post award reintegration and support, as well as developing initiatives to inform the next phase of ADS and program management.",1
-0.09477647,6162aa1fe1b7f5c73e6fe76e,Provision of services for the Adult Migrant English Program (AMEP) and the Skills for Education and Employment (SEE),Education and Training Services,0,"Provision of services for the Adult Migrant English Program (AMEP), AMEP Quality Assurance, the Skills for Education and Employment program (SEE) and SEE Quality Assurance, previously known as Independent Verification",6162aa1fe1b7f5c73e6fe7c1,Myanmar Education Quality Improvement Program (My-EQIP),Education and Training Services,0,Myanmar Education Quality Improvement Program.,3
-0.08384362,6162aa1fe1b7f5c73e6fe76e,Provision of services for the Adult Migrant English Program (AMEP) and the Skills for Education and Employment (SEE),Education and Training Services,0,"Provision of services for the Adult Migrant English Program (AMEP), AMEP Quality Assurance, the Skills for Education and Employment program (SEE) and SEE Quality Assurance, previously known as Independent Verification",6162aa1fe1b7f5c73e6fe062,Study in Australia Multimedia presentations,Education and Training Services,0,"The Department of Education, Science and Training is seeking submissions from suitably experienced and qualified consultants from the film, video and interactive multimedia industry to produce a suite of high quality multimedia presentations.",4
-0.06981467,6162aa1fe1b7f5c73e6fe76e,Provision of services for the Adult Migrant English Program (AMEP) and the Skills for Education and Employment (SEE),Education and Training Services,0,"Provision of services for the Adult Migrant English Program (AMEP), AMEP Quality Assurance, the Skills for Education and Employment program (SEE) and SEE Quality Assurance, previously known as Independent Verification",6162aa1fe1b7f5c73e6fe437,Business Analyst/Data Modeller,Engineering and Research and Technology Based Services,0,"The Commonwealth represented by and acting through the Australian Taxation Office (Tax Office), invites Tenders for the provision of suitably qualified personnel (Specified Personnel) to work at the Tax Office's Canberra premises. Standard Business Reporting (SBR) is a Treasury led multi-agency initiative that aims to reduce the reporting burden on Australian businesses.The Tax Office SBR project has merged both the Business Solutions (BSol) and Office of the Chief Knowledge (OCKO) sections of the Tax Office for this project to gain economies of scale, skills transfer and increase succession and contingency planning. To ensure the timely delivery of the project there is a requirement for a number of Specified Personnel to perform the role of Business Analyst/Data Modellers.The positions are located in Canberra to deliver the Tax Office agency contribution to the SBR program and require a Highly Protected Security Clearance.This new process is a result of the Tax Office being unable to secure sufficient numbers of Specified Personnel with the required levels of skill and experience from RFT 044-2009.",5
-0.06721828,6162aa1fe1b7f5c73e6fe76e,Provision of services for the Adult Migrant English Program (AMEP) and the Skills for Education and Employment (SEE),Education and Training Services,0,"Provision of services for the Adult Migrant English Program (AMEP), AMEP Quality Assurance, the Skills for Education and Employment program (SEE) and SEE Quality Assurance, previously known as Independent Verification",6162aa1fe1b7f5c73e6fe50f,Management and Provision of Language Tuition Services,Education and Training Services,0,DFAT seeks to engage a Service Provider to manage and deliver high quality language tuition services. The service provider will manage the delivery of language tuition services of the highest standard to employees preparing for overseas postings and to employees maintaining language skills in Australia (primarily in Canberra).,2
-0.06006339,6162aa1fe1b7f5c73e6fe76e,Provision of services for the Adult Migrant English Program (AMEP) and the Skills for Education and Employment (SEE),Education and Training Services,0,"Provision of services for the Adult Migrant English Program (AMEP), AMEP Quality Assurance, the Skills for Education and Employment program (SEE) and SEE Quality Assurance, previously known as Independent Verification",6162aa1fe1b7f5c73e6fe7a6,2018 Australian Early Development Census 每 Jurisdictional Support,Education and Training Services,0,Request for Tender in relation to the provision of ongoing strategic advice and to support the Australian Early Development Census State and Territory Coordinators and the Australian Government Department of Education and Training,4
-0.971638854,6162aa1fe1b7f5c73e6fe8f5,ML Project E: Extracting value from agronomy and farming systems R&D datasets,Crop production and management and protection,0,"Machine Learning - Project E: Extracting value from agronomy and farming systems R&D datasets - Machine learning capacity, capability, and use-cases for the grains industry",6162aa1fe1b7f5c73e6fe8f4,ML Project D: Extracting value from crop/soil variability mapping,Crop production and management and protection,0,"Machine Learning - Project D: Extracting value from crop/soil variability mapping - Machine learning capacity, capability, and use-cases for the grains industry.",1
-0.815415447,6162aa1fe1b7f5c73e6fe8f5,ML Project E: Extracting value from agronomy and farming systems R&D datasets,Crop production and management and protection,0,"Machine Learning - Project E: Extracting value from agronomy and farming systems R&D datasets - Machine learning capacity, capability, and use-cases for the grains industry",6162aa1fe1b7f5c73e6fe8f6,ML Project F: Delivering a Natural Language Programming-driven Question-Answering research repository,Crop production and management and protection,0,"Machine Learning - Project F: Delivering a Natural Language Programming-driven Question-Answering research repository - Machine learning capacity, capability, and use-cases for the grains industry.",1
-0.726196659,6162aa1fe1b7f5c73e6fe8f5,ML Project E: Extracting value from agronomy and farming systems R&D datasets,Crop production and management and protection,0,"Machine Learning - Project E: Extracting value from agronomy and farming systems R&D datasets - Machine learning capacity, capability, and use-cases for the grains industry",6162aa1fe1b7f5c73e6fe8f3,ML Project C: Delivering accurate and localised weather forecasts to grain growers,Crop production and management and protection,0,"Machine Learning - Project C: Delivering accurate and localised weather forecasts to grain growers -Machine learning capacity, capability, and use-cases for the grains industry",1
-0.723662777,6162aa1fe1b7f5c73e6fe8f5,ML Project E: Extracting value from agronomy and farming systems R&D datasets,Crop production and management and protection,0,"Machine Learning - Project E: Extracting value from agronomy and farming systems R&D datasets - Machine learning capacity, capability, and use-cases for the grains industry",6162aa1fe1b7f5c73e6fe8f2,ML Project A: Grains Industry Machine Learning Technical Consultation Group participant,Crop production and management and protection,0,"Machine Learning - Project A: Grains Industry Machine Learning Technical Consultation Group participant - Machine learning capacity, capability, and use-cases for the grains industry",1
-0.545055539,6162aa1fe1b7f5c73e6fe8f5,ML Project E: Extracting value from agronomy and farming systems R&D datasets,Crop production and management and protection,0,"Machine Learning - Project E: Extracting value from agronomy and farming systems R&D datasets - Machine learning capacity, capability, and use-cases for the grains industry",6162aa1fe1b7f5c73e6fe8f7,ML Project G: Open call for machine learning use-cases delivering value to Australian grain growers,Crop production and management and protection,0,Machine Learning - Project G: Open call for machine learning use-cases delivering value to Australian grain growers,1
-0.246260331,6162aa1fe1b7f5c73e6fe8f5,ML Project E: Extracting value from agronomy and farming systems R&D datasets,Crop production and management and protection,0,"Machine Learning - Project E: Extracting value from agronomy and farming systems R&D datasets - Machine learning capacity, capability, and use-cases for the grains industry",6162aa1fe1b7f5c73e6fe02d,Consultancy Services for AeroBank Phase 2,Management advisory services,0,"Airservices Australia is seeking proposals from organisations with the capability and capacity to undertake Phase 2 of the AeroBank project, which aims to define a decision information network for Australia`s aviation industry.",5
-0.245547236,6162aa1fe1b7f5c73e6fe8f5,ML Project E: Extracting value from agronomy and farming systems R&D datasets,Crop production and management and protection,0,"Machine Learning - Project E: Extracting value from agronomy and farming systems R&D datasets - Machine learning capacity, capability, and use-cases for the grains industry",623407fc28a0c11b54da355d,National Careers Institute Partnership Grants 每 Round One,Employment Services,201003 - Transition to Work,"The National Careers Institute Partnership Grants program provides grants from $20,000 to $700,000 for up to 2 years to enhance partnerships with industry, employers, schools and tertiary institutions to deliver innovative career advisory products and services for people at all stages of their careers.  
 The objectives of the program are to: 
 
 improve the quality of, and access to, careers information and advice 
 build an evidence-base for best practice career development  
 demonstrate the value of career development  
 increase knowledge and create greater awareness of career paths and career information  
 develop and showcase innovative approaches to delivering career development services  
 
 The intended outcomes of the program are: 
 
 enhanced career pathways that help all Australians to reach their full career potential 
 increased understanding of skills sought by employers 
 stronger collaboration in the delivery of careers information and advice 
 improved quality of careers information and advice 
 
 Examples of the types of project we expect to fund under this program include, but are not limited to: 
 
 establishing virtual workspaces with industry partners  
 growing career advisor capacity and capability and industry engagement to new cohorts 
 increasing the reach and impact of existing proven programs 
 supporting career influencers to help career decision-makers  
 research projects to inform government policy  
 
 Refer to the grant opportunity guidelines for further detail regarding eligible grant activities. 
 Preference will be given to projects that directly deliver innovative approaches to career development services, however research projects or scoping studies will also be eligible. Note that you will be required to justify the amount of funding you request against project scale and outcomes.",3
-0.227516686,6162aa1fe1b7f5c73e6fe8f5,ML Project E: Extracting value from agronomy and farming systems R&D datasets,Crop production and management and protection,0,"Machine Learning - Project E: Extracting value from agronomy and farming systems R&D datasets - Machine learning capacity, capability, and use-cases for the grains industry",62340e8228a0c11b54da37c1,Modern Manufacturing Initiative 每 Manufacturing Integration Stream 每 Medical Products Priority 每 Round 2,Industry Innovation,0,"The Modern Manufacturing Initiative 每 Medical Products will support a globally recognised Australian medical products industry with the capability, capacity and expertise to locally manufacture advanced and high-value medical products using sophisticated processes. 
 Learn more about the? Medical Products National Manufacturing road map .",3
-0.194142356,6162aa1fe1b7f5c73e6fe8f5,ML Project E: Extracting value from agronomy and farming systems R&D datasets,Crop production and management and protection,0,"Machine Learning - Project E: Extracting value from agronomy and farming systems R&D datasets - Machine learning capacity, capability, and use-cases for the grains industry",62340ade28a0c11b54da3670,Australian 5G Innovation Initiative 每 Round 1,Technology,0,"The $20 million Australian 5G Innovation Initiative supports the Australian Government＊s commitment to demonstrating the value of 5G to businesses in Australia. 
 For the Round 1 grant opportunity there is a total of $10 million available. 
 The grant opportunity: 
 ??supports 5G trials that undertake rigorous, commercial, and replicable testing of 5G technology 
 ??offers businesses the opportunity to identify 5G applications that demonstrate 5G＊s capability 
 ??supports various projects that demonstrate 5G＊s capability and benefits across a range of industry sectors and locations. 
 More information on the Australian 5G Innovation Initiative including 5G benefits and access to spectrum can be found at  www.communications.gov.au/5Ginitiative",5
-0.16203483,6162aa1fe1b7f5c73e6fe8f5,ML Project E: Extracting value from agronomy and farming systems R&D datasets,Crop production and management and protection,0,"Machine Learning - Project E: Extracting value from agronomy and farming systems R&D datasets - Machine learning capacity, capability, and use-cases for the grains industry",6234083628a0c11b54da3573,Cooperative Research Centres (CRC) Grants - Round 22,Industry Innovation,0,"
 CRC Grants are part of the CRC Program. The CRC Program supports industry, research and the community in 2 ways: 
 
 CRC Grants 每 support medium to long term industry-led collaborative research, for up to 10 years. 
 CRC Projects (CRC-P) grants 每 support short term, industry-led collaborative research, for up to 3 years. 
 
 CRC Grants provide funding for collaborations to solve industry identified problems. 
 CRCs must: 
 
 be a medium to long-term industry-led collaborative research program 
 aim to solve industry identified problems and improve the competitiveness, productivity and sustainability of Australian industries 
 include an industry-focused education and training program, including a PhD program that builds capability and capacity 
 increase research and development (R&D) capacity in small to medium enterprises (SMEs) 
 encourage industry take up of research 
 
 There is no specified limit to funding for each CRC. However, the number of CRC Grants we fund in each selection round depends on the applications received and available funding. 
 Applicants must at least match the amount of grant funding sought through cash and/or in-kind contributions. Find out more about in-kind contributions in the CRC Program Grant Opportunity Guidelines.? 
",3
-0.991537148,6234100928a0c11b54da3850,Methane Emissions Reduction in Livestock - Stage 3: Validation and Demonstration Round 1,Farming,111002 - Business Development,"The objectives of the program are to: 
 
 fast-track the development and commercial readiness of technology solutions to deliver low emission feed supplements to grazing animals at large-scale (considering market reach and abatement impact), with a particular emphasis on solutions that have the potential to increase the productivity of the national herd and grazing production systems 
 collect data on the productivity (including labour productivity)?and abatement impacts from low emissions feed supplements delivered using technology solutions to grazing animals, to inform updates to the livestock emissions framework 
 engage and collaborate with livestock producers to ensure technology solutions can be implemented in a cost-effective (and ideally productivity-enhancing) way within common grazing management operations and build market interest and acceptance 
 leverage co-investment to develop, validate and demonstrate the technology solutions. 
 
 The intended outcomes of the Program are: 
 
 cost-effective (and ideally productivity-enhancing) technology solutions for delivering low emission feed supplements to grazing animals are available for voluntary adoption by livestock producers in a range of Australian production systems 
 the reduced emissions from delivering low emission feed supplements to grazing animals using the technology solutions can be estimated in the National Greenhouse Gas Inventory. 
",62340faa28a0c11b54da382f,Methane Emissions Reduction in Livestock Stage 2: Feasibility and Development Grants,Farming,111002 - Business Development,"The objectives of the?grant opportunity are to: 
 
 fast-track the development and commercial readiness of technology solutions to deliver low emission feed supplements to grazing animals at large-scale (considering market reach and productivity and abatement impacts), with a particular emphasis on solutions that have the potential to increase the productivity of the national herd and grazing production systems 
 collect data on the productivity (including labour productivity) and abatement impacts from low emissions feed supplements delivered using technology solutions to grazing animals, to inform updates to the livestock emissions framework 
 engage and collaborate with livestock producers to ensure technology solutions can be implemented in a cost-effective (and ideally productivity-enhancing) way within common grazing management operations and build market interest and acceptance 
 leverage co-investment to develop, validate and demonstrate the technology solutions. 
 
 ?The intended outcomes of the grant opportunity are: 
 
 cost-effective (and ideally productivity-enhancing) technology solutions for delivering low emission feed supplements to grazing animals are available for voluntary adoption by livestock producers in a range of Australian production systems 
 the reduced emissions from delivering low emission feed supplements to grazing animals using the technology solutions can be estimated in the National Greenhouse Gas Inventory. 
",1
-0.505302695,6234100928a0c11b54da3850,Methane Emissions Reduction in Livestock - Stage 3: Validation and Demonstration Round 1,Farming,111002 - Business Development,"The objectives of the program are to: 
 
 fast-track the development and commercial readiness of technology solutions to deliver low emission feed supplements to grazing animals at large-scale (considering market reach and abatement impact), with a particular emphasis on solutions that have the potential to increase the productivity of the national herd and grazing production systems 
 collect data on the productivity (including labour productivity)?and abatement impacts from low emissions feed supplements delivered using technology solutions to grazing animals, to inform updates to the livestock emissions framework 
 engage and collaborate with livestock producers to ensure technology solutions can be implemented in a cost-effective (and ideally productivity-enhancing) way within common grazing management operations and build market interest and acceptance 
 leverage co-investment to develop, validate and demonstrate the technology solutions. 
 
 The intended outcomes of the Program are: 
 
 cost-effective (and ideally productivity-enhancing) technology solutions for delivering low emission feed supplements to grazing animals are available for voluntary adoption by livestock producers in a range of Australian production systems 
 the reduced emissions from delivering low emission feed supplements to grazing animals using the technology solutions can be estimated in the National Greenhouse Gas Inventory. 
",62340c4228a0c11b54da36f3,Methane Emissions Reduction in Livestock: Research Grants,Farming,321003 - Scientific Research,"The Methane Emissions Reduction in Livestock: Research Grants support on-ground trials involving Australian producers to collect data on emissions and productivity impacts from the use of low-emissions feed technologies. 
 The objectives are to: 
 
 engage livestock producers and build an evidence-base to support calculation of livestock emissions reductions and productivity outcomes (e.g. dose-responses) in livestock, from the use of feed technologies 
 increase livestock producers＊ and service providers＊ experience with feed technology products 
 verify claimed productivity and emissions reduction benefits 
 leverage co-investment in technologies that have the potential to reduce livestock emissions 
 support partnerships between producers and industry to advance emissions reduction in livestock. 
",1
-0.156094242,6234100928a0c11b54da3850,Methane Emissions Reduction in Livestock - Stage 3: Validation and Demonstration Round 1,Farming,111002 - Business Development,"The objectives of the program are to: 
 
 fast-track the development and commercial readiness of technology solutions to deliver low emission feed supplements to grazing animals at large-scale (considering market reach and abatement impact), with a particular emphasis on solutions that have the potential to increase the productivity of the national herd and grazing production systems 
 collect data on the productivity (including labour productivity)?and abatement impacts from low emissions feed supplements delivered using technology solutions to grazing animals, to inform updates to the livestock emissions framework 
 engage and collaborate with livestock producers to ensure technology solutions can be implemented in a cost-effective (and ideally productivity-enhancing) way within common grazing management operations and build market interest and acceptance 
 leverage co-investment to develop, validate and demonstrate the technology solutions. 
 
 The intended outcomes of the Program are: 
 
 cost-effective (and ideally productivity-enhancing) technology solutions for delivering low emission feed supplements to grazing animals are available for voluntary adoption by livestock producers in a range of Australian production systems 
 the reduced emissions from delivering low emission feed supplements to grazing animals using the technology solutions can be estimated in the National Greenhouse Gas Inventory. 
",62340a7828a0c11b54da364d,Aboriginal and Torres Strait Islander Sexual Health Surveillance Network,Indigenous Health,0,"The Fifth National Aboriginal and Torres Strait Islander Blood Borne Viruses and Sexually Transmissible Infections Strategy 2018-2022 recognises that BBV and STI disproportionately impact Aboriginal and Torres Strait Islander peoples across settings, communities and sub-populations. It identifies the various factors, barriers and challenges that contribute to this increase and highlights the importance of improved data collections and systems to support a more comprehensive understanding of BBV and STI among Aboriginal and Torres Strait Islander people across Australia. 
 The main source of information on BBV and STI among the Australian population comes from routine clinical notification data through the National Notifiable Diseases Surveillance System (NNDSS). The NNDSS system however leaves major gaps in the understanding of epidemics, especially among priority populations like Aboriginal and Torres Strait Islander peoples. These gaps draw attention to the need for supplementary data that contributes to improved understanding of epidemics, impact of interventions and health care delivery against clinical guidelines. 
 The objective of the ATLAS surveillance network is to strengthen the evidence base regarding BBV＊s and STI＊s in Aboriginal and Torres Strait Islander Communities, by undertaking broad surveillance and data collection activities in those communities to supplement the NNDSS. This information will be used by the Department and participating Aboriginal health services to report on, and support the achievement of, the goals and targets identified in the Indigenous BBV and STI Strategy. 
 This closed, non-competitive grant opportunity will run over two financial years (2020-21 to 2021-22), and is directed at further expansion, maintenance and integration of the ATLAS network with the aim of making ATLAS an integral component of Australia＊s public health surveillance system.",0
-0.148905392,6234100928a0c11b54da3850,Methane Emissions Reduction in Livestock - Stage 3: Validation and Demonstration Round 1,Farming,111002 - Business Development,"The objectives of the program are to: 
 
 fast-track the development and commercial readiness of technology solutions to deliver low emission feed supplements to grazing animals at large-scale (considering market reach and abatement impact), with a particular emphasis on solutions that have the potential to increase the productivity of the national herd and grazing production systems 
 collect data on the productivity (including labour productivity)?and abatement impacts from low emissions feed supplements delivered using technology solutions to grazing animals, to inform updates to the livestock emissions framework 
 engage and collaborate with livestock producers to ensure technology solutions can be implemented in a cost-effective (and ideally productivity-enhancing) way within common grazing management operations and build market interest and acceptance 
 leverage co-investment to develop, validate and demonstrate the technology solutions. 
 
 The intended outcomes of the Program are: 
 
 cost-effective (and ideally productivity-enhancing) technology solutions for delivering low emission feed supplements to grazing animals are available for voluntary adoption by livestock producers in a range of Australian production systems 
 the reduced emissions from delivering low emission feed supplements to grazing animals using the technology solutions can be estimated in the National Greenhouse Gas Inventory. 
",623401c728a0c11b54da32eb,Sector Readiness Fund - Fund Administrator,Industry Innovation,0,"The Australian Government is inviting applications via an open process to apply to deliver services under the Social Security 每 Working Age Payments 每 Social Impact Investment in the ＆Sector Readiness Fund 每 Fund Administrator＊ area from 30 June 2018 to 2021.? Funding will be offered to one organisation as a result of this process. 
 A Social Impact Investing package was announced in the 2017-18 Budget, which included $30 million over 10 years to support social impact investments and grow the social impact investing market. Around $22 million will be used to support Commonwealth-state social impact investments and up to $7.48 million is for a Sector Readiness Fund (Fund) to support capability building for non-government organisations to bring new social impact investments to market. 
 The Fund will require interaction between three distinct stakeholders: ?The fund administrator, responsible for delivering the Fund and implementing their own selection processes to distribute grants from the Fund. ?Grant applicants of the Fund, who will apply to/receive grants from the fund administrator in order to build the capability of their organisation to bring an idea to the impact investment market. ?Specialist advisors, who will partner with grant recipients and deliver specified capability building activities to support the grant recipient to bring an idea to the impact investment market. 
 This grant opportunity is for the selection of a fund administrator with expertise in the Australian social impact investing market.",0
-0.145363782,6234100928a0c11b54da3850,Methane Emissions Reduction in Livestock - Stage 3: Validation and Demonstration Round 1,Farming,111002 - Business Development,"The objectives of the program are to: 
 
 fast-track the development and commercial readiness of technology solutions to deliver low emission feed supplements to grazing animals at large-scale (considering market reach and abatement impact), with a particular emphasis on solutions that have the potential to increase the productivity of the national herd and grazing production systems 
 collect data on the productivity (including labour productivity)?and abatement impacts from low emissions feed supplements delivered using technology solutions to grazing animals, to inform updates to the livestock emissions framework 
 engage and collaborate with livestock producers to ensure technology solutions can be implemented in a cost-effective (and ideally productivity-enhancing) way within common grazing management operations and build market interest and acceptance 
 leverage co-investment to develop, validate and demonstrate the technology solutions. 
 
 The intended outcomes of the Program are: 
 
 cost-effective (and ideally productivity-enhancing) technology solutions for delivering low emission feed supplements to grazing animals are available for voluntary adoption by livestock producers in a range of Australian production systems 
 the reduced emissions from delivering low emission feed supplements to grazing animals using the technology solutions can be estimated in the National Greenhouse Gas Inventory. 
",62340eee28a0c11b54da37ea,Aboriginal and Torres Strait Islander Mental Health and Suicide Prevention,Mental Health,251005 - Indigenous Health,"The Australian Government is investing in mental health and suicide prevention more than ever. In response to the Productivity Commission and National Suicide Prevention Adviser＊s reports, the Government has released its National Mental Health and Suicide Prevention Plan. Accompanying this reform, the Government announced $2.3 billion over four years in the 2021-22 Budget, building on the estimated $5.8 billion provided in 2020-21. 
 As part of this historic investment, the 2021-22 Budget included significant investment to address the devastating impact of mental ill-health and suicide on Aboriginal and Torres Strait Islander peoples and their communities. Measures will contribute to the Government＊s commitment to a significant and sustained reduction in suicide of Aboriginal and Torres Strait Islander people towards zero suicides.? 
 The Aboriginal and Torres Strait Islander Mental Health and Suicide Prevention Program (the Program) is being delivered under the Health Portfolio＊s Program 1.2 (Mental Health). The Program aims to: 
 
 improve Aboriginal and Torres Strait Islander mental health and suicide prevention outcomes; 
 build evidence and understanding through working with Aboriginal and Torres Strait Islander experts and those with lived experience; 
 support a culturally-appropriate mental health system and workforce; and 
 provide early intervention measures that contribute to improved social and emotional wellbeing outcomes; 
 
 This grant opportunity comprises multiple funding streams which collectively contribute to the above aims. Each stream also has specified objectives and requirements that need to be considered in the responding to the Grant Opportunities. We administer the Program according to the Commonwealth Grants Rules and Guidelines (CGRGs). 
 To view the grant opportunity documents, please select the red ""GO Documents"" button on the left hand side.",0
-0.126918987,6234100928a0c11b54da3850,Methane Emissions Reduction in Livestock - Stage 3: Validation and Demonstration Round 1,Farming,111002 - Business Development,"The objectives of the program are to: 
 
 fast-track the development and commercial readiness of technology solutions to deliver low emission feed supplements to grazing animals at large-scale (considering market reach and abatement impact), with a particular emphasis on solutions that have the potential to increase the productivity of the national herd and grazing production systems 
 collect data on the productivity (including labour productivity)?and abatement impacts from low emissions feed supplements delivered using technology solutions to grazing animals, to inform updates to the livestock emissions framework 
 engage and collaborate with livestock producers to ensure technology solutions can be implemented in a cost-effective (and ideally productivity-enhancing) way within common grazing management operations and build market interest and acceptance 
 leverage co-investment to develop, validate and demonstrate the technology solutions. 
 
 The intended outcomes of the Program are: 
 
 cost-effective (and ideally productivity-enhancing) technology solutions for delivering low emission feed supplements to grazing animals are available for voluntary adoption by livestock producers in a range of Australian production systems 
 the reduced emissions from delivering low emission feed supplements to grazing animals using the technology solutions can be estimated in the National Greenhouse Gas Inventory. 
",6234010728a0c11b54da32a1,National Landcare Program- Smart Farms Small Grants,Farming,211006 - Natural Resources - Conservation and Protection,"There are pressures on Australia＊s natural resources that can limit the viability and productivity of Australia＊s farming, fishery, aquaculture and forestry industries. These industries are looking to trial and implement new and innovative technologies and tools which will reduce these pressures while increasing their productivity and profitability.  
 In response to these needs the Australian Government established the Smart Farms Small Grants program under the Smart Farms initiative, an agriculture component of the National Landcare Program (NLP). 
 Grants will be available to support local on-ground projects across Australia that increase the knowledge and capacity of farmers and fishers and facilitate the adoption of tools, technologies and improved land management practices to effectively, sustainably and productively manage Australia＊s natural resources and adapt to significant changes in climate, weather and markets.",1
